n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,4.08,25.0,102
4,8.08,25.0,202
5,9.76,25.0,244
6,12.04,25.0,301
7,12.96,25.0,324
8,15.48,25.0,387
9,18.56,25.0,463
10,19.64,25.0,491
11,23.28,25.0,582
12,24.88,25.0,622
13,30.12,25.0,753
14,31.44,25.0,786
15,35.6,25.0,890
16,42.32,25.0,1058
17,46.16,25.0,1154
18,53.16,25.0,1329
19,57.16,25.0,1429
20,58.24,25.0,1456
21,59.32,25.0,1483
22,60.08,25.0,1502
23,62.64,25.0,1566
24,63.92,25.0,1598
25,65.52,25.0,1638
26,67.48,25.0,1687
27,68.8,25.0,1720
28,70.16,25.0,1754
29,72.6,25.0,1814
30,79.32,25.0,1982
31,83.16,25.0,2079
32,86.72,25.0,2168
33,93.72,25.0,2343
34,96.8,25.0,2420
35,100.36,25.0,2509
36,103.64,25.0,2591
37,106.92,25.0,2673
38,109.72,25.0,2743
39,112.4,25.0,2810
40,115.36,25.0,2884
41,122.36,25.0,3059
42,126.64,25.0,3166
43,130.04,25.0,3251
44,133.64,25.0,3340
45,138.92,25.0,3472
46,141.92,25.0,3547
47,146.04,25.0,3651
48,150.08,25.0,3752
49,157.08,25.0,3927
50,162.36,25.0,4059
51,165.36,25.0,4134
52,168.72,25.0,4218
53,172.48,25.0,4312
54,176.36,25.0,4409
55,179.16,25.0,4479
56,182.36,25.0,4559
57,185.28,25.0,4632
58,189.68,25.0,4742
59,195.28,25.0,4882
60,198.28,25.0,4957
61,205.0,25.0,5125
62,208.24,25.0,5206
63,213.32,25.0,5333
64,218.12,25.0,5453
65,221.76,25.0,5544
66,225.44,25.0,5636
67,230.24,25.0,5756
68,235.04,25.0,5876
69,241.56,25.0,6039
70,247.44,25.0,6186
71,251.16,25.0,6279
72,255.0,25.0,6375
73,260.44,25.0,6511
74,264.28,25.0,6606
75,269.52,25.0,6738
76,272.76,25.0,6819
77,277.52,25.0,6938
78,282.08,25.0,7052
79,285.84,25.0,7145
80,292.76,25.0,7319
81,299.64,25.0,7491
82,305.76,25.0,7644
83,308.64,25.0,7716
84,310.36,25.0,7759
85,313.8,25.0,7845
86,318.24,25.0,7956
87,322.36,25.0,8059
88,329.36,25.0,8234
89,334.68,25.0,8367
90,335.4,25.0,8385
91,339.64,25.0,8491
92,344.64,25.0,8616
93,346.84,25.0,8671
94,351.64,25.0,8791
95,356.44,25.0,8911
96,360.28,25.0,9007
97,366.04,25.0,9151
98,370.6,25.0,9265
99,375.6,25.0,9390
100,380.48,25.0,9512
101,385.16,25.0,9629
102,389.68,25.0,9742
103,393.76,25.0,9844
104,400.76,25.0,10019
105,404.36,25.0,10109
106,408.72,25.0,10218
107,410.32,25.0,10258
108,412.12,25.0,10303
109,413.44,25.0,10336
110,414.84,25.0,10371
111,416.44,25.0,10411
112,417.64,25.0,10441
113,418.92,25.0,10473
114,420.12,25.0,10503
115,421.44,25.0,10536
116,422.88,25.0,10572
117,424.4,25.0,10610
118,425.84,25.0,10646
119,427.24,25.0,10681
120,428.52,25.0,10713
121,434.0,25.0,10850
122,440.36,25.0,11009
123,442.84,25.0,11071
124,445.32,25.0,11133
125,448.04,25.0,11201
126,451.92,25.0,11298
127,454.92,25.0,11373
128,457.04,25.0,11426
129,459.12,25.0,11478
130,460.88,25.0,11522
131,462.44,25.0,11561
132,463.92,25.0,11598
133,465.28,25.0,11632
134,467.32,25.0,11683
135,468.92,25.0,11723
136,470.56,25.0,11764
137,472.24,25.0,11806
138,473.88,25.0,11847
139,475.52,25.0,11888
140,476.96,25.0,11924
141,478.52,25.0,11963
142,480.08,25.0,12002
143,481.68,25.0,12042
144,483.2,25.0,12080
145,484.76,25.0,12119
146,486.52,25.0,12163
147,487.96,25.0,12199
148,489.52,25.0,12238
149,491.24,25.0,12281
150,496.12,25.0,12403
151,498.36,25.0,12459
152,500.36,25.0,12509
153,502.52,25.0,12563
154,505.0,25.0,12625
155,507.12,25.0,12678
156,509.32,25.0,12733
157,513.36,25.0,12834
158,515.36,25.0,12884
159,516.84,25.0,12921
160,518.16,25.0,12954
161,519.56,25.0,12988
162,521.08,25.0,13027
163,523.44,25.0,13086
164,525.0,25.0,13125
165,527.6,25.0,13190
166,532.16,25.0,13304
167,535.16,25.0,13379
168,537.96,25.0,13449
169,540.36,25.0,13509
170,541.32,25.0,13533
171,542.4,25.0,13560
172,544.88,25.0,13622
173,547.0,25.0,13675
174,549.28,25.0,13732
175,552.6,25.0,13815
176,554.96,25.0,13874
177,558.36,25.0,13959
178,561.92,25.0,14047
179,564.72,25.0,14118
180,565.6,25.0,14140
181,567.72,25.0,14193
182,569.52,25.0,14238
183,571.64,25.0,14291
184,573.4,25.0,14335
185,575.24,25.0,14381
186,576.8,25.0,14419
187,578.84,25.0,14471
188,580.36,25.0,14509
189,582.08,25.0,14552
190,584.24,25.0,14606
191,585.92,25.0,14647
192,588.28,25.0,14707
193,589.6,25.0,14740
194,591.72,25.0,14793
195,595.28,25.0,14882
196,596.24,25.0,14906
197,599.28,25.0,14982
198,606.28,25.0,15157
199,611.4,25.0,15285
200,616.6,25.0,15415
201,619.6,25.0,15490
202,623.84,25.0,15596
203,626.84,25.0,15671
204,633.36,25.0,15834
205,636.36,25.0,15909
206,641.6,25.0,16040
207,644.6,25.0,16115
208,648.72,25.0,16218
209,651.72,25.0,16293
210,657.24,25.0,16431
211,661.48,25.0,16537
212,666.48,25.0,16662
213,673.24,25.0,16831
214,679.16,25.0,16979
215,684.72,25.0,17118
216,689.88,25.0,17247
217,694.12,25.0,17353
218,698.04,25.0,17451
219,702.76,25.0,17569
220,707.24,25.0,17681
221,713.0,25.0,17825
222,716.04,25.0,17901
223,719.2,25.0,17980
224,721.76,25.0,18044
225,726.84,25.0,18171
226,733.4,25.0,18335
227,737.2,25.0,18430
228,741.76,25.0,18544
229,744.2,25.0,18605
230,749.24,25.0,18731
231,755.0,25.0,18875
232,759.16,25.0,18979
233,764.04,25.0,19101
234,770.96,25.0,19274
235,777.96,25.0,19449
236,783.76,25.0,19594
237,787.96,25.0,19699
238,794.96,25.0,19874
239,800.08,25.0,20002
240,803.16,25.0,20079
241,810.12,25.0,20253
242,815.64,25.0,20391
243,820.8,25.0,20520
244,827.8,25.0,20695
245,834.16,25.0,20854
246,839.08,25.0,20977
247,844.92,25.0,21123
248,849.48,25.0,21237
249,855.28,25.0,21382
250,860.84,25.0,21521
251,863.84,25.0,21596
252,868.64,25.0,21716
253,873.4,25.0,21835
254,876.4,25.0,21910
255,883.28,25.0,22082
256,886.28,25.0,22157
257,893.28,25.0,22332
258,898.76,25.0,22469
259,902.44,25.0,22561
260,906.2,25.0,22655
261,911.44,25.0,22786
262,918.16,25.0,22954
263,924.4,25.0,23110
264,931.12,25.0,23278
265,937.52,25.0,23438
266,942.72,25.0,23568
267,945.72,25.0,23643
268,949.8,25.0,23745
269,956.36,25.0,23909
270,963.12,25.0,24078
271,967.88,25.0,24197
272,973.64,25.0,24341
273,980.2,25.0,24505
274,983.32,25.0,24583
275,990.32,25.0,24758
276,995.8,25.0,24895
