n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,4.08,25.0,102
4,8.08,25.0,202
5,9.8,25.0,245
6,13.04,25.0,326
7,14.64,25.0,366
8,15.16,25.0,379
9,19.56,25.0,488
10,21.64,25.0,541
11,25.96,25.0,649
12,28.12,25.0,703
13,31.96,25.0,799
14,33.84,25.0,846
15,34.6,25.0,865
16,36.52,25.0,913
17,38.8,25.0,969
18,40.88,25.0,1022
19,42.8,25.0,1070
20,49.72,25.0,1243
21,54.52,25.0,1363
22,61.28,25.0,1532
23,62.36,25.0,1559
24,63.44,25.0,1586
25,64.2,25.0,1605
26,66.76,25.0,1669
27,67.72,25.0,1693
28,68.04,25.0,1701
29,69.68,25.0,1742
30,71.6,25.0,1789
31,72.92,25.0,1823
32,74.32,25.0,1857
33,75.8,25.0,1895
34,79.8,25.0,1995
35,86.8,25.0,2170
36,92.12,25.0,2303
37,98.64,25.0,2466
38,104.16,25.0,2604
39,106.76,25.0,2669
40,109.28,25.0,2732
41,110.32,25.0,2758
42,113.36,25.0,2834
43,115.56,25.0,2889
44,117.84,25.0,2946
45,120.0,25.0,3000
46,124.44,25.0,3111
47,126.56,25.0,3164
48,131.04,25.0,3276
49,133.76,25.0,3344
50,136.08,25.0,3402
51,139.24,25.0,3481
52,142.56,25.0,3564
53,149.56,25.0,3739
54,152.44,25.0,3811
55,155.0,25.0,3875
56,157.32,25.0,3933
57,160.92,25.0,4022
58,161.2,25.0,4029
59,164.24,25.0,4106
60,165.76,25.0,4144
61,168.16,25.0,4204
62,169.12,25.0,4228
63,170.76,25.0,4269
64,172.44,25.0,4311
65,173.96,25.0,4349
66,177.64,25.0,4441
67,180.88,25.0,4522
68,184.64,25.0,4616
69,189.32,25.0,4733
70,196.04,25.0,4901
71,201.8,25.0,5045
72,205.48,25.0,5137
73,211.68,25.0,5292
74,214.48,25.0,5362
75,218.56,25.0,5464
76,220.92,25.0,5523
77,223.72,25.0,5593
78,230.32,25.0,5758
79,233.32,25.0,5833
80,240.32,25.0,6008
81,243.64,25.0,6091
82,248.88,25.0,6222
83,251.88,25.0,6297
84,258.88,25.0,6472
85,264.36,25.0,6609
86,270.12,25.0,6753
87,273.96,25.0,6848
88,280.0,25.0,7000
89,283.36,25.0,7084
90,290.0,25.0,7250
91,297.0,25.0,7425
92,303.44,25.0,7586
93,307.72,25.0,7693
94,311.52,25.0,7788
95,314.52,25.0,7863
96,318.76,25.0,7969
97,321.84,25.0,8045
98,324.4,25.0,8109
99,326.36,25.0,8159
100,328.32,25.0,8208
101,331.48,25.0,8287
102,335.52,25.0,8388
103,342.52,25.0,8563
104,347.96,25.0,8699
105,349.64,25.0,8741
106,352.2,25.0,8805
107,355.44,25.0,8886
108,358.0,25.0,8950
109,360.08,25.0,9002
110,362.52,25.0,9063
111,364.88,25.0,9122
112,366.48,25.0,9162
113,368.76,25.0,9219
114,369.72,25.0,9243
115,370.68,25.0,9267
116,373.28,25.0,9332
117,376.16,25.0,9404
118,379.96,25.0,9499
119,383.96,25.0,9599
120,390.72,25.0,9768
121,395.4,25.0,9885
122,400.28,25.0,10007
123,405.24,25.0,10131
124,410.36,25.0,10259
125,410.72,25.0,10268
126,411.6,25.0,10290
127,412.6,25.0,10315
128,413.64,25.0,10341
129,416.32,25.0,10408
130,416.52,25.0,10413
131,418.88,25.0,10472
132,420.56,25.0,10514
133,421.64,25.0,10541
134,426.24,25.0,10656
135,427.0,25.0,10675
136,431.04,25.0,10776
137,437.6,25.0,10940
138,442.6,25.0,11065
139,445.96,25.0,11149
140,452.68,25.0,11317
141,458.28,25.0,11457
142,464.84,25.0,11621
143,471.72,25.0,11793
144,474.88,25.0,11872
145,478.4,25.0,11960
146,481.44,25.0,12036
147,484.32,25.0,12108
148,484.92,25.0,12123
149,487.88,25.0,12197
150,493.04,25.0,12326
151,495.32,25.0,12383
152,498.32,25.0,12458
153,501.48,25.0,12537
154,504.2,25.0,12605
155,506.04,25.0,12651
156,509.28,25.0,12732
157,515.88,25.0,12897
158,519.2,25.0,12980
159,524.2,25.0,13105
160,530.96,25.0,13274
161,537.64,25.0,13441
162,541.48,25.0,13537
163,545.32,25.0,13633
164,552.16,25.0,13804
165,557.24,25.0,13931
166,560.28,25.0,14007
167,561.68,25.0,14041
168,563.72,25.0,14093
169,566.76,25.0,14169
170,568.28,25.0,14207
171,570.32,25.0,14258
172,572.24,25.0,14306
173,574.68,25.0,14366
174,578.28,25.0,14457
175,580.84,25.0,14521
176,582.88,25.0,14572
177,586.92,25.0,14672
178,588.12,25.0,14703
179,591.56,25.0,14788
180,597.64,25.0,14941
181,600.72,25.0,15018
182,602.28,25.0,15057
183,605.24,25.0,15131
184,609.2,25.0,15230
185,611.64,25.0,15291
186,613.6,25.0,15340
187,615.48,25.0,15387
188,619.24,25.0,15481
189,622.0,25.0,15550
190,625.48,25.0,15637
191,628.76,25.0,15719
192,631.64,25.0,15791
193,635.16,25.0,15879
194,638.64,25.0,15966
195,641.44,25.0,16036
196,646.48,25.0,16162
197,648.04,25.0,16201
198,652.6,25.0,16315
199,656.08,25.0,16402
200,661.6,25.0,16540
201,662.56,25.0,16564
202,667.36,25.0,16684
203,673.56,25.0,16839
204,676.56,25.0,16914
205,681.8,25.0,17045
206,687.48,25.0,17187
207,689.48,25.0,17237
208,692.24,25.0,17306
209,694.16,25.0,17354
210,698.44,25.0,17461
211,702.84,25.0,17571
212,704.88,25.0,17622
213,707.0,25.0,17675
214,708.68,25.0,17717
215,712.04,25.0,17801
216,715.6,25.0,17890
217,719.36,25.0,17984
218,721.68,25.0,18042
219,723.4,25.0,18085
220,725.92,25.0,18148
221,728.64,25.0,18216
222,731.84,25.0,18296
223,734.0,25.0,18350
224,736.16,25.0,18404
225,741.0,25.0,18525
226,744.2,25.0,18605
227,751.2,25.0,18780
228,754.64,25.0,18866
229,758.24,25.0,18956
230,762.08,25.0,19052
231,767.24,25.0,19181
232,769.08,25.0,19227
233,771.12,25.0,19278
234,773.48,25.0,19337
235,775.68,25.0,19392
236,778.12,25.0,19453
237,781.12,25.0,19528
238,785.76,25.0,19644
239,789.6,25.0,19740
240,791.6,25.0,19790
241,796.56,25.0,19914
242,798.24,25.0,19956
243,803.76,25.0,20094
244,806.88,25.0,20172
245,810.48,25.0,20262
246,812.84,25.0,20321
247,815.68,25.0,20392
248,820.44,25.0,20511
249,823.72,25.0,20593
250,825.48,25.0,20637
251,829.28,25.0,20732
252,835.08,25.0,20877
253,838.8,25.0,20970
254,840.72,25.0,21018
255,843.76,25.0,21094
256,847.76,25.0,21194
257,848.56,25.0,21214
258,852.8,25.0,21320
259,859.8,25.0,21495
260,863.6,25.0,21590
261,869.2,25.0,21730
262,874.6,25.0,21865
263,879.84,25.0,21996
264,881.48,25.0,22037
265,883.0,25.0,22075
266,884.96,25.0,22124
267,885.88,25.0,22147
268,886.32,25.0,22158
269,888.24,25.0,22206
270,889.8,25.0,22245
271,890.76,25.0,22269
272,891.16,25.0,22279
273,894.04,25.0,22351
274,900.28,25.0,22507
275,907.0,25.0,22675
276,913.76,25.0,22844
277,920.44,25.0,23011
278,924.28,25.0,23107
279,929.2,25.0,23230
280,936.2,25.0,23405
281,942.64,25.0,23566
282,948.4,25.0,23710
