n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.8,25.0,120
3,11.6,25.0,290
4,13.92,25.0,348
5,15.6,25.0,390
6,19.0,25.0,475
7,22.48,25.0,562
8,23.96,25.0,599
9,25.88,25.0,647
10,28.96,25.0,724
11,32.84,25.0,821
12,37.04,25.0,926
13,44.04,25.0,1101
14,50.4,25.0,1260
15,56.72,25.0,1418
16,60.0,25.0,1500
17,66.0,25.0,1650
18,71.64,25.0,1791
19,78.0,25.0,1950
20,81.88,25.0,2047
21,86.88,25.0,2172
22,88.56,25.0,2214
23,94.16,25.0,2354
24,101.16,25.0,2529
25,106.8,25.0,2670
26,113.12,25.0,2828
27,117.6,25.0,2940
28,120.04,25.0,3001
29,123.56,25.0,3089
30,129.6,25.0,3240
31,135.72,25.0,3393
32,140.08,25.0,3502
33,144.84,25.0,3621
34,149.28,25.0,3732
35,153.64,25.0,3840
36,155.56,25.0,3889
37,159.6,25.0,3990
38,163.0,25.0,4075
39,170.0,25.0,4250
40,176.4,25.0,4410
41,180.28,25.0,4507
42,183.76,25.0,4594
43,188.16,25.0,4704
44,190.6,25.0,4765
45,194.56,25.0,4864
46,197.6,25.0,4940
47,203.96,25.0,5099
48,208.52,25.0,5213
49,211.88,25.0,5297
50,214.8,25.0,5370
51,221.76,25.0,5544
52,224.76,25.0,5619
53,227.48,25.0,5687
54,229.68,25.0,5742
55,232.24,25.0,5806
56,234.84,25.0,5871
57,238.12,25.0,5953
58,245.12,25.0,6128
59,249.64,25.0,6241
60,256.2,25.0,6405
61,261.6,25.0,6540
62,266.4,25.0,6659
63,271.36,25.0,6784
64,273.0,25.0,6825
65,278.2,25.0,6955
66,282.32,25.0,7058
67,284.4,25.0,7109
68,289.16,25.0,7229
69,295.08,25.0,7377
70,300.8,25.0,7520
71,301.68,25.0,7542
72,304.76,25.0,7619
73,306.36,25.0,7659
74,307.92,25.0,7698
75,308.68,25.0,7717
76,310.24,25.0,7756
77,314.52,25.0,7863
78,315.72,25.0,7893
79,320.96,25.0,8023
80,323.04,25.0,8076
81,325.64,25.0,8141
82,332.4,25.0,8310
83,333.52,25.0,8338
84,339.4,25.0,8485
85,343.28,25.0,8582
86,349.04,25.0,8726
87,353.68,25.0,8842
88,358.56,25.0,8964
89,363.6,25.0,9090
90,369.6,25.0,9240
91,373.68,25.0,9342
92,380.68,25.0,9517
93,385.2,25.0,9630
94,390.2,25.0,9755
95,396.48,25.0,9912
96,400.28,25.0,10007
97,404.76,25.0,10119
98,411.6,25.0,10290
99,416.4,25.0,10410
100,421.08,25.0,10527
101,425.76,25.0,10644
102,429.32,25.0,10733
103,432.88,25.0,10822
104,436.4,25.0,10910
105,440.08,25.0,11002
106,443.56,25.0,11089
107,448.12,25.0,11203
108,455.08,25.0,11377
109,458.36,25.0,11459
110,464.52,25.0,11613
111,467.48,25.0,11687
112,470.48,25.0,11762
113,473.44,25.0,11836
114,475.84,25.0,11896
115,478.44,25.0,11961
116,481.52,25.0,12038
117,486.68,25.0,12167
118,493.68,25.0,12342
119,498.68,25.0,12467
120,505.56,25.0,12639
121,509.68,25.0,12742
122,512.4,25.0,12810
123,518.28,25.0,12957
124,525.28,25.0,13132
125,530.4,25.0,13260
126,536.8,25.0,13419
127,542.4,25.0,13560
128,547.28,25.0,13682
129,554.28,25.0,13857
130,560.24,25.0,14006
131,565.36,25.0,14134
132,572.04,25.0,14301
133,575.04,25.0,14376
134,581.8,25.0,14544
135,588.8,25.0,14719
136,593.64,25.0,14841
137,597.6,25.0,14940
138,601.72,25.0,15043
139,606.52,25.0,15163
140,610.6,25.0,15265
141,613.44,25.0,15336
142,618.4,25.0,15460
143,621.32,25.0,15533
144,623.52,25.0,15588
145,627.76,25.0,15694
146,628.8,25.0,15719
147,634.0,25.0,15850
148,635.0,25.0,15875
149,637.6,25.0,15940
150,642.0,25.0,16050
151,645.2,25.0,16130
152,652.2,25.0,16305
153,659.04,25.0,16476
154,662.68,25.0,16567
155,669.6,25.0,16740
156,676.6,25.0,16915
157,682.68,25.0,17067
158,688.68,25.0,17217
159,693.6,25.0,17340
160,698.56,25.0,17464
161,704.4,25.0,17610
162,708.6,25.0,17715
163,711.6,25.0,17790
164,717.8,25.0,17945
165,722.28,25.0,18057
166,726.64,25.0,18166
167,733.64,25.0,18341
168,740.28,25.0,18507
169,744.6,25.0,18615
170,748.2,25.0,18705
171,751.76,25.0,18794
172,755.92,25.0,18898
173,759.28,25.0,18982
174,766.28,25.0,19157
175,771.6,25.0,19290
176,776.4,25.0,19410
177,779.48,25.0,19487
178,784.12,25.0,19603
179,791.0,25.0,19775
180,798.0,25.0,19950
181,804.8,25.0,20120
182,808.4,25.0,20210
183,812.12,25.0,20303
184,816.08,25.0,20402
185,822.28,25.0,20557
186,825.28,25.0,20632
187,832.08,25.0,20802
188,838.48,25.0,20962
189,841.48,25.0,21037
190,847.96,25.0,21199
191,853.96,25.0,21349
192,860.96,25.0,21524
193,865.2,25.0,21630
194,868.64,25.0,21716
195,872.6,25.0,21815
196,876.4,25.0,21910
197,880.8,25.0,22020
198,883.96,25.0,22099
199,887.08,25.0,22177
200,891.96,25.0,22299
201,894.96,25.0,22374
202,899.12,25.0,22478
203,903.12,25.0,22578
204,906.72,25.0,22668
205,909.84,25.0,22746
206,913.76,25.0,22844
207,920.76,25.0,23019
208,925.2,25.0,23130
209,931.72,25.0,23293
210,936.84,25.0,23421
211,943.2,25.0,23580
212,947.28,25.0,23682
213,950.72,25.0,23768
214,957.52,25.0,23938
215,961.88,25.0,24047
216,968.4,25.0,24210
217,973.48,25.0,24337
218,979.48,25.0,24487
219,984.84,25.0,24621
220,990.84,25.0,24771
221,997.84,25.0,24946
222,1003.2,25.0,25080
223,1009.2,25.0,25230
224,1014.68,25.0,25367
225,1021.36,25.0,25534
226,1023.68,25.0,25592
227,1027.44,25.0,25686
228,1030.8,25.0,25770
229,1032.84,25.0,25820
230,1034.96,25.0,25874
231,1036.68,25.0,25917
232,1042.2,25.0,26055
233,1045.4,25.0,26135
234,1049.24,25.0,26231
235,1054.68,25.0,26367
236,1056.92,25.0,26423
237,1059.96,25.0,26499
238,1063.52,25.0,26588
239,1064.4,25.0,26610
240,1068.24,25.0,26706
241,1075.24,25.0,26881
242,1082.24,25.0,27056
243,1085.52,25.0,27138
244,1089.04,25.0,27226
245,1092.92,25.0,27323
246,1096.96,25.0,27424
247,1099.2,25.0,27480
248,1101.0,25.0,27525
249,1105.32,25.0,27633
250,1110.12,25.0,27752
251,1114.36,25.0,27858
252,1118.24,25.0,27956
253,1122.08,25.0,28052
254,1125.04,25.0,28126
255,1130.44,25.0,28261
256,1133.48,25.0,28337
257,1140.2,25.0,28505
258,1143.12,25.0,28577
259,1143.6,25.0,28589
260,1146.08,25.0,28652
261,1149.88,25.0,28747
262,1152.64,25.0,28816
263,1155.44,25.0,28886
264,1158.84,25.0,28970
265,1162.04,25.0,29051
266,1168.8,25.0,29220
267,1174.8,25.0,29370
268,1179.2,25.0,29480
