n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.96,25.0,124
3,9.92,25.0,248
4,10.84,25.0,271
5,10.92,25.0,273
6,13.2,25.0,330
7,14.88,25.0,372
8,18.28,25.0,457
9,19.84,25.0,496
10,23.24,25.0,581
11,24.8,25.0,620
12,27.92,25.0,698
13,29.76,25.0,744
14,30.16,25.0,754
15,34.72,25.0,868
16,39.68,25.0,992
17,43.2,25.0,1080
18,44.64,25.0,1116
19,44.76,25.0,1119
20,49.6,25.0,1240
21,52.96,25.0,1324
22,54.56,25.0,1364
23,59.52,25.0,1488
24,60.48,25.0,1512
25,62.12,25.0,1553
26,64.48,25.0,1612
27,67.52,25.0,1688
28,69.44,25.0,1736
29,70.2,25.0,1755
30,72.76,25.0,1819
31,74.4,25.0,1860
32,75.24,25.0,1880
33,79.36,25.0,1984
34,82.0,25.0,2050
35,83.2,25.0,2080
36,84.32,25.0,2108
37,85.72,25.0,2143
38,88.28,25.0,2207
39,89.28,25.0,2232
40,92.16,25.0,2304
41,94.24,25.0,2356
42,94.56,25.0,2364
43,97.28,25.0,2432
44,99.2,25.0,2480
45,99.6,25.0,2490
46,101.52,25.0,2538
47,104.16,25.0,2604
48,109.12,25.0,2728
49,114.08,25.0,2852
50,119.04,25.0,2976
51,119.52,25.0,2988
52,123.76,25.0,3094
53,124.0,25.0,3100
54,127.4,25.0,3185
55,128.96,25.0,3224
56,129.4,25.0,3235
57,130.96,25.0,3274
58,133.16,25.0,3329
59,133.92,25.0,3347
60,135.12,25.0,3378
61,137.2,25.0,3429
62,138.88,25.0,3472
63,139.08,25.0,3477
64,140.72,25.0,3518
65,143.84,25.0,3596
66,145.84,25.0,3646
67,148.04,25.0,3701
68,148.8,25.0,3720
69,150.32,25.0,3758
70,153.76,25.0,3844
71,154.36,25.0,3859
72,157.2,25.0,3929
73,158.72,25.0,3968
74,159.28,25.0,3982
75,161.64,25.0,4040
76,163.68,25.0,4092
77,164.32,25.0,4108
78,166.56,25.0,4164
79,168.64,25.0,4216
