n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,7.0,25.0,175
3,12.8,25.0,320
4,15.16,25.0,379
5,19.16,25.0,479
6,20.28,25.0,507
7,22.92,25.0,573
8,25.2,25.0,630
9,30.24,25.0,756
10,31.24,25.0,781
11,34.24,25.0,856
12,38.48,25.0,961
13,45.48,25.0,1137
14,50.48,25.0,1262
15,57.48,25.0,1437
16,59.8,25.0,1495
17,61.68,25.0,1542
18,65.2,25.0,1630
19,67.04,25.0,1676
20,71.64,25.0,1791
21,74.64,25.0,1866
22,80.28,25.0,2007
23,83.88,25.0,2097
24,88.56,25.0,2214
25,92.52,25.0,2313
26,94.88,25.0,2372
27,97.92,25.0,2448
28,101.04,25.0,2526
29,107.44,25.0,2686
30,109.32,25.0,2733
31,112.08,25.0,2802
32,114.56,25.0,2864
33,117.48,25.0,2937
34,120.0,25.0,3000
35,122.08,25.0,3052
36,123.76,25.0,3094
37,130.76,25.0,3269
38,134.76,25.0,3369
39,140.52,25.0,3513
40,145.16,25.0,3629
41,149.8,25.0,3745
42,152.8,25.0,3820
43,159.8,25.0,3995
44,166.8,25.0,4170
45,172.36,25.0,4309
46,176.52,25.0,4413
47,183.28,25.0,4582
48,183.52,25.0,4588
49,188.6,25.0,4715
50,194.16,25.0,4854
51,201.16,25.0,5029
52,206.16,25.0,5154
53,213.16,25.0,5329
54,219.76,25.0,5494
55,222.8,25.0,5570
56,225.76,25.0,5644
57,230.76,25.0,5769
58,233.56,25.0,5839
59,236.04,25.0,5901
60,240.8,25.0,6020
61,243.2,25.0,6080
62,245.68,25.0,6142
63,251.4,25.0,6285
64,256.92,25.0,6423
65,259.72,25.0,6493
66,262.32,25.0,6558
67,267.8,25.0,6695
68,269.92,25.0,6748
69,272.28,25.0,6806
70,276.28,25.0,6906
71,283.28,25.0,7081
72,288.6,25.0,7215
73,290.64,25.0,7266
74,293.56,25.0,7339
75,297.76,25.0,7444
76,298.6,25.0,7465
77,301.04,25.0,7526
78,303.0,25.0,7575
79,304.72,25.0,7618
