n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,8.0,25.0,200
4,15.0,25.0,375
5,16.28,25.0,407
6,21.4,25.0,535
7,26.36,25.0,659
8,31.2,25.0,780
9,33.32,25.0,833
10,40.32,25.0,1008
11,47.32,25.0,1183
12,50.72,25.0,1268
13,57.56,25.0,1439
14,61.96,25.0,1549
15,67.32,25.0,1682
16,73.04,25.0,1826
17,77.32,25.0,1932
18,80.48,25.0,2012
19,83.84,25.0,2096
20,86.2,25.0,2155
21,87.96,25.0,2199
22,90.52,25.0,2263
23,97.52,25.0,2438
24,100.52,25.0,2513
25,105.52,25.0,2638
26,109.52,25.0,2738
27,116.52,25.0,2913
28,120.32,25.0,3008
29,123.12,25.0,3078
30,129.76,25.0,3244
31,135.72,25.0,3393
32,142.72,25.0,3568
33,147.72,25.0,3693
34,151.08,25.0,3777
35,154.12,25.0,3853
36,156.12,25.0,3903
37,161.2,25.0,4029
38,162.36,25.0,4059
39,168.88,25.0,4222
40,174.04,25.0,4351
41,177.48,25.0,4437
42,184.28,25.0,4607
43,185.2,25.0,4630
44,187.48,25.0,4687
45,190.04,25.0,4751
46,196.52,25.0,4913
47,200.68,25.0,5017
48,202.12,25.0,5053
49,205.6,25.0,5140
50,208.84,25.0,5221
51,215.52,25.0,5388
52,222.52,25.0,5563
53,226.72,25.0,5668
54,229.16,25.0,5729
55,231.48,25.0,5787
56,237.76,25.0,5944
57,242.2,25.0,6055
58,245.68,25.0,6142
59,252.68,25.0,6317
60,256.68,25.0,6417
61,258.44,25.0,6461
62,260.0,25.0,6500
63,262.84,25.0,6570
64,263.96,25.0,6598
65,267.52,25.0,6688
66,270.24,25.0,6756
67,274.48,25.0,6862
68,275.76,25.0,6894
69,276.76,25.0,6919
70,278.4,25.0,6959
71,280.52,25.0,7013
72,283.2,25.0,7080
73,287.52,25.0,7188
74,292.04,25.0,7301
75,297.64,25.0,7441
76,298.32,25.0,7458
77,304.64,25.0,7616
78,307.64,25.0,7691
79,313.56,25.0,7839
80,316.76,25.0,7919
81,322.08,25.0,8052
82,328.24,25.0,8206
83,332.68,25.0,8317
84,336.2,25.0,8405
85,342.24,25.0,8556
86,347.68,25.0,8692
87,352.24,25.0,8806
88,357.24,25.0,8931
89,361.88,25.0,9047
90,366.48,25.0,9162
91,373.48,25.0,9337
92,376.52,25.0,9413
93,382.84,25.0,9571
94,388.32,25.0,9708
95,391.8,25.0,9795
96,396.8,25.0,9920
97,398.8,25.0,9970
98,401.8,25.0,10045
99,406.36,25.0,10159
100,413.36,25.0,10334
101,419.24,25.0,10481
102,426.08,25.0,10652
103,428.92,25.0,10723
104,432.56,25.0,10814
105,436.32,25.0,10908
106,439.28,25.0,10982
107,442.12,25.0,11053
108,444.92,25.0,11123
109,447.36,25.0,11184
110,450.44,25.0,11261
111,457.44,25.0,11436
112,462.68,25.0,11567
113,467.32,25.0,11683
114,470.32,25.0,11758
115,475.4,25.0,11885
116,482.4,25.0,12060
117,485.4,25.0,12135
118,488.76,25.0,12219
119,493.12,25.0,12328
120,500.12,25.0,12503
121,503.12,25.0,12578
122,508.36,25.0,12709
123,515.36,25.0,12884
124,520.52,25.0,13013
125,526.12,25.0,13153
126,531.32,25.0,13283
127,533.48,25.0,13337
128,535.8,25.0,13394
129,537.96,25.0,13449
130,538.28,25.0,13457
131,542.28,25.0,13557
132,545.52,25.0,13638
133,549.16,25.0,13729
134,555.96,25.0,13899
135,562.96,25.0,14074
136,566.96,25.0,14174
137,573.72,25.0,14343
138,578.08,25.0,14452
139,584.8,25.0,14619
140,589.88,25.0,14747
141,594.48,25.0,14862
142,599.76,25.0,14994
143,604.6,25.0,15115
144,611.48,25.0,15287
145,618.48,25.0,15462
146,623.4,25.0,15585
147,629.48,25.0,15737
148,633.48,25.0,15837
149,639.04,25.0,15976
150,645.32,25.0,16133
151,650.2,25.0,16255
152,652.2,25.0,16305
153,654.52,25.0,16363
154,657.12,25.0,16428
155,660.24,25.0,16506
156,663.28,25.0,16582
157,670.28,25.0,16757
158,674.28,25.0,16857
159,680.84,25.0,17021
160,686.6,25.0,17165
161,688.64,25.0,17216
162,692.6,25.0,17315
163,698.36,25.0,17459
164,701.12,25.0,17528
165,705.36,25.0,17634
166,711.8,25.0,17795
167,718.8,25.0,17970
168,725.68,25.0,18142
169,731.4,25.0,18285
170,736.36,25.0,18409
171,739.04,25.0,18476
172,740.56,25.0,18514
173,745.64,25.0,18641
174,750.64,25.0,18766
175,756.04,25.0,18901
176,760.56,25.0,19014
177,767.56,25.0,19189
178,773.56,25.0,19339
179,779.56,25.0,19489
180,783.52,25.0,19588
181,785.32,25.0,19633
182,791.32,25.0,19783
183,796.76,25.0,19919
184,799.84,25.0,19996
185,802.8,25.0,20070
186,804.76,25.0,20119
187,806.96,25.0,20174
188,811.52,25.0,20288
189,814.52,25.0,20363
190,820.36,25.0,20509
191,824.64,25.0,20616
192,826.64,25.0,20666
193,833.64,25.0,20841
194,838.2,25.0,20955
195,842.48,25.0,21062
196,845.48,25.0,21137
197,850.76,25.0,21269
198,857.68,25.0,21442
199,860.72,25.0,21518
200,867.6,25.0,21690
201,873.56,25.0,21839
202,878.52,25.0,21963
203,880.52,25.0,22013
204,887.52,25.0,22188
205,890.52,25.0,22263
206,894.76,25.0,22369
