n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.0,25.0,100
3,10.16,25.0,254
4,12.72,25.0,318
5,16.16,25.0,404
6,17.84,25.0,446
7,22.76,25.0,569
8,26.72,25.0,668
9,27.8,25.0,695
10,32.72,25.0,818
11,36.36,25.0,909
12,43.36,25.0,1084
13,50.36,25.0,1259
14,56.08,25.0,1402
15,63.08,25.0,1577
16,69.36,25.0,1734
17,73.08,25.0,1827
18,80.08,25.0,2002
19,85.08,25.0,2127
20,88.12,25.0,2203
21,94.04,25.0,2351
22,98.84,25.0,2471
23,104.72,25.0,2618
24,111.04,25.0,2776
25,116.2,25.0,2905
26,117.6,25.0,2940
27,121.44,25.0,3036
28,127.2,25.0,3180
29,128.32,25.0,3208
30,133.36,25.0,3334
31,140.32,25.0,3508
32,144.48,25.0,3611
33,148.88,25.0,3722
34,153.8,25.0,3845
35,155.28,25.0,3882
36,156.88,25.0,3922
37,160.12,25.0,4003
38,161.64,25.0,4040
39,167.76,25.0,4194
40,169.36,25.0,4234
41,170.96,25.0,4274
42,172.64,25.0,4316
43,174.44,25.0,4361
44,176.48,25.0,4412
45,178.44,25.0,4461
46,180.4,25.0,4510
47,182.28,25.0,4557
48,184.04,25.0,4601
49,186.12,25.0,4653
50,188.56,25.0,4714
51,195.56,25.0,4889
52,199.0,25.0,4975
53,202.0,25.0,5050
54,209.0,25.0,5225
55,211.32,25.0,5283
56,213.8,25.0,5345
57,219.32,25.0,5483
58,221.68,25.0,5542
59,224.0,25.0,5600
60,227.0,25.0,5675
61,229.32,25.0,5733
62,233.44,25.0,5836
63,239.76,25.0,5994
64,242.0,25.0,6050
65,244.8,25.0,6120
66,246.6,25.0,6165
67,251.76,25.0,6294
68,254.0,25.0,6350
69,256.36,25.0,6409
70,260.56,25.0,6514
71,267.56,25.0,6689
72,270.64,25.0,6766
73,274.36,25.0,6859
74,281.36,25.0,7034
75,288.36,25.0,7209
76,292.92,25.0,7323
77,299.92,25.0,7498
78,304.96,25.0,7623
79,307.64,25.0,7691
80,311.52,25.0,7788
81,315.68,25.0,7892
82,322.0,25.0,8050
83,325.0,25.0,8125
84,330.84,25.0,8271
85,336.56,25.0,8414
86,343.56,25.0,8589
87,347.56,25.0,8689
88,350.8,25.0,8770
89,352.28,25.0,8807
90,357.04,25.0,8926
91,360.04,25.0,9001
92,362.44,25.0,9061
93,365.32,25.0,9133
94,367.6,25.0,9190
95,370.0,25.0,9250
96,372.32,25.0,9308
97,376.12,25.0,9403
98,379.68,25.0,9492
99,382.76,25.0,9569
100,386.2,25.0,9655
101,389.72,25.0,9743
102,393.64,25.0,9841
103,396.88,25.0,9922
104,399.32,25.0,9983
105,400.88,25.0,10022
106,407.88,25.0,10197
107,411.88,25.0,10297
108,417.88,25.0,10447
109,423.76,25.0,10594
110,427.88,25.0,10697
111,431.04,25.0,10776
112,437.8,25.0,10945
113,444.76,25.0,11119
114,447.88,25.0,11197
115,449.36,25.0,11234
116,454.0,25.0,11350
117,457.96,25.0,11449
118,460.88,25.0,11522
119,461.92,25.0,11548
120,467.76,25.0,11694
121,470.36,25.0,11759
122,472.36,25.0,11809
123,476.16,25.0,11904
124,478.64,25.0,11966
125,480.68,25.0,12017
126,482.12,25.0,12053
127,486.84,25.0,12171
128,490.28,25.0,12257
129,492.92,25.0,12323
130,493.84,25.0,12346
131,500.84,25.0,12521
132,506.12,25.0,12653
133,512.8,25.0,12819
134,515.96,25.0,12899
135,519.96,25.0,12999
136,525.0,25.0,13125
137,532.0,25.0,13300
138,535.0,25.0,13375
139,541.56,25.0,13538
140,548.08,25.0,13702
141,551.24,25.0,13781
142,556.44,25.0,13911
143,563.44,25.0,14086
144,566.44,25.0,14161
145,571.44,25.0,14286
146,576.44,25.0,14411
147,579.72,25.0,14493
148,585.84,25.0,14646
149,592.72,25.0,14818
150,599.12,25.0,14978
151,604.16,25.0,15104
152,606.12,25.0,15153
153,610.6,25.0,15265
154,616.52,25.0,15413
155,623.52,25.0,15588
156,626.52,25.0,15663
157,633.52,25.0,15838
158,637.76,25.0,15944
159,642.88,25.0,16072
160,649.64,25.0,16241
161,654.68,25.0,16366
162,659.04,25.0,16476
163,663.44,25.0,16586
164,669.2,25.0,16730
165,676.2,25.0,16905
166,680.92,25.0,17023
167,687.92,25.0,17198
168,694.92,25.0,17373
169,700.2,25.0,17505
170,706.44,25.0,17661
171,711.32,25.0,17783
172,717.52,25.0,17938
173,722.64,25.0,18066
174,728.76,25.0,18219
175,731.84,25.0,18296
176,734.76,25.0,18369
177,736.84,25.0,18421
178,738.4,25.0,18460
179,744.4,25.0,18610
180,747.4,25.0,18685
181,750.92,25.0,18773
182,756.88,25.0,18922
183,763.76,25.0,19094
184,767.04,25.0,19176
185,772.8,25.0,19320
186,776.56,25.0,19414
187,779.56,25.0,19489
188,786.28,25.0,19657
189,790.12,25.0,19753
190,792.6,25.0,19815
191,795.36,25.0,19884
192,799.52,25.0,19988
193,801.36,25.0,20034
194,806.64,25.0,20166
195,813.04,25.0,20326
196,820.04,25.0,20501
197,824.56,25.0,20614
198,828.04,25.0,20701
199,834.72,25.0,20868
200,840.2,25.0,21005
201,843.2,25.0,21080
202,847.32,25.0,21183
203,854.32,25.0,21358
204,857.4,25.0,21435
205,861.84,25.0,21546
206,864.84,25.0,21621
207,870.08,25.0,21752
208,873.48,25.0,21837
209,876.08,25.0,21902
210,879.96,25.0,21999
211,885.08,25.0,22127
212,892.08,25.0,22302
213,898.0,25.0,22450
214,905.0,25.0,22625
215,909.6,25.0,22740
216,911.44,25.0,22786
217,915.2,25.0,22880
218,916.0,25.0,22900
219,919.68,25.0,22992
