n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.2,25.0,80
3,6.36,25.0,159
4,6.56,25.0,164
5,10.56,25.0,264
6,16.0,25.0,400
7,19.0,25.0,475
8,21.36,25.0,534
9,25.28,25.0,632
10,26.48,25.0,662
11,31.36,25.0,784
12,31.48,25.0,787
13,36.04,25.0,901
14,39.48,25.0,986
15,46.4,25.0,1160
16,52.2,25.0,1305
17,58.92,25.0,1473
18,64.76,25.0,1619
19,67.8,25.0,1695
20,70.92,25.0,1773
21,74.04,25.0,1851
22,80.32,25.0,2007
23,86.52,25.0,2163
24,93.0,25.0,2325
25,99.12,25.0,2478
26,105.2,25.0,2630
27,108.36,25.0,2709
28,113.44,25.0,2836
29,120.44,25.0,3011
30,124.72,25.0,3118
31,131.16,25.0,3279
32,137.8,25.0,3445
33,143.92,25.0,3597
34,148.32,25.0,3708
35,152.2,25.0,3804
36,157.24,25.0,3931
37,162.68,25.0,4067
38,169.68,25.0,4242
39,174.68,25.0,4367
40,179.4,25.0,4485
41,186.4,25.0,4660
42,190.56,25.0,4764
43,194.52,25.0,4863
44,197.16,25.0,4929
45,201.24,25.0,5031
46,207.0,25.0,5175
47,213.64,25.0,5341
48,220.64,25.0,5516
49,223.68,25.0,5592
50,227.04,25.0,5676
51,233.16,25.0,5829
52,239.68,25.0,5992
53,244.96,25.0,6124
54,250.72,25.0,6268
55,257.48,25.0,6437
56,259.6,25.0,6490
57,263.48,25.0,6587
58,270.36,25.0,6759
59,277.2,25.0,6930
60,282.12,25.0,7053
61,286.56,25.0,7164
62,289.0,25.0,7225
63,291.48,25.0,7287
64,293.04,25.0,7326
65,296.84,25.0,7420
66,299.0,25.0,7475
67,305.32,25.0,7633
68,306.52,25.0,7663
69,311.56,25.0,7789
70,316.84,25.0,7920
71,323.72,25.0,8093
72,326.84,25.0,8170
73,331.72,25.0,8293
74,338.72,25.0,8468
75,341.72,25.0,8543
76,348.28,25.0,8707
77,354.28,25.0,8857
78,358.28,25.0,8957
79,361.4,25.0,9035
80,368.28,25.0,9207
81,371.28,25.0,9282
82,374.96,25.0,9374
83,380.76,25.0,9519
84,387.68,25.0,9692
85,394.68,25.0,9867
86,400.32,25.0,10008
87,405.6,25.0,10140
88,408.6,25.0,10215
89,415.48,25.0,10387
90,418.48,25.0,10462
91,424.84,25.0,10621
92,427.84,25.0,10696
93,431.0,25.0,10775
94,437.44,25.0,10936
95,441.12,25.0,11028
96,443.28,25.0,11082
97,445.84,25.0,11146
98,452.84,25.0,11321
99,459.56,25.0,11489
100,463.92,25.0,11598
101,466.92,25.0,11673
102,472.08,25.0,11802
103,475.8,25.0,11895
104,480.88,25.0,12022
105,487.88,25.0,12197
106,493.16,25.0,12329
107,497.72,25.0,12443
108,500.72,25.0,12518
109,507.72,25.0,12693
110,513.72,25.0,12843
111,518.72,25.0,12968
112,524.56,25.0,13113
113,528.08,25.0,13202
114,529.56,25.0,13238
115,535.44,25.0,13386
116,541.32,25.0,13533
117,547.16,25.0,13679
118,553.52,25.0,13838
119,558.32,25.0,13958
120,561.32,25.0,14033
121,568.28,25.0,14207
122,571.32,25.0,14283
123,577.72,25.0,14443
124,584.44,25.0,14611
125,590.92,25.0,14772
126,596.4,25.0,14910
127,600.76,25.0,15019
128,602.48,25.0,15062
129,609.2,25.0,15230
130,613.68,25.0,15341
131,616.44,25.0,15411
132,617.84,25.0,15446
133,620.92,25.0,15522
134,627.92,25.0,15697
135,632.92,25.0,15822
136,637.8,25.0,15944
137,643.04,25.0,16076
138,649.92,25.0,16247
139,653.72,25.0,16343
140,658.68,25.0,16467
141,663.12,25.0,16578
142,666.12,25.0,16653
143,670.04,25.0,16751
144,677.04,25.0,16926
145,683.16,25.0,17079
146,685.44,25.0,17136
147,688.76,25.0,17219
148,695.32,25.0,17383
149,701.32,25.0,17533
150,704.36,25.0,17609
151,708.56,25.0,17714
152,713.44,25.0,17836
153,716.32,25.0,17908
154,719.96,25.0,17999
155,726.76,25.0,18169
156,733.76,25.0,18344
157,738.48,25.0,18462
158,741.56,25.0,18539
159,747.2,25.0,18680
160,753.96,25.0,18849
161,760.64,25.0,19016
162,766.52,25.0,19163
163,771.24,25.0,19281
164,776.88,25.0,19422
165,782.68,25.0,19567
166,787.6,25.0,19690
167,788.16,25.0,19704
168,795.16,25.0,19879
169,799.84,25.0,19996
170,802.2,25.0,20055
171,805.0,25.0,20125
172,809.72,25.0,20243
173,811.84,25.0,20296
174,813.72,25.0,20343
175,815.4,25.0,20385
176,820.2,25.0,20505
177,823.2,25.0,20580
178,826.76,25.0,20669
179,831.6,25.0,20790
180,836.6,25.0,20915
181,837.6,25.0,20940
182,841.0,25.0,21025
183,843.72,25.0,21093
184,847.28,25.0,21182
185,850.44,25.0,21261
186,856.28,25.0,21407
187,859.44,25.0,21486
188,864.44,25.0,21611
189,867.8,25.0,21695
190,871.64,25.0,21791
191,877.88,25.0,21947
192,882.96,25.0,22074
193,889.08,25.0,22227
194,894.48,25.0,22362
195,899.12,25.0,22478
196,905.28,25.0,22632
197,908.28,25.0,22707
198,912.36,25.0,22809
199,919.36,25.0,22984
200,922.44,25.0,23061
201,924.0,25.0,23100
202,925.84,25.0,23146
203,931.92,25.0,23298
204,933.92,25.0,23348
205,935.76,25.0,23394
206,937.56,25.0,23439
207,939.04,25.0,23476
208,941.8,25.0,23545
209,948.8,25.0,23720
210,952.72,25.0,23818
211,958.56,25.0,23964
212,961.6,25.0,24040
213,965.6,25.0,24140
214,968.08,25.0,24202
215,970.96,25.0,24274
216,972.08,25.0,24302
217,974.36,25.0,24359
218,977.08,25.0,24427
219,979.8,25.0,24495
220,981.76,25.0,24544
221,984.04,25.0,24601
222,987.4,25.0,24685
223,994.4,25.0,24860
224,1000.88,25.0,25022
