n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.2,25.0,80
3,6.8,25.0,170
4,12.0,25.0,300
5,19.0,25.0,475
6,24.0,25.0,600
7,27.04,25.0,676
8,28.32,25.0,708
9,32.08,25.0,802
10,33.4,25.0,835
11,38.36,25.0,959
12,39.56,25.0,989
13,43.36,25.0,1084
14,46.56,25.0,1164
15,53.52,25.0,1338
16,57.36,25.0,1434
17,62.76,25.0,1569
18,65.88,25.0,1647
19,68.4,25.0,1710
20,72.84,25.0,1821
21,77.08,25.0,1927
22,81.72,25.0,2043
23,88.2,25.0,2205
24,92.64,25.0,2316
25,95.0,25.0,2375
26,96.68,25.0,2417
27,103.08,25.0,2577
28,105.76,25.0,2644
29,108.12,25.0,2703
30,110.32,25.0,2758
31,112.28,25.0,2807
32,114.0,25.0,2850
33,116.88,25.0,2922
34,118.4,25.0,2960
35,121.04,25.0,3026
36,128.04,25.0,3201
37,133.4,25.0,3335
38,138.0,25.0,3450
39,141.68,25.0,3542
40,145.64,25.0,3640
41,150.16,25.0,3754
42,157.12,25.0,3928
43,160.24,25.0,4006
44,163.76,25.0,4094
45,166.84,25.0,4171
46,170.36,25.0,4259
47,173.88,25.0,4347
48,175.96,25.0,4399
49,182.96,25.0,4574
50,187.32,25.0,4683
51,193.16,25.0,4829
52,196.8,25.0,4920
53,201.32,25.0,5033
54,206.4,25.0,5160
55,210.8,25.0,5270
56,215.0,25.0,5375
57,221.12,25.0,5528
58,225.24,25.0,5631
59,226.8,25.0,5670
60,229.8,25.0,5745
61,233.56,25.0,5839
62,237.52,25.0,5938
63,239.4,25.0,5985
64,243.64,25.0,6091
65,244.32,25.0,6108
66,251.32,25.0,6283
67,255.84,25.0,6396
68,260.16,25.0,6504
69,266.2,25.0,6655
70,269.76,25.0,6744
71,272.6,25.0,6815
72,278.08,25.0,6952
73,280.8,25.0,7020
74,283.68,25.0,7092
75,286.76,25.0,7169
76,288.72,25.0,7218
77,292.8,25.0,7320
78,298.24,25.0,7456
79,299.44,25.0,7486
80,305.4,25.0,7634
81,308.4,25.0,7709
82,314.2,25.0,7855
83,317.2,25.0,7930
84,320.08,25.0,8002
85,322.24,25.0,8056
86,326.12,25.0,8153
87,328.48,25.0,8212
88,331.84,25.0,8296
89,333.44,25.0,8336
90,335.2,25.0,8380
91,339.08,25.0,8477
92,340.84,25.0,8521
93,347.84,25.0,8696
94,350.96,25.0,8774
95,353.56,25.0,8839
96,357.2,25.0,8930
97,359.48,25.0,8987
98,361.32,25.0,9033
99,362.88,25.0,9072
100,366.96,25.0,9174
101,367.2,25.0,9180
102,374.16,25.0,9354
103,378.56,25.0,9464
104,384.52,25.0,9613
105,391.2,25.0,9780
106,397.2,25.0,9930
107,400.44,25.0,10011
108,406.56,25.0,10164
109,411.6,25.0,10290
110,414.6,25.0,10365
111,419.8,25.0,10495
112,426.0,25.0,10650
113,431.48,25.0,10787
114,437.64,25.0,10941
115,443.12,25.0,11078
116,450.0,25.0,11250
117,455.96,25.0,11399
118,462.0,25.0,11550
119,466.8,25.0,11670
120,473.36,25.0,11834
121,479.44,25.0,11986
122,483.92,25.0,12098
123,487.08,25.0,12177
124,490.0,25.0,12250
125,497.0,25.0,12425
126,501.6,25.0,12540
127,505.2,25.0,12630
128,512.12,25.0,12803
129,517.2,25.0,12930
130,520.72,25.0,13018
131,526.48,25.0,13162
132,532.76,25.0,13319
133,539.12,25.0,13478
134,546.12,25.0,13653
135,553.12,25.0,13828
136,558.12,25.0,13953
137,562.28,25.0,14057
138,564.76,25.0,14119
139,569.76,25.0,14244
140,574.8,25.0,14369
141,579.96,25.0,14499
142,583.56,25.0,14588
143,586.28,25.0,14657
144,593.28,25.0,14832
145,600.0,25.0,15000
146,605.64,25.0,15141
147,610.44,25.0,15261
148,615.36,25.0,15384
149,620.4,25.0,15510
150,625.2,25.0,15630
151,630.36,25.0,15759
152,637.2,25.0,15930
153,643.76,25.0,16094
154,648.4,25.0,16210
155,655.4,25.0,16385
156,662.24,25.0,16556
157,669.24,25.0,16731
158,676.08,25.0,16902
159,681.64,25.0,17041
160,688.4,25.0,17210
161,692.4,25.0,17310
162,698.4,25.0,17460
163,704.72,25.0,17618
164,710.64,25.0,17766
165,717.6,25.0,17940
166,723.64,25.0,18091
167,728.92,25.0,18223
168,733.72,25.0,18343
169,734.4,25.0,18360
170,739.0,25.0,18475
171,740.4,25.0,18510
172,743.92,25.0,18598
173,746.56,25.0,18664
174,748.08,25.0,18702
175,751.52,25.0,18788
176,754.16,25.0,18854
177,758.72,25.0,18968
178,763.92,25.0,19098
179,769.0,25.0,19225
180,773.2,25.0,19330
181,780.0,25.0,19500
182,784.8,25.0,19620
183,788.76,25.0,19719
184,793.2,25.0,19830
185,799.2,25.0,19980
186,803.44,25.0,20086
187,809.68,25.0,20242
188,812.88,25.0,20322
189,817.2,25.0,20430
190,820.2,25.0,20505
191,825.0,25.0,20625
192,829.96,25.0,20749
193,833.8,25.0,20845
194,840.8,25.0,21020
195,847.2,25.0,21180
196,850.96,25.0,21274
197,857.12,25.0,21428
198,863.64,25.0,21591
199,867.0,25.0,21675
200,871.44,25.0,21786
201,876.96,25.0,21924
202,883.8,25.0,22095
203,890.4,25.0,22260
204,894.48,25.0,22362
205,900.4,25.0,22510
206,904.8,25.0,22620
207,908.52,25.0,22713
208,915.52,25.0,22888
209,920.4,25.0,23010
210,927.2,25.0,23180
211,931.56,25.0,23289
212,936.0,25.0,23400
213,940.84,25.0,23521
214,945.64,25.0,23641
215,948.8,25.0,23720
216,952.28,25.0,23807
217,958.64,25.0,23966
218,962.64,25.0,24066
219,965.64,25.0,24141
220,970.56,25.0,24264
221,977.56,25.0,24439
222,984.56,25.0,24614
223,990.64,25.0,24766
224,994.16,25.0,24854
225,999.16,25.0,24979
226,1002.8,25.0,25070
227,1005.4,25.0,25135
228,1009.92,25.0,25248
229,1012.12,25.0,25303
230,1016.56,25.0,25414
231,1020.4,25.0,25510
232,1023.8,25.0,25595
233,1026.8,25.0,25670
234,1031.0,25.0,25775
235,1038.0,25.0,25950
236,1044.96,25.0,26124
237,1048.8,25.0,26220
238,1052.24,25.0,26306
239,1056.04,25.0,26401
240,1062.32,25.0,26558
241,1066.68,25.0,26667
242,1070.96,25.0,26774
243,1073.96,25.0,26849
244,1077.2,25.0,26930
245,1083.0,25.0,27075
246,1086.0,25.0,27150
247,1090.12,25.0,27252
248,1095.0,25.0,27375
249,1097.76,25.0,27444
250,1100.68,25.0,27517
251,1107.6,25.0,27689
252,1111.2,25.0,27780
253,1115.6,25.0,27889
254,1121.4,25.0,28035
255,1124.4,25.0,28110
256,1128.76,25.0,28219
257,1130.56,25.0,28264
258,1135.6,25.0,28389
259,1141.6,25.0,28539
260,1142.52,25.0,28563
261,1143.8,25.0,28595
262,1149.52,25.0,28738
263,1153.28,25.0,28832
264,1157.44,25.0,28936
