n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,4.08,25.0,102
4,8.08,25.0,202
5,13.4,25.0,335
6,16.08,25.0,401
7,19.28,25.0,482
8,20.4,25.0,509
9,25.68,25.0,642
10,29.16,25.0,729
11,31.0,25.0,775
12,31.2,25.0,780
13,33.48,25.0,836
14,35.64,25.0,891
15,36.0,25.0,900
16,37.6,25.0,940
17,39.6,25.0,990
18,46.56,25.0,1164
19,50.88,25.0,1272
20,55.92,25.0,1398
21,57.28,25.0,1432
22,61.28,25.0,1532
23,62.32,25.0,1558
24,63.44,25.0,1586
25,64.2,25.0,1605
26,65.56,25.0,1639
27,66.76,25.0,1669
28,68.04,25.0,1701
29,69.6,25.0,1739
30,71.6,25.0,1789
31,72.92,25.0,1823
32,74.28,25.0,1857
33,74.8,25.0,1870
34,76.72,25.0,1918
35,81.6,25.0,2039
36,87.6,25.0,2190
37,92.4,25.0,2310
38,94.08,25.0,2352
39,97.8,25.0,2445
40,100.8,25.0,2520
41,106.56,25.0,2664
42,109.6,25.0,2740
43,115.48,25.0,2887
44,122.4,25.0,3060
45,126.4,25.0,3160
46,133.2,25.0,3329
47,139.48,25.0,3486
48,145.2,25.0,3629
49,150.96,25.0,3774
50,153.8,25.0,3845
51,156.36,25.0,3909
52,159.44,25.0,3986
53,165.64,25.0,4141
54,169.0,25.0,4225
55,172.48,25.0,4312
56,176.64,25.0,4416
57,177.6,25.0,4440
58,184.0,25.0,4600
59,190.8,25.0,4770
60,195.0,25.0,4875
61,198.0,25.0,4950
62,202.8,25.0,5070
63,207.28,25.0,5182
64,213.6,25.0,5340
65,216.4,25.0,5410
66,219.6,25.0,5490
67,224.4,25.0,5610
68,230.96,25.0,5774
69,237.32,25.0,5933
70,240.68,25.0,6017
71,244.0,25.0,6100
72,250.04,25.0,6251
73,255.6,25.0,6390
74,261.6,25.0,6540
75,267.2,25.0,6680
76,267.6,25.0,6690
77,273.6,25.0,6840
78,280.16,25.0,7004
79,286.56,25.0,7164
80,290.4,25.0,7259
81,295.2,25.0,7380
82,300.0,25.0,7500
83,304.8,25.0,7620
84,309.6,25.0,7740
85,314.4,25.0,7859
86,319.2,25.0,7980
87,324.0,25.0,8100
88,330.6,25.0,8265
89,333.6,25.0,8340
90,340.16,25.0,8504
91,343.2,25.0,8580
92,343.68,25.0,8592
93,347.4,25.0,8685
94,350.4,25.0,8760
95,355.16,25.0,8879
96,361.2,25.0,9030
97,364.52,25.0,9113
98,367.2,25.0,9180
99,373.8,25.0,9345
100,376.8,25.0,9420
101,377.56,25.0,9439
102,382.6,25.0,9565
103,383.32,25.0,9583
104,387.28,25.0,9682
105,388.8,25.0,9720
106,391.84,25.0,9796
107,394.8,25.0,9870
108,395.4,25.0,9885
109,395.48,25.0,9887
110,398.4,25.0,9960
111,399.56,25.0,9989
112,404.24,25.0,10106
113,407.28,25.0,10182
114,409.2,25.0,10230
115,410.4,25.0,10260
116,414.4,25.0,10360
117,415.2,25.0,10380
118,420.16,25.0,10504
119,426.0,25.0,10650
120,430.2,25.0,10755
121,433.2,25.0,10830
122,438.0,25.0,10950
123,444.0,25.0,11100
124,444.92,25.0,11123
125,450.2,25.0,11255
126,454.72,25.0,11368
127,457.2,25.0,11430
128,462.56,25.0,11564
129,468.32,25.0,11708
130,471.16,25.0,11779
131,471.6,25.0,11790
132,474.76,25.0,11869
133,477.6,25.0,11940
134,481.2,25.0,12030
135,482.76,25.0,12069
136,484.8,25.0,12120
137,490.8,25.0,12270
138,494.68,25.0,12367
139,500.4,25.0,12510
140,504.0,25.0,12600
141,507.16,25.0,12679
142,510.0,25.0,12750
143,511.12,25.0,12778
144,513.72,25.0,12843
145,515.6,25.0,12890
146,517.8,25.0,12944
147,520.4,25.0,13010
148,523.04,25.0,13076
149,526.0,25.0,13150
150,530.2,25.0,13255
151,532.8,25.0,13319
152,533.08,25.0,13327
153,538.8,25.0,13469
154,543.6,25.0,13590
155,545.6,25.0,13640
156,548.4,25.0,13710
157,552.8,25.0,13819
158,553.12,25.0,13828
159,555.52,25.0,13888
160,559.0,25.0,13975
161,562.84,25.0,14071
162,566.2,25.0,14155
163,569.48,25.0,14237
164,573.36,25.0,14334
165,579.72,25.0,14493
166,585.44,25.0,14636
167,591.24,25.0,14781
168,597.0,25.0,14925
169,603.4,25.0,15085
170,609.88,25.0,15247
171,616.36,25.0,15409
172,620.4,25.0,15510
173,626.4,25.0,15660
174,631.2,25.0,15780
175,636.0,25.0,15900
176,640.8,25.0,16019
177,645.6,25.0,16140
178,650.4,25.0,16260
179,655.04,25.0,16376
180,658.4,25.0,16460
181,661.2,25.0,16530
182,664.8,25.0,16620
183,670.16,25.0,16754
184,670.8,25.0,16770
185,675.6,25.0,16890
186,677.88,25.0,16947
187,681.16,25.0,17029
188,685.96,25.0,17149
189,687.12,25.0,17178
190,690.0,25.0,17250
191,694.8,25.0,17370
192,699.6,25.0,17490
193,704.4,25.0,17610
194,709.2,25.0,17730
195,714.0,25.0,17850
196,717.6,25.0,17940
197,721.88,25.0,18047
198,725.24,25.0,18131
199,728.4,25.0,18210
200,731.6,25.0,18290
201,732.0,25.0,18300
202,736.96,25.0,18424
203,738.0,25.0,18450
204,740.4,25.0,18510
205,744.0,25.0,18600
206,750.0,25.0,18750
207,754.8,25.0,18870
208,759.6,25.0,18990
209,763.24,25.0,19081
210,764.4,25.0,19110
211,765.84,25.0,19146
212,768.16,25.0,19204
213,770.4,25.0,19260
214,772.92,25.0,19323
215,775.36,25.0,19384
216,781.52,25.0,19538
217,788.4,25.0,19710
218,789.36,25.0,19734
219,795.0,25.0,19875
220,798.0,25.0,19950
221,802.8,25.0,20070
222,807.6,25.0,20190
223,812.12,25.0,20303
224,813.6,25.0,20340
225,820.6,25.0,20515
226,827.48,25.0,20687
227,833.24,25.0,20831
228,837.08,25.0,20927
229,842.84,25.0,21071
230,848.6,25.0,21215
231,854.36,25.0,21359
232,856.76,25.0,21419
233,858.72,25.0,21468
234,861.16,25.0,21529
235,863.64,25.0,21591
236,865.88,25.0,21647
237,869.2,25.0,21730
238,871.2,25.0,21780
239,877.2,25.0,21930
240,884.2,25.0,22105
241,890.32,25.0,22258
242,896.04,25.0,22401
243,903.04,25.0,22576
244,909.48,25.0,22737
245,914.92,25.0,22873
