n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,11.36,25.0,284
4,14.0,25.0,350
5,14.4,25.0,360
6,15.68,25.0,392
7,19.68,25.0,492
8,20.76,25.0,519
9,23.84,25.0,596
10,25.72,25.0,643
11,30.72,25.0,768
12,31.76,25.0,794
13,35.4,25.0,885
14,39.12,25.0,977
15,46.12,25.0,1153
16,51.8,25.0,1295
17,56.12,25.0,1403
18,60.12,25.0,1503
19,65.4,25.0,1635
20,68.4,25.0,1710
21,73.56,25.0,1839
22,75.32,25.0,1882
23,78.08,25.0,1952
24,79.56,25.0,1989
25,81.04,25.0,2026
26,84.16,25.0,2104
27,89.16,25.0,2229
28,90.68,25.0,2267
29,93.4,25.0,2335
30,98.4,25.0,2460
31,101.4,25.0,2535
32,105.56,25.0,2639
33,107.36,25.0,2684
34,112.72,25.0,2818
35,113.96,25.0,2849
36,116.0,25.0,2900
37,118.72,25.0,2968
38,120.64,25.0,3016
39,123.72,25.0,3093
40,126.44,25.0,3161
41,127.52,25.0,3188
42,134.52,25.0,3363
43,137.52,25.0,3438
44,143.52,25.0,3588
45,148.84,25.0,3721
46,154.84,25.0,3871
47,161.08,25.0,4027
48,168.08,25.0,4202
49,173.04,25.0,4326
50,173.76,25.0,4344
51,177.96,25.0,4449
52,183.6,25.0,4590
53,188.6,25.0,4715
54,192.68,25.0,4817
55,194.24,25.0,4856
56,198.24,25.0,4956
57,200.92,25.0,5023
58,205.2,25.0,5130
59,207.84,25.0,5196
60,211.52,25.0,5288
61,215.2,25.0,5380
62,222.2,25.0,5555
63,229.2,25.0,5730
64,233.24,25.0,5831
65,238.88,25.0,5972
66,242.84,25.0,6071
67,244.88,25.0,6122
68,248.24,25.0,6206
69,252.56,25.0,6314
70,253.64,25.0,6341
71,257.56,25.0,6439
72,260.92,25.0,6523
73,263.36,25.0,6584
74,265.92,25.0,6648
75,270.64,25.0,6766
76,274.6,25.0,6865
77,276.68,25.0,6917
78,279.72,25.0,6993
79,281.6,25.0,7040
80,283.08,25.0,7077
81,284.92,25.0,7123
82,289.76,25.0,7244
83,295.04,25.0,7376
84,295.8,25.0,7395
85,302.8,25.0,7570
86,307.8,25.0,7695
87,311.08,25.0,7777
88,318.04,25.0,7951
89,323.08,25.0,8077
90,330.08,25.0,8252
91,336.56,25.0,8414
92,341.72,25.0,8543
93,345.84,25.0,8646
94,348.84,25.0,8721
95,351.08,25.0,8777
96,353.84,25.0,8846
97,356.68,25.0,8917
98,363.68,25.0,9092
99,370.2,25.0,9255
100,374.2,25.0,9355
101,381.2,25.0,9530
102,385.76,25.0,9644
103,391.76,25.0,9794
104,395.44,25.0,9886
105,396.44,25.0,9911
106,400.44,25.0,10011
107,405.64,25.0,10141
108,410.84,25.0,10271
109,417.84,25.0,10446
110,424.84,25.0,10621
111,429.6,25.0,10740
112,435.8,25.0,10895
113,441.76,25.0,11044
114,442.56,25.0,11064
115,448.16,25.0,11204
116,449.56,25.0,11239
117,453.36,25.0,11334
118,456.56,25.0,11414
119,458.32,25.0,11458
120,461.88,25.0,11547
121,467.6,25.0,11690
122,473.04,25.0,11826
123,474.96,25.0,11874
124,476.16,25.0,11904
125,478.64,25.0,11966
126,482.96,25.0,12074
127,485.24,25.0,12131
128,487.56,25.0,12189
129,489.48,25.0,12237
130,492.64,25.0,12316
131,499.64,25.0,12491
132,503.64,25.0,12591
133,508.56,25.0,12714
134,513.76,25.0,12844
135,517.16,25.0,12929
136,519.88,25.0,12997
137,522.64,25.0,13066
138,525.76,25.0,13144
139,529.16,25.0,13229
140,531.84,25.0,13296
141,535.84,25.0,13396
142,538.56,25.0,13463
143,540.88,25.0,13522
144,545.36,25.0,13634
145,552.36,25.0,13809
146,559.04,25.0,13976
147,561.92,25.0,14047
148,562.92,25.0,14072
149,564.48,25.0,14112
150,567.24,25.0,14181
151,572.12,25.0,14303
152,577.88,25.0,14447
153,583.84,25.0,14596
154,590.12,25.0,14753
155,597.08,25.0,14927
156,602.12,25.0,15053
157,605.84,25.0,15146
158,611.04,25.0,15276
159,613.76,25.0,15344
160,616.84,25.0,15421
161,621.8,25.0,15544
162,627.32,25.0,15683
163,633.56,25.0,15838
164,636.16,25.0,15904
165,638.48,25.0,15962
166,640.48,25.0,16012
167,646.32,25.0,16158
168,653.32,25.0,16333
169,660.08,25.0,16502
170,663.4,25.0,16585
171,670.32,25.0,16758
172,677.28,25.0,16932
173,680.68,25.0,17017
174,684.04,25.0,17101
175,688.44,25.0,17211
176,690.44,25.0,17261
177,696.0,25.0,17400
178,701.8,25.0,17545
179,704.8,25.0,17620
180,709.48,25.0,17737
181,716.48,25.0,17912
182,719.48,25.0,17987
183,723.68,25.0,18092
184,728.68,25.0,18217
185,733.88,25.0,18347
186,739.44,25.0,18486
187,744.32,25.0,18608
188,745.84,25.0,18646
189,748.88,25.0,18722
190,754.16,25.0,18854
191,760.56,25.0,19014
192,765.96,25.0,19149
193,772.24,25.0,19306
194,775.12,25.0,19378
195,776.12,25.0,19403
196,779.68,25.0,19492
197,786.56,25.0,19664
198,789.6,25.0,19740
199,792.6,25.0,19815
200,799.16,25.0,19979
201,802.32,25.0,20058
202,804.96,25.0,20124
203,809.96,25.0,20249
204,810.92,25.0,20273
205,815.88,25.0,20397
206,817.88,25.0,20447
207,823.52,25.0,20588
208,827.72,25.0,20693
209,832.84,25.0,20821
210,836.28,25.0,20907
211,841.16,25.0,21029
212,848.16,25.0,21204
213,854.36,25.0,21359
214,860.0,25.0,21500
215,865.48,25.0,21637
216,866.68,25.0,21667
217,873.56,25.0,21839
218,879.2,25.0,21980
219,886.0,25.0,22150
220,892.92,25.0,22323
221,895.92,25.0,22398
222,901.0,25.0,22525
223,907.0,25.0,22675
224,913.16,25.0,22829
225,916.16,25.0,22904
226,921.32,25.0,23033
227,928.32,25.0,23208
228,932.84,25.0,23321
229,936.64,25.0,23416
230,938.64,25.0,23466
231,945.64,25.0,23641
232,949.24,25.0,23731
233,955.24,25.0,23881
234,959.88,25.0,23997
235,965.8,25.0,24145
236,970.12,25.0,24253
237,976.24,25.0,24406
238,981.32,25.0,24533
239,984.48,25.0,24612
240,990.48,25.0,24762
241,993.16,25.0,24829
242,994.32,25.0,24858
243,1001.32,25.0,25033
244,1006.56,25.0,25164
245,1012.08,25.0,25302
246,1017.88,25.0,25447
247,1020.96,25.0,25524
248,1026.76,25.0,25669
249,1032.84,25.0,25820
250,1036.24,25.0,25906
251,1040.64,25.0,26016
252,1043.04,25.0,26076
253,1048.0,25.0,26200
254,1052.44,25.0,26311
255,1054.0,25.0,26350
256,1057.0,25.0,26425
257,1059.08,25.0,26477
258,1062.8,25.0,26570
259,1066.28,25.0,26657
260,1068.28,25.0,26707
261,1073.4,25.0,26835
262,1075.12,25.0,26877
263,1076.68,25.0,26917
264,1083.68,25.0,27092
265,1086.72,25.0,27168
266,1090.0,25.0,27250
267,1094.64,25.0,27366
268,1098.32,25.0,27458
269,1101.32,25.0,27533
270,1104.52,25.0,27613
271,1109.48,25.0,27737
272,1112.48,25.0,27812
273,1116.32,25.0,27908
274,1123.32,25.0,28083
275,1129.24,25.0,28231
276,1136.24,25.0,28406
277,1140.48,25.0,28512
278,1143.12,25.0,28577
279,1147.32,25.0,28683
280,1151.4,25.0,28785
281,1154.32,25.0,28858
282,1156.6,25.0,28914
283,1159.28,25.0,28982
284,1160.48,25.0,29012
285,1166.32,25.0,29158
286,1169.32,25.0,29233
287,1175.84,25.0,29395
288,1180.84,25.0,29520
289,1185.84,25.0,29645
290,1190.84,25.0,29770
291,1194.6,25.0,29864
292,1197.04,25.0,29926
293,1203.76,25.0,30094
294,1207.72,25.0,30193
295,1214.72,25.0,30368
296,1218.8,25.0,30470
297,1223.12,25.0,30577
298,1226.64,25.0,30666
299,1233.64,25.0,30841
300,1239.64,25.0,30991
301,1245.92,25.0,31148
302,1248.8,25.0,31220
303,1250.04,25.0,31251
304,1255.96,25.0,31399
305,1259.0,25.0,31475
306,1264.52,25.0,31613
307,1268.52,25.0,31713
308,1270.84,25.0,31770
309,1276.8,25.0,31920
310,1277.8,25.0,31945
311,1280.92,25.0,32023
312,1284.32,25.0,32108
313,1290.48,25.0,32262
314,1297.48,25.0,32437
315,1304.48,25.0,32612
316,1310.48,25.0,32762
317,1315.16,25.0,32879
318,1322.16,25.0,33054
319,1326.28,25.0,33157
320,1331.12,25.0,33278
321,1334.92,25.0,33373
322,1338.92,25.0,33473
323,1344.68,25.0,33617
324,1349.6,25.0,33740
325,1355.32,25.0,33883
326,1362.32,25.0,34058
327,1366.16,25.0,34154
328,1373.16,25.0,34329
