n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.84,25.0,96
3,6.52,25.0,163
4,8.8,25.0,220
5,15.76,25.0,394
6,20.6,25.0,515
7,21.88,25.0,547
8,26.96,25.0,674
9,31.92,25.0,798
10,36.92,25.0,923
11,43.48,25.0,1087
12,45.24,25.0,1131
13,50.48,25.0,1262
14,56.24,25.0,1406
15,61.84,25.0,1546
16,67.24,25.0,1680
17,74.16,25.0,1854
18,78.56,25.0,1964
19,82.12,25.0,2053
20,86.44,25.0,2161
21,88.76,25.0,2219
22,94.52,25.0,2363
23,101.04,25.0,2526
24,107.68,25.0,2692
25,114.68,25.0,2867
26,120.68,25.0,3017
27,125.2,25.0,3130
28,125.52,25.0,3138
29,132.44,25.0,3311
30,138.6,25.0,3465
31,143.6,25.0,3590
32,148.72,25.0,3718
33,153.44,25.0,3836
34,159.2,25.0,3979
35,164.4,25.0,4110
36,171.28,25.0,4282
37,176.56,25.0,4414
38,181.6,25.0,4540
39,188.2,25.0,4705
40,191.2,25.0,4780
41,194.24,25.0,4856
42,196.96,25.0,4924
43,199.76,25.0,4994
44,202.84,25.0,5071
45,205.44,25.0,5136
46,206.84,25.0,5171
47,208.72,25.0,5218
48,211.0,25.0,5275
49,215.4,25.0,5385
50,220.6,25.0,5515
51,223.52,25.0,5588
52,225.84,25.0,5646
53,229.04,25.0,5726
54,232.84,25.0,5821
55,235.88,25.0,5897
56,238.84,25.0,5971
57,244.08,25.0,6102
58,251.08,25.0,6277
59,255.48,25.0,6387
60,259.64,25.0,6491
61,266.12,25.0,6653
62,271.84,25.0,6795
63,277.2,25.0,6930
64,281.04,25.0,7026
65,285.76,25.0,7144
66,287.12,25.0,7178
67,291.0,25.0,7275
68,293.8,25.0,7345
69,297.68,25.0,7442
70,303.88,25.0,7597
71,309.6,25.0,7740
72,313.16,25.0,7829
73,314.8,25.0,7870
74,318.84,25.0,7970
75,320.84,25.0,8020
76,326.04,25.0,8151
77,331.6,25.0,8290
78,336.4,25.0,8410
79,343.4,25.0,8585
80,347.96,25.0,8699
81,352.08,25.0,8802
82,358.24,25.0,8956
83,362.56,25.0,9064
84,367.8,25.0,9195
85,373.08,25.0,9327
86,376.12,25.0,9403
87,379.4,25.0,9485
88,381.36,25.0,9534
89,388.36,25.0,9709
90,393.36,25.0,9834
91,397.44,25.0,9936
92,400.52,25.0,10013
93,403.76,25.0,10094
94,406.56,25.0,10164
95,410.28,25.0,10257
96,415.32,25.0,10383
97,420.72,25.0,10518
98,423.72,25.0,10593
99,430.44,25.0,10761
100,433.44,25.0,10836
101,436.44,25.0,10911
102,440.92,25.0,11023
103,447.2,25.0,11180
104,452.28,25.0,11307
105,458.6,25.0,11465
106,464.08,25.0,11602
107,466.44,25.0,11661
108,471.08,25.0,11777
109,474.44,25.0,11861
110,480.96,25.0,12024
111,485.6,25.0,12140
112,488.6,25.0,12215
113,492.6,25.0,12315
114,496.36,25.0,12409
115,503.12,25.0,12578
116,509.48,25.0,12737
117,515.04,25.0,12876
118,517.04,25.0,12926
119,518.04,25.0,12951
120,524.44,25.0,13111
121,531.44,25.0,13286
122,535.44,25.0,13386
123,538.44,25.0,13461
124,543.84,25.0,13596
125,548.6,25.0,13715
126,553.4,25.0,13835
127,558.36,25.0,13959
128,562.6,25.0,14065
129,565.6,25.0,14140
130,570.6,25.0,14265
131,575.96,25.0,14399
132,581.28,25.0,14532
133,587.32,25.0,14683
134,591.6,25.0,14790
135,595.68,25.0,14891
136,598.2,25.0,14955
137,603.04,25.0,15076
138,606.72,25.0,15168
139,608.88,25.0,15222
140,613.64,25.0,15341
141,616.72,25.0,15418
142,621.16,25.0,15529
143,626.92,25.0,15672
144,631.84,25.0,15796
145,638.84,25.0,15971
146,645.32,25.0,16133
147,649.84,25.0,16246
148,652.84,25.0,16321
149,659.64,25.0,16491
150,664.64,25.0,16616
151,669.24,25.0,16731
152,672.48,25.0,16812
153,676.92,25.0,16923
154,679.0,25.0,16975
155,685.88,25.0,17147
156,691.6,25.0,17290
157,694.6,25.0,17365
158,697.08,25.0,17427
159,700.4,25.0,17510
160,704.92,25.0,17623
161,710.28,25.0,17757
162,712.6,25.0,17815
163,716.56,25.0,17914
164,720.4,25.0,18010
165,727.4,25.0,18185
166,730.4,25.0,18260
167,734.88,25.0,18372
168,738.36,25.0,18459
169,744.44,25.0,18611
170,750.36,25.0,18759
171,755.2,25.0,18880
172,757.36,25.0,18934
173,760.56,25.0,19014
174,763.96,25.0,19099
175,767.32,25.0,19183
176,770.24,25.0,19256
177,772.96,25.0,19324
178,779.96,25.0,19499
179,783.12,25.0,19578
180,790.12,25.0,19753
181,797.08,25.0,19927
182,802.32,25.0,20058
183,809.04,25.0,20226
184,812.88,25.0,20322
185,817.72,25.0,20443
186,822.08,25.0,20552
187,824.72,25.0,20618
188,828.28,25.0,20707
189,834.36,25.0,20859
190,838.92,25.0,20973
191,842.16,25.0,21054
192,849.16,25.0,21229
193,853.24,25.0,21331
194,858.52,25.0,21463
195,865.48,25.0,21637
196,869.32,25.0,21733
197,873.92,25.0,21848
198,877.56,25.0,21939
199,882.68,25.0,22067
200,888.4,25.0,22210
201,892.28,25.0,22307
202,894.36,25.0,22359
203,897.8,25.0,22445
204,901.44,25.0,22536
205,904.2,25.0,22605
206,908.64,25.0,22716
207,910.56,25.0,22764
208,913.32,25.0,22833
209,914.84,25.0,22871
210,917.0,25.0,22925
211,919.96,25.0,22999
212,922.64,25.0,23066
213,926.36,25.0,23159
214,933.36,25.0,23334
215,938.64,25.0,23466
216,943.56,25.0,23589
217,947.96,25.0,23699
218,949.72,25.0,23743
219,956.16,25.0,23904
220,959.16,25.0,23979
221,965.48,25.0,24137
222,970.0,25.0,24250
223,971.32,25.0,24283
224,972.76,25.0,24319
225,978.28,25.0,24457
226,983.0,25.0,24575
227,985.08,25.0,24627
228,990.0,25.0,24750
229,993.24,25.0,24831
230,997.2,25.0,24930
231,1001.4,25.0,25035
232,1003.4,25.0,25085
233,1006.12,25.0,25153
234,1009.36,25.0,25234
235,1014.92,25.0,25373
236,1020.92,25.0,25523
237,1021.92,25.0,25548
238,1027.16,25.0,25679
239,1033.68,25.0,25842
240,1040.68,25.0,26017
241,1045.72,25.0,26143
242,1052.68,25.0,26317
