n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,12.0,25.0,300
4,16.56,25.0,413
5,17.4,25.0,434
6,18.68,25.0,467
7,20.4,25.0,509
8,24.68,25.0,617
9,30.32,25.0,758
10,33.16,25.0,828
11,36.12,25.0,902
12,43.08,25.0,1077
13,48.56,25.0,1214
14,53.72,25.0,1343
15,55.0,25.0,1375
16,55.72,25.0,1393
17,58.72,25.0,1468
18,64.04,25.0,1601
19,67.68,25.0,1692
20,74.0,25.0,1850
21,79.0,25.0,1975
22,83.2,25.0,2080
23,85.16,25.0,2129
24,89.24,25.0,2231
25,91.36,25.0,2284
26,95.64,25.0,2391
27,97.52,25.0,2438
28,100.72,25.0,2518
29,101.88,25.0,2547
30,108.88,25.0,2722
31,113.88,25.0,2847
32,119.0,25.0,2975
33,121.04,25.0,3026
34,123.04,25.0,3076
35,127.04,25.0,3176
36,130.2,25.0,3254
37,132.12,25.0,3303
38,132.96,25.0,3324
39,135.76,25.0,3394
40,139.04,25.0,3476
41,146.04,25.0,3651
42,149.92,25.0,3747
43,152.32,25.0,3808
44,153.16,25.0,3829
45,155.6,25.0,3890
46,158.56,25.0,3964
47,162.92,25.0,4072
48,165.8,25.0,4145
49,167.76,25.0,4194
50,170.44,25.0,4261
51,172.6,25.0,4315
52,174.6,25.0,4365
53,178.16,25.0,4454
54,185.16,25.0,4629
55,192.16,25.0,4804
56,197.56,25.0,4939
57,202.52,25.0,5063
58,208.56,25.0,5214
59,214.96,25.0,5374
60,217.96,25.0,5449
61,222.04,25.0,5551
62,228.0,25.0,5700
63,233.4,25.0,5835
64,239.04,25.0,5976
65,246.04,25.0,6151
66,252.48,25.0,6312
67,255.92,25.0,6398
68,262.92,25.0,6573
69,266.92,25.0,6673
70,273.24,25.0,6831
71,279.28,25.0,6981
72,283.48,25.0,7087
73,286.48,25.0,7162
74,292.92,25.0,7323
75,296.88,25.0,7422
76,302.8,25.0,7570
77,305.8,25.0,7645
78,310.96,25.0,7773
79,315.6,25.0,7890
80,317.6,25.0,7940
81,322.04,25.0,8051
82,325.48,25.0,8137
83,332.48,25.0,8312
84,336.32,25.0,8408
85,341.32,25.0,8533
86,347.56,25.0,8689
87,350.56,25.0,8764
88,356.28,25.0,8907
89,360.52,25.0,9013
90,362.04,25.0,9051
91,366.56,25.0,9164
92,372.36,25.0,9309
93,374.08,25.0,9352
94,378.64,25.0,9466
95,383.52,25.0,9588
96,384.6,25.0,9615
97,390.6,25.0,9765
98,392.88,25.0,9822
99,396.28,25.0,9907
100,400.96,25.0,10024
101,403.12,25.0,10078
102,404.68,25.0,10117
103,406.4,25.0,10160
104,408.28,25.0,10207
105,409.88,25.0,10247
106,411.84,25.0,10296
107,413.8,25.0,10345
108,417.8,25.0,10445
109,418.12,25.0,10453
110,422.64,25.0,10566
111,425.32,25.0,10633
112,428.32,25.0,10708
113,434.36,25.0,10859
114,435.48,25.0,10887
115,440.48,25.0,11012
116,443.48,25.0,11087
117,448.72,25.0,11218
118,451.72,25.0,11293
119,457.72,25.0,11443
120,460.72,25.0,11518
121,464.96,25.0,11624
122,467.96,25.0,11699
123,472.4,25.0,11810
124,476.52,25.0,11913
125,483.52,25.0,12088
126,487.52,25.0,12188
127,490.8,25.0,12270
128,497.4,25.0,12435
129,500.4,25.0,12510
130,507.4,25.0,12685
131,510.4,25.0,12760
132,515.56,25.0,12888
133,519.76,25.0,12994
134,524.76,25.0,13119
135,528.24,25.0,13206
136,533.56,25.0,13338
137,540.56,25.0,13513
138,544.72,25.0,13618
139,550.92,25.0,13772
140,557.92,25.0,13947
141,563.16,25.0,14079
142,566.28,25.0,14157
143,569.12,25.0,14228
144,573.44,25.0,14336
145,576.12,25.0,14403
146,579.8,25.0,14494
147,582.04,25.0,14551
148,584.48,25.0,14612
149,588.24,25.0,14706
150,590.8,25.0,14769
151,594.76,25.0,14869
152,595.96,25.0,14899
153,602.96,25.0,15074
154,607.2,25.0,15180
155,611.72,25.0,15293
156,615.2,25.0,15380
157,620.0,25.0,15500
158,626.36,25.0,15659
159,629.36,25.0,15734
160,634.72,25.0,15868
161,638.32,25.0,15958
162,641.24,25.0,16031
163,645.96,25.0,16149
164,650.12,25.0,16253
165,656.12,25.0,16403
166,660.48,25.0,16512
167,663.48,25.0,16587
168,668.48,25.0,16712
169,671.56,25.0,16789
170,678.24,25.0,16956
171,684.96,25.0,17124
172,687.72,25.0,17193
173,690.72,25.0,17268
174,695.04,25.0,17376
175,698.04,25.0,17451
176,701.64,25.0,17541
177,703.08,25.0,17577
178,703.4,25.0,17585
179,707.92,25.0,17698
180,710.6,25.0,17765
181,714.8,25.0,17870
182,720.84,25.0,18021
183,727.84,25.0,18196
184,733.68,25.0,18342
185,740.64,25.0,18516
186,743.24,25.0,18581
187,745.96,25.0,18649
188,749.0,25.0,18725
189,750.84,25.0,18771
190,756.36,25.0,18909
191,759.96,25.0,18999
192,763.04,25.0,19076
193,768.4,25.0,19210
194,771.4,25.0,19285
195,776.72,25.0,19418
196,777.8,25.0,19445
197,784.8,25.0,19620
198,790.04,25.0,19751
199,794.0,25.0,19850
200,800.44,25.0,20011
201,802.88,25.0,20072
202,807.32,25.0,20183
203,813.8,25.0,20345
204,819.12,25.0,20478
205,822.8,25.0,20570
206,825.56,25.0,20639
207,832.28,25.0,20807
208,839.28,25.0,20982
209,842.28,25.0,21057
210,848.6,25.0,21215
211,853.96,25.0,21349
212,859.84,25.0,21496
213,865.68,25.0,21642
214,868.68,25.0,21717
215,873.76,25.0,21844
216,879.48,25.0,21987
217,880.48,25.0,22012
218,886.0,25.0,22150
219,892.2,25.0,22305
220,899.0,25.0,22475
221,904.2,25.0,22605
222,910.36,25.0,22759
223,917.16,25.0,22929
224,922.28,25.0,23057
225,925.6,25.0,23140
226,931.16,25.0,23279
227,935.16,25.0,23379
228,938.08,25.0,23452
229,940.12,25.0,23503
230,942.36,25.0,23559
231,946.6,25.0,23665
232,948.6,25.0,23715
233,952.88,25.0,23822
234,954.64,25.0,23866
235,961.64,25.0,24041
236,966.76,25.0,24169
237,969.48,25.0,24237
238,971.24,25.0,24281
239,974.24,25.0,24356
240,981.24,25.0,24531
241,984.24,25.0,24606
242,990.44,25.0,24761
243,994.88,25.0,24872
244,998.88,25.0,24972
245,999.96,25.0,24999
246,1001.16,25.0,25029
247,1004.6,25.0,25115
248,1006.28,25.0,25157
249,1008.92,25.0,25223
250,1010.8,25.0,25270
251,1013.24,25.0,25331
252,1017.48,25.0,25437
253,1021.28,25.0,25532
254,1022.28,25.0,25557
255,1029.28,25.0,25732
256,1033.56,25.0,25839
257,1036.56,25.0,25914
258,1041.68,25.0,26042
259,1043.0,25.0,26075
260,1050.0,25.0,26250
261,1056.68,25.0,26417
262,1060.28,25.0,26507
263,1063.28,25.0,26582
264,1068.76,25.0,26719
265,1075.76,25.0,26894
266,1078.76,25.0,26969
267,1084.44,25.0,27111
268,1088.6,25.0,27214
269,1093.8,25.0,27345
270,1100.8,25.0,27520
271,1105.8,25.0,27645
272,1109.96,25.0,27749
273,1112.32,25.0,27808
274,1116.28,25.0,27907
275,1120.6,25.0,28014
276,1121.24,25.0,28031
277,1122.32,25.0,28058
278,1126.24,25.0,28156
279,1130.6,25.0,28264
280,1133.48,25.0,28337
281,1137.48,25.0,28437
282,1141.36,25.0,28533
283,1148.36,25.0,28708
284,1153.36,25.0,28833
285,1156.52,25.0,28913
286,1159.52,25.0,28988
287,1165.4,25.0,29135
288,1170.72,25.0,29268
289,1174.0,25.0,29350
290,1176.88,25.0,29422
291,1183.88,25.0,29597
292,1188.88,25.0,29722
