n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.0,25.0,100
3,11.0,25.0,275
4,14.0,25.0,350
5,18.72,25.0,468
6,20.0,25.0,500
7,21.72,25.0,543
8,26.0,25.0,650
9,32.88,25.0,822
10,34.8,25.0,869
11,38.16,25.0,953
12,45.16,25.0,1129
13,49.8,25.0,1245
14,54.32,25.0,1358
15,59.44,25.0,1486
16,64.96,25.0,1623
17,69.8,25.0,1745
18,74.44,25.0,1861
19,76.64,25.0,1916
20,78.92,25.0,1973
21,81.4,25.0,2035
22,85.52,25.0,2138
23,89.84,25.0,2246
24,92.04,25.0,2301
25,94.32,25.0,2358
26,96.92,25.0,2423
27,103.92,25.0,2598
28,107.92,25.0,2698
29,114.04,25.0,2851
30,116.0,25.0,2900
31,117.08,25.0,2927
32,123.64,25.0,3091
33,127.56,25.0,3189
34,129.2,25.0,3229
35,132.68,25.0,3317
36,134.76,25.0,3369
37,138.92,25.0,3472
38,141.64,25.0,3540
39,144.6,25.0,3615
40,148.84,25.0,3721
41,152.04,25.0,3801
42,157.08,25.0,3927
43,161.72,25.0,4043
44,163.32,25.0,4083
45,170.32,25.0,4258
46,175.32,25.0,4383
47,180.32,25.0,4508
48,185.44,25.0,4636
49,190.24,25.0,4756
50,191.24,25.0,4781
51,198.24,25.0,4956
52,201.92,25.0,5048
53,206.48,25.0,5162
54,210.2,25.0,5255
55,213.32,25.0,5333
56,215.36,25.0,5384
57,222.0,25.0,5550
58,225.0,25.0,5625
59,228.28,25.0,5707
60,233.76,25.0,5844
61,238.16,25.0,5954
62,241.56,25.0,6039
63,248.56,25.0,6214
64,251.56,25.0,6289
65,258.4,25.0,6459
66,265.12,25.0,6628
67,270.68,25.0,6767
68,275.8,25.0,6895
69,282.36,25.0,7059
70,287.28,25.0,7181
71,292.8,25.0,7320
72,296.76,25.0,7419
73,300.12,25.0,7503
74,305.44,25.0,7636
75,306.44,25.0,7661
76,311.0,25.0,7775
77,312.8,25.0,7820
78,316.72,25.0,7918
79,323.72,25.0,8093
80,330.56,25.0,8264
81,333.56,25.0,8339
82,338.32,25.0,8458
83,344.88,25.0,8622
84,348.68,25.0,8717
85,350.68,25.0,8767
86,352.36,25.0,8809
87,354.92,25.0,8873
88,357.08,25.0,8927
89,358.8,25.0,8970
90,360.92,25.0,9023
91,367.76,25.0,9194
92,371.24,25.0,9281
93,373.72,25.0,9343
94,379.16,25.0,9479
95,382.0,25.0,9550
96,384.16,25.0,9604
97,387.16,25.0,9679
98,389.84,25.0,9746
99,392.24,25.0,9806
100,399.24,25.0,9981
101,403.24,25.0,10081
102,406.72,25.0,10168
103,413.08,25.0,10327
104,419.36,25.0,10484
105,422.36,25.0,10559
106,429.2,25.0,10730
107,432.2,25.0,10805
108,439.2,25.0,10980
109,442.2,25.0,11055
110,447.16,25.0,11179
111,453.48,25.0,11337
112,460.44,25.0,11511
113,466.16,25.0,11654
114,472.16,25.0,11804
115,475.16,25.0,11879
116,482.16,25.0,12054
117,486.92,25.0,12173
118,493.92,25.0,12348
119,500.28,25.0,12507
120,505.28,25.0,12632
121,509.76,25.0,12744
122,511.64,25.0,12791
123,515.68,25.0,12891
124,517.6,25.0,12940
125,524.08,25.0,13102
126,529.12,25.0,13228
127,530.24,25.0,13256
128,534.28,25.0,13357
129,536.28,25.0,13407
130,538.72,25.0,13468
131,543.24,25.0,13581
132,544.6,25.0,13615
133,550.96,25.0,13774
134,555.2,25.0,13880
135,558.2,25.0,13955
136,564.2,25.0,14105
137,568.56,25.0,14213
138,575.56,25.0,14388
139,581.56,25.0,14538
140,585.0,25.0,14625
141,589.08,25.0,14727
142,594.6,25.0,14865
143,595.6,25.0,14890
144,601.08,25.0,15027
145,605.4,25.0,15135
146,610.48,25.0,15262
147,613.72,25.0,15343
148,619.12,25.0,15478
149,623.6,25.0,15590
150,625.84,25.0,15646
151,632.0,25.0,15800
152,633.88,25.0,15847
153,636.52,25.0,15913
154,639.2,25.0,15980
155,642.4,25.0,16060
156,649.4,25.0,16235
157,655.8,25.0,16395
158,659.72,25.0,16493
159,664.24,25.0,16606
160,670.8,25.0,16770
161,675.28,25.0,16882
162,676.92,25.0,16923
163,678.72,25.0,16968
164,680.48,25.0,17012
165,685.72,25.0,17143
166,690.6,25.0,17265
167,697.4,25.0,17435
168,701.04,25.0,17526
169,704.92,25.0,17623
170,711.6,25.0,17790
171,718.6,25.0,17965
172,722.6,25.0,18065
173,727.8,25.0,18195
174,731.48,25.0,18287
175,737.24,25.0,18431
176,740.24,25.0,18506
177,745.48,25.0,18637
178,747.44,25.0,18686
179,752.32,25.0,18808
180,759.08,25.0,18977
181,762.08,25.0,19052
182,767.56,25.0,19189
183,769.36,25.0,19234
184,774.44,25.0,19361
185,777.44,25.0,19436
186,782.52,25.0,19563
187,789.52,25.0,19738
188,793.52,25.0,19838
189,799.12,25.0,19978
190,803.04,25.0,20076
191,806.88,25.0,20172
192,812.44,25.0,20311
193,816.96,25.0,20424
194,821.96,25.0,20549
195,826.08,25.0,20652
196,830.04,25.0,20751
197,836.84,25.0,20921
198,843.0,25.0,21075
199,847.52,25.0,21188
200,850.52,25.0,21263
201,857.0,25.0,21425
202,864.0,25.0,21600
203,867.0,25.0,21675
204,871.88,25.0,21797
205,878.76,25.0,21969
206,883.88,25.0,22097
207,886.08,25.0,22152
208,888.88,25.0,22222
209,893.8,25.0,22345
210,894.6,25.0,22365
211,900.2,25.0,22505
212,903.2,25.0,22580
213,906.68,25.0,22667
214,907.6,25.0,22690
215,913.28,25.0,22832
216,916.28,25.0,22907
217,922.28,25.0,23057
218,924.64,25.0,23116
219,927.24,25.0,23181
