n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,4.08,25.0,102
4,4.96,25.0,124
5,8.08,25.0,202
6,9.92,25.0,248
7,13.2,25.0,330
8,14.88,25.0,372
9,16.44,25.0,411
10,18.04,25.0,451
11,19.84,25.0,496
12,24.8,25.0,620
13,25.8,25.0,645
14,29.76,25.0,744
15,32.28,25.0,807
16,34.72,25.0,868
17,39.68,25.0,992
18,40.56,25.0,1014
19,44.64,25.0,1116
20,49.6,25.0,1240
21,54.56,25.0,1364
22,59.52,25.0,1488
23,59.64,25.0,1491
24,63.08,25.0,1577
25,64.0,25.0,1600
26,64.08,25.0,1602
27,64.16,25.0,1604
28,64.48,25.0,1612
29,65.24,25.0,1630
30,66.0,25.0,1650
31,68.56,25.0,1714
32,69.44,25.0,1736
33,69.84,25.0,1746
34,70.6,25.0,1764
35,71.48,25.0,1787
36,73.36,25.0,1834
37,73.4,25.0,1835
38,74.4,25.0,1860
39,74.72,25.0,1868
40,76.08,25.0,1902
41,77.6,25.0,1939
42,79.36,25.0,1984
43,84.32,25.0,2108
44,89.28,25.0,2232
45,93.08,25.0,2327
46,94.24,25.0,2356
47,99.2,25.0,2480
48,100.16,25.0,2504
49,104.16,25.0,2604
50,105.36,25.0,2634
51,109.12,25.0,2728
52,112.88,25.0,2822
53,114.08,25.0,2852
54,119.04,25.0,2976
55,124.0,25.0,3100
56,128.96,25.0,3224
57,130.04,25.0,3251
58,131.88,25.0,3297
59,133.72,25.0,3343
60,133.92,25.0,3347
61,138.88,25.0,3472
62,143.84,25.0,3596
63,144.12,25.0,3603
64,148.8,25.0,3720
65,153.76,25.0,3844
66,158.04,25.0,3951
67,158.72,25.0,3968
68,159.24,25.0,3981
69,160.4,25.0,4010
70,161.28,25.0,4032
71,163.68,25.0,4092
72,167.04,25.0,4176
73,168.64,25.0,4216
74,173.6,25.0,4340
75,178.56,25.0,4464
76,183.52,25.0,4588
77,188.48,25.0,4712
78,189.08,25.0,4727
79,190.8,25.0,4770
80,192.48,25.0,4812
81,193.44,25.0,4836
82,194.36,25.0,4859
83,198.4,25.0,4960
84,203.36,25.0,5084
85,205.6,25.0,5140
86,208.32,25.0,5208
87,211.4,25.0,5285
88,213.28,25.0,5332
89,215.6,25.0,5390
90,218.24,25.0,5456
91,223.2,25.0,5580
92,228.16,25.0,5704
93,233.12,25.0,5828
94,235.72,25.0,5893
95,238.08,25.0,5952
96,243.04,25.0,6076
97,248.0,25.0,6200
98,252.8,25.0,6320
99,252.96,25.0,6324
100,257.92,25.0,6448
101,262.88,25.0,6572
102,267.84,25.0,6695
103,272.8,25.0,6820
104,277.64,25.0,6941
105,277.76,25.0,6944
106,282.72,25.0,7068
107,287.68,25.0,7192
108,292.64,25.0,7316
109,295.52,25.0,7388
110,297.6,25.0,7440
111,302.56,25.0,7564
112,304.84,25.0,7620
113,306.72,25.0,7668
114,307.52,25.0,7688
115,309.12,25.0,7728
116,311.56,25.0,7789
117,312.48,25.0,7812
118,314.44,25.0,7861
119,317.44,25.0,7936
120,317.88,25.0,7947
121,319.24,25.0,7981
122,322.4,25.0,8059
123,323.0,25.0,8075
124,327.0,25.0,8175
125,327.36,25.0,8184
126,329.92,25.0,8248
127,332.32,25.0,8308
128,333.16,25.0,8329
129,335.48,25.0,8387
130,337.28,25.0,8432
131,337.96,25.0,8449
132,342.24,25.0,8556
133,342.32,25.0,8558
134,347.2,25.0,8680
135,348.92,25.0,8723
136,352.16,25.0,8804
137,357.12,25.0,8928
138,360.8,25.0,9020
139,362.08,25.0,9052
140,367.04,25.0,9176
141,368.76,25.0,9219
142,371.8,25.0,9295
143,372.0,25.0,9300
144,376.8,25.0,9420
145,376.96,25.0,9424
146,381.92,25.0,9548
147,386.16,25.0,9654
148,386.88,25.0,9672
149,391.84,25.0,9796
150,396.8,25.0,9920
151,399.28,25.0,9982
152,401.76,25.0,10044
153,406.72,25.0,10168
154,411.68,25.0,10292
155,412.48,25.0,10312
156,414.72,25.0,10368
157,416.64,25.0,10416
158,417.36,25.0,10434
159,420.96,25.0,10524
160,421.6,25.0,10540
161,425.2,25.0,10630
162,426.56,25.0,10664
163,430.8,25.0,10770
164,431.52,25.0,10788
165,435.8,25.0,10895
166,436.48,25.0,10912
167,441.44,25.0,11036
168,442.24,25.0,11056
169,446.4,25.0,11160
170,451.36,25.0,11284
171,452.76,25.0,11319
172,453.44,25.0,11336
173,453.6,25.0,11340
174,453.68,25.0,11342
175,453.72,25.0,11343
176,453.76,25.0,11344
177,453.84,25.0,11346
178,454.92,25.0,11373
179,455.68,25.0,11392
180,456.32,25.0,11408
181,458.24,25.0,11456
182,459.52,25.0,11488
183,461.16,25.0,11529
184,461.28,25.0,11532
185,463.04,25.0,11576
186,463.08,25.0,11577
187,464.4,25.0,11610
188,465.76,25.0,11644
189,466.24,25.0,11656
190,467.28,25.0,11682
191,470.72,25.0,11768
192,471.2,25.0,11780
193,476.16,25.0,11904
194,481.12,25.0,12028
195,486.08,25.0,12152
196,491.04,25.0,12276
197,496.0,25.0,12400
198,500.96,25.0,12524
199,501.28,25.0,12532
200,505.92,25.0,12648
201,510.88,25.0,12772
202,511.32,25.0,12783
203,513.6,25.0,12840
204,515.84,25.0,12896
205,520.8,25.0,13019
206,525.76,25.0,13144
207,530.72,25.0,13268
208,535.68,25.0,13391
209,540.64,25.0,13516
210,545.6,25.0,13640
211,550.56,25.0,13763
212,551.08,25.0,13777
213,555.52,25.0,13888
214,557.92,25.0,13947
215,560.48,25.0,14012
216,565.44,25.0,14136
217,570.4,25.0,14260
218,575.36,25.0,14384
219,580.32,25.0,14508
220,585.28,25.0,14632
221,590.24,25.0,14756
222,595.2,25.0,14880
223,600.16,25.0,15004
224,603.44,25.0,15086
225,605.12,25.0,15128
226,605.28,25.0,15132
227,609.68,25.0,15241
228,610.08,25.0,15252
229,615.04,25.0,15376
230,620.0,25.0,15500
231,624.96,25.0,15624
232,629.92,25.0,15747
233,634.88,25.0,15872
234,638.4,25.0,15960
235,639.84,25.0,15996
236,644.8,25.0,16119
237,649.76,25.0,16244
238,654.32,25.0,16358
239,654.72,25.0,16368
240,657.8,25.0,16445
241,659.68,25.0,16492
242,662.64,25.0,16566
243,664.64,25.0,16616
244,665.6,25.0,16640
245,669.6,25.0,16740
246,674.56,25.0,16864
247,679.52,25.0,16988
248,679.56,25.0,16989
249,684.48,25.0,17112
250,689.44,25.0,17236
251,694.4,25.0,17360
252,699.36,25.0,17484
253,704.32,25.0,17608
254,709.28,25.0,17732
255,712.16,25.0,17804
256,714.24,25.0,17856
257,719.2,25.0,17980
258,724.16,25.0,18104
259,729.12,25.0,18228
260,730.88,25.0,18272
261,733.32,25.0,18333
262,734.08,25.0,18352
263,736.08,25.0,18402
264,738.52,25.0,18463
265,739.04,25.0,18476
266,744.0,25.0,18600
267,745.48,25.0,18637
268,748.96,25.0,18724
269,753.92,25.0,18848
270,758.88,25.0,18972
271,763.84,25.0,19096
272,768.8,25.0,19220
273,773.76,25.0,19344
274,774.44,25.0,19361
275,778.72,25.0,19468
276,783.68,25.0,19592
277,788.64,25.0,19716
278,793.36,25.0,19834
279,793.6,25.0,19840
