n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.4,25.0,110
3,6.8,25.0,170
4,13.8,25.0,345
5,17.8,25.0,445
6,21.44,25.0,536
7,22.32,25.0,558
8,23.56,25.0,589
9,28.64,25.0,716
10,32.12,25.0,802
11,33.52,25.0,838
12,35.92,25.0,898
13,42.92,25.0,1073
14,45.92,25.0,1148
15,52.92,25.0,1323
16,56.64,25.0,1416
17,62.92,25.0,1573
18,65.96,25.0,1648
19,72.52,25.0,1813
20,77.64,25.0,1941
21,81.64,25.0,2041
22,88.64,25.0,2216
23,95.64,25.0,2391
24,98.68,25.0,2467
25,103.2,25.0,2580
26,109.16,25.0,2729
27,111.0,25.0,2775
28,114.32,25.0,2858
29,117.8,25.0,2945
30,119.64,25.0,2991
31,121.0,25.0,3025
32,121.92,25.0,3048
33,128.92,25.0,3222
34,134.92,25.0,3372
35,138.92,25.0,3472
36,144.4,25.0,3610
37,150.52,25.0,3763
38,154.44,25.0,3861
39,157.2,25.0,3929
40,160.2,25.0,4004
41,163.08,25.0,4077
42,168.24,25.0,4206
43,170.88,25.0,4272
44,174.0,25.0,4350
45,175.76,25.0,4394
46,177.04,25.0,4426
47,178.68,25.0,4467
48,185.52,25.0,4638
49,190.28,25.0,4757
50,194.76,25.0,4869
51,198.24,25.0,4956
52,202.44,25.0,5061
53,209.0,25.0,5225
54,212.0,25.0,5300
55,218.6,25.0,5465
56,224.6,25.0,5615
57,228.6,25.0,5715
58,235.12,25.0,5878
59,241.84,25.0,6046
60,246.92,25.0,6173
61,253.52,25.0,6338
62,256.92,25.0,6423
63,260.28,25.0,6506
64,263.32,25.0,6583
65,265.96,25.0,6648
66,267.96,25.0,6698
67,271.96,25.0,6798
68,277.64,25.0,6941
69,284.64,25.0,7116
70,290.56,25.0,7264
71,295.64,25.0,7391
72,300.64,25.0,7516
73,305.88,25.0,7647
74,312.68,25.0,7817
75,316.56,25.0,7914
76,320.12,25.0,8003
77,322.44,25.0,8061
78,328.88,25.0,8222
79,335.16,25.0,8379
80,338.88,25.0,8472
81,343.48,25.0,8587
82,348.08,25.0,8702
83,349.76,25.0,8744
84,354.24,25.0,8856
85,356.92,25.0,8923
86,360.24,25.0,9006
87,367.24,25.0,9181
88,372.92,25.0,9323
89,378.72,25.0,9468
90,383.28,25.0,9582
91,384.8,25.0,9620
92,386.72,25.0,9668
93,388.24,25.0,9706
94,392.68,25.0,9817
95,399.2,25.0,9980
96,403.72,25.0,10093
97,408.92,25.0,10223
98,410.56,25.0,10264
99,414.72,25.0,10368
100,417.16,25.0,10429
101,420.32,25.0,10508
102,426.12,25.0,10653
103,433.12,25.0,10828
104,439.16,25.0,10979
105,442.16,25.0,11054
106,447.4,25.0,11185
107,450.92,25.0,11273
108,456.16,25.0,11404
109,460.32,25.0,11508
110,467.28,25.0,11682
111,471.28,25.0,11782
112,474.68,25.0,11867
113,478.0,25.0,11950
114,481.88,25.0,12047
115,487.08,25.0,12177
116,493.2,25.0,12330
117,498.48,25.0,12462
118,503.44,25.0,12586
119,507.48,25.0,12687
120,510.2,25.0,12755
121,514.12,25.0,12853
122,521.12,25.0,13028
123,526.12,25.0,13153
124,531.32,25.0,13283
125,534.08,25.0,13352
126,537.92,25.0,13447
127,541.8,25.0,13544
128,548.64,25.0,13716
129,553.48,25.0,13837
130,556.48,25.0,13912
131,560.12,25.0,14003
132,563.0,25.0,14075
133,568.08,25.0,14202
134,574.36,25.0,14359
135,579.28,25.0,14482
136,586.28,25.0,14657
137,592.24,25.0,14806
138,597.44,25.0,14936
139,603.28,25.0,15082
140,609.36,25.0,15234
141,610.28,25.0,15257
142,615.68,25.0,15391
143,617.28,25.0,15432
144,620.32,25.0,15508
145,623.8,25.0,15594
146,628.52,25.0,15713
147,629.52,25.0,15738
148,634.6,25.0,15865
149,638.48,25.0,15962
150,642.96,25.0,16074
151,649.96,25.0,16249
152,655.96,25.0,16399
153,660.04,25.0,16501
154,663.96,25.0,16599
155,670.96,25.0,16774
156,674.72,25.0,16868
157,679.76,25.0,16994
158,685.36,25.0,17134
159,692.04,25.0,17301
160,697.04,25.0,17426
161,702.64,25.0,17566
162,705.92,25.0,17648
163,709.64,25.0,17741
164,714.92,25.0,17873
165,720.92,25.0,18023
166,724.44,25.0,18111
167,727.44,25.0,18186
168,734.44,25.0,18361
169,738.2,25.0,18455
170,744.84,25.0,18621
171,751.84,25.0,18796
172,755.08,25.0,18877
173,760.24,25.0,19006
174,766.24,25.0,19156
175,773.2,25.0,19330
176,779.44,25.0,19486
177,786.32,25.0,19658
178,790.08,25.0,19752
179,793.52,25.0,19838
180,797.92,25.0,19948
181,804.4,25.0,20110
182,807.52,25.0,20188
183,811.08,25.0,20277
184,813.64,25.0,20341
185,816.4,25.0,20410
186,823.4,25.0,20585
187,828.12,25.0,20703
188,832.96,25.0,20824
189,837.52,25.0,20938
190,843.04,25.0,21076
191,847.4,25.0,21185
192,851.36,25.0,21284
193,854.96,25.0,21374
194,860.2,25.0,21505
195,866.44,25.0,21661
196,871.36,25.0,21784
197,876.12,25.0,21903
198,879.12,25.0,21978
199,886.12,25.0,22153
200,890.28,25.0,22257
201,895.84,25.0,22396
202,900.96,25.0,22524
203,907.08,25.0,22677
204,912.04,25.0,22801
205,914.04,25.0,22851
206,918.08,25.0,22952
207,921.52,25.0,23038
208,928.52,25.0,23213
209,932.52,25.0,23313
210,939.52,25.0,23488
211,946.52,25.0,23663
212,949.96,25.0,23749
213,952.16,25.0,23804
214,957.04,25.0,23926
215,960.0,25.0,24000
216,962.96,25.0,24074
217,965.96,25.0,24149
218,968.36,25.0,24209
219,970.68,25.0,24267
220,973.64,25.0,24341
221,976.6,25.0,24415
222,979.0,25.0,24475
223,982.0,25.0,24550
224,986.96,25.0,24674
225,993.16,25.0,24829
226,994.64,25.0,24866
227,999.6,25.0,24990
228,1004.84,25.0,25121
229,1010.6,25.0,25265
230,1012.32,25.0,25308
231,1017.12,25.0,25428
