n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,5.12,25.0,128
4,8.08,25.0,202
5,10.24,25.0,256
6,13.08,25.0,327
7,15.36,25.0,384
8,16.92,25.0,423
9,20.48,25.0,512
10,22.4,25.0,560
11,25.6,25.0,640
12,27.56,25.0,689
13,30.72,25.0,768
14,35.84,25.0,896
15,40.96,25.0,1024
16,46.08,25.0,1152
17,51.2,25.0,1280
18,56.32,25.0,1408
19,56.36,25.0,1409
20,57.36,25.0,1434
21,58.52,25.0,1463
22,59.28,25.0,1482
23,61.44,25.0,1536
24,61.84,25.0,1546
25,63.12,25.0,1578
26,64.76,25.0,1619
27,66.56,25.0,1664
28,66.64,25.0,1666
29,66.68,25.0,1667
30,68.0,25.0,1700
31,69.36,25.0,1734
32,71.68,25.0,1792
33,71.8,25.0,1795
34,76.8,25.0,1920
35,81.92,25.0,2048
36,87.04,25.0,2176
37,91.84,25.0,2296
38,92.16,25.0,2304
39,97.28,25.0,2432
40,102.4,25.0,2560
41,107.52,25.0,2688
42,112.4,25.0,2810
43,112.64,25.0,2816
44,117.76,25.0,2944
45,122.88,25.0,3072
46,128.0,25.0,3200
47,133.12,25.0,3328
48,137.68,25.0,3442
49,138.24,25.0,3456
50,143.36,25.0,3584
51,148.48,25.0,3711
52,152.4,25.0,3810
53,153.6,25.0,3840
54,157.64,25.0,3940
55,158.72,25.0,3968
56,163.84,25.0,4096
57,168.96,25.0,4224
58,171.16,25.0,4279
59,174.08,25.0,4352
60,175.6,25.0,4390
61,179.2,25.0,4480
62,183.92,25.0,4598
63,184.32,25.0,4608
64,189.44,25.0,4736
65,192.6,25.0,4815
66,194.56,25.0,4864
67,199.68,25.0,4992
68,202.52,25.0,5063
69,204.8,25.0,5120
70,209.92,25.0,5248
71,211.12,25.0,5278
72,213.12,25.0,5328
73,215.04,25.0,5376
74,220.16,25.0,5504
75,223.28,25.0,5582
76,225.28,25.0,5632
77,230.4,25.0,5760
78,233.08,25.0,5827
79,235.52,25.0,5888
80,240.64,25.0,6016
81,245.76,25.0,6144
82,250.88,25.0,6272
83,256.0,25.0,6400
84,261.12,25.0,6528
85,266.24,25.0,6656
86,271.36,25.0,6784
87,276.48,25.0,6912
88,280.76,25.0,7019
89,281.6,25.0,7040
90,284.0,25.0,7100
91,286.72,25.0,7168
92,291.84,25.0,7295
93,292.28,25.0,7306
94,296.96,25.0,7423
95,301.92,25.0,7548
96,302.08,25.0,7552
97,304.24,25.0,7606
98,307.2,25.0,7680
99,308.88,25.0,7722
100,312.32,25.0,7808
101,317.44,25.0,7936
102,322.56,25.0,8064
103,322.72,25.0,8068
104,327.68,25.0,8192
105,330.0,25.0,8250
106,332.8,25.0,8320
107,335.44,25.0,8386
108,337.92,25.0,8448
109,343.04,25.0,8576
110,348.16,25.0,8704
111,349.52,25.0,8738
112,353.28,25.0,8832
113,358.4,25.0,8960
114,358.52,25.0,8963
115,363.52,25.0,9088
116,368.64,25.0,9216
117,372.76,25.0,9319
118,373.76,25.0,9344
119,378.88,25.0,9472
120,384.0,25.0,9600
121,389.12,25.0,9728
122,394.24,25.0,9856
123,399.36,25.0,9984
124,404.48,25.0,10112
125,409.6,25.0,10240
126,414.72,25.0,10368
127,419.6,25.0,10490
128,419.84,25.0,10496
129,424.16,25.0,10604
130,424.96,25.0,10624
131,428.24,25.0,10706
132,430.08,25.0,10752
133,432.24,25.0,10806
134,435.2,25.0,10880
135,439.4,25.0,10985
136,440.32,25.0,11008
137,442.6,25.0,11065
138,445.44,25.0,11136
139,447.2,25.0,11180
140,450.56,25.0,11264
141,455.68,25.0,11392
142,460.8,25.0,11520
143,465.92,25.0,11648
144,471.04,25.0,11776
145,476.16,25.0,11904
146,481.28,25.0,12032
147,486.4,25.0,12160
148,491.52,25.0,12288
149,494.28,25.0,12357
150,495.68,25.0,12392
151,496.64,25.0,12416
152,497.04,25.0,12426
153,498.32,25.0,12458
154,499.68,25.0,12492
155,500.72,25.0,12518
156,501.76,25.0,12544
157,503.2,25.0,12580
158,505.4,25.0,12635
159,506.88,25.0,12672
160,508.0,25.0,12700
161,510.8,25.0,12770
162,512.0,25.0,12800
163,513.76,25.0,12844
164,515.36,25.0,12884
165,515.4,25.0,12885
166,517.12,25.0,12928
167,517.16,25.0,12929
168,517.2,25.0,12930
169,519.76,25.0,12994
170,522.04,25.0,13051
171,522.24,25.0,13056
172,523.68,25.0,13091
173,527.36,25.0,13184
174,529.16,25.0,13229
175,532.48,25.0,13312
176,537.6,25.0,13440
177,542.72,25.0,13568
178,547.84,25.0,13696
179,548.08,25.0,13702
180,552.96,25.0,13824
181,557.36,25.0,13934
182,558.08,25.0,13952
183,560.96,25.0,14024
184,563.2,25.0,14080
185,565.0,25.0,14125
186,566.2,25.0,14155
187,568.32,25.0,14208
188,573.44,25.0,14336
189,577.64,25.0,14441
190,577.72,25.0,14443
191,577.76,25.0,14444
192,578.56,25.0,14463
193,583.68,25.0,14591
194,586.04,25.0,14651
195,588.0,25.0,14700
196,588.8,25.0,14719
197,592.56,25.0,14813
198,593.92,25.0,14847
199,599.04,25.0,14976
200,604.16,25.0,15104
201,608.88,25.0,15222
202,609.28,25.0,15232
203,613.04,25.0,15326
204,614.4,25.0,15360
205,618.08,25.0,15452
206,619.52,25.0,15488
207,624.64,25.0,15616
208,625.0,25.0,15625
209,629.76,25.0,15744
210,633.2,25.0,15830
211,634.88,25.0,15872
212,639.0,25.0,15975
213,640.0,25.0,16000
214,645.12,25.0,16128
215,647.52,25.0,16188
216,650.24,25.0,16256
217,655.36,25.0,16384
218,656.88,25.0,16422
219,660.48,25.0,16512
220,660.88,25.0,16522
221,665.6,25.0,16640
222,670.72,25.0,16768
223,675.84,25.0,16896
224,676.84,25.0,16921
225,680.96,25.0,17024
226,686.08,25.0,17152
227,687.44,25.0,17186
228,690.68,25.0,17267
229,691.2,25.0,17280
230,694.48,25.0,17362
231,696.32,25.0,17408
232,700.64,25.0,17516
233,701.44,25.0,17536
234,703.28,25.0,17582
235,706.56,25.0,17664
236,711.68,25.0,17792
237,711.76,25.0,17794
238,716.8,25.0,17920
239,721.92,25.0,18048
240,722.44,25.0,18061
241,727.04,25.0,18176
242,729.36,25.0,18234
243,732.16,25.0,18304
244,733.52,25.0,18338
245,737.28,25.0,18432
246,740.72,25.0,18518
247,742.4,25.0,18560
248,747.52,25.0,18688
249,750.2,25.0,18755
250,752.64,25.0,18816
251,757.76,25.0,18944
252,762.88,25.0,19072
253,768.0,25.0,19200
254,773.12,25.0,19328
255,778.24,25.0,19456
256,779.44,25.0,19486
257,783.36,25.0,19584
258,788.48,25.0,19712
259,793.6,25.0,19840
260,798.72,25.0,19968
261,803.84,25.0,20096
262,808.96,25.0,20224
263,814.08,25.0,20352
264,819.2,25.0,20480
265,824.32,25.0,20608
266,829.44,25.0,20736
267,834.56,25.0,20864
268,838.8,25.0,20970
269,839.68,25.0,20992
270,844.8,25.0,21120
271,849.92,25.0,21248
272,850.92,25.0,21273
273,855.04,25.0,21376
274,860.16,25.0,21504
275,865.28,25.0,21632
276,870.4,25.0,21760
277,875.52,25.0,21888
278,876.0,25.0,21900
279,878.6,25.0,21965
280,880.64,25.0,22016
281,885.76,25.0,22144
282,887.36,25.0,22184
283,890.88,25.0,22272
284,892.44,25.0,22311
285,895.28,25.0,22382
286,896.0,25.0,22400
287,901.12,25.0,22528
288,905.84,25.0,22646
289,906.24,25.0,22656
290,909.76,25.0,22744
291,911.36,25.0,22784
292,913.2,25.0,22830
293,916.48,25.0,22912
294,917.96,25.0,22949
295,921.12,25.0,23028
296,921.6,25.0,23040
297,926.72,25.0,23168
298,931.84,25.0,23296
299,936.96,25.0,23424
300,942.08,25.0,23552
301,947.2,25.0,23680
302,952.32,25.0,23808
303,956.8,25.0,23920
304,957.44,25.0,23936
305,961.28,25.0,24032
306,962.56,25.0,24064
307,965.72,25.0,24143
308,967.68,25.0,24192
309,971.2,25.0,24280
310,972.8,25.0,24320
311,975.16,25.0,24379
312,977.92,25.0,24448
313,983.04,25.0,24576
314,984.36,25.0,24609
315,988.16,25.0,24704
316,993.28,25.0,24832
317,998.4,25.0,24960
318,1003.52,25.0,25088
319,1008.64,25.0,25216
320,1011.16,25.0,25279
321,1013.76,25.0,25344
322,1018.88,25.0,25472
323,1024.0,25.0,25600
324,1029.12,25.0,25727
325,1030.08,25.0,25752
