n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.84,25.0,96
3,6.64,25.0,166
4,8.64,25.0,216
5,15.64,25.0,391
6,20.56,25.0,514
7,21.84,25.0,546
8,24.48,25.0,612
9,26.92,25.0,673
10,31.88,25.0,797
11,36.56,25.0,914
12,38.6,25.0,965
13,45.6,25.0,1140
14,49.96,25.0,1249
15,53.56,25.0,1339
16,57.96,25.0,1449
17,64.08,25.0,1602
18,71.08,25.0,1777
19,76.36,25.0,1909
20,82.4,25.0,2060
21,87.12,25.0,2178
22,91.12,25.0,2278
23,93.64,25.0,2341
24,98.8,25.0,2470
25,100.44,25.0,2511
26,106.36,25.0,2659
27,109.36,25.0,2734
28,114.36,25.0,2859
29,117.44,25.0,2936
30,120.32,25.0,3008
31,122.32,25.0,3058
32,124.0,25.0,3100
33,127.16,25.0,3179
34,128.52,25.0,3213
35,135.52,25.0,3388
36,142.12,25.0,3553
37,144.0,25.0,3600
38,148.68,25.0,3717
39,154.04,25.0,3851
40,157.76,25.0,3944
41,160.32,25.0,4008
42,162.96,25.0,4074
43,165.24,25.0,4131
44,166.56,25.0,4164
45,172.96,25.0,4324
46,176.52,25.0,4413
47,177.48,25.0,4437
48,181.6,25.0,4540
49,187.44,25.0,4686
50,190.2,25.0,4755
51,193.0,25.0,4825
52,197.72,25.0,4943
53,202.6,25.0,5065
54,209.6,25.0,5240
55,212.6,25.0,5315
56,217.96,25.0,5449
57,223.56,25.0,5589
58,228.76,25.0,5719
59,232.4,25.0,5810
60,236.92,25.0,5923
61,243.64,25.0,6091
62,246.64,25.0,6166
63,250.84,25.0,6271
64,256.28,25.0,6406
65,256.76,25.0,6419
66,259.76,25.0,6494
67,265.76,25.0,6644
68,269.76,25.0,6744
69,274.8,25.0,6870
70,276.64,25.0,6916
71,279.64,25.0,6991
72,286.64,25.0,7166
73,289.84,25.0,7245
74,296.68,25.0,7417
75,299.68,25.0,7492
76,303.4,25.0,7584
77,305.48,25.0,7637
78,309.4,25.0,7734
79,310.52,25.0,7763
80,316.6,25.0,7915
81,319.48,25.0,7987
82,322.16,25.0,8054
83,327.8,25.0,8195
84,329.0,25.0,8225
85,332.0,25.0,8300
86,336.76,25.0,8419
87,338.48,25.0,8462
88,340.68,25.0,8517
89,343.12,25.0,8578
90,344.56,25.0,8614
91,346.8,25.0,8670
92,350.04,25.0,8751
93,352.52,25.0,8813
94,354.8,25.0,8870
95,359.72,25.0,8993
96,360.04,25.0,9001
97,364.04,25.0,9101
98,367.24,25.0,9181
99,369.84,25.0,9246
100,373.88,25.0,9347
101,377.52,25.0,9438
102,384.52,25.0,9613
103,388.12,25.0,9703
104,391.44,25.0,9786
105,398.0,25.0,9950
106,401.04,25.0,10026
107,406.48,25.0,10162
108,409.48,25.0,10237
109,416.48,25.0,10412
110,422.56,25.0,10564
111,429.48,25.0,10737
112,432.48,25.0,10812
113,439.48,25.0,10987
114,444.84,25.0,11121
115,448.24,25.0,11206
116,453.48,25.0,11337
117,458.92,25.0,11473
118,465.72,25.0,11643
119,468.92,25.0,11723
120,473.68,25.0,11842
121,475.36,25.0,11884
122,480.48,25.0,12012
123,485.36,25.0,12134
124,492.36,25.0,12309
125,496.52,25.0,12413
126,503.52,25.0,12588
127,506.76,25.0,12669
128,513.76,25.0,12844
129,518.92,25.0,12972
130,521.92,25.0,13047
131,525.92,25.0,13147
132,528.96,25.0,13224
133,535.96,25.0,13399
134,539.96,25.0,13499
135,544.24,25.0,13606
136,549.96,25.0,13749
137,553.36,25.0,13834
138,556.44,25.0,13911
139,559.16,25.0,13979
140,561.16,25.0,14029
141,567.0,25.0,14175
142,570.36,25.0,14259
143,573.48,25.0,14337
144,576.36,25.0,14409
145,581.88,25.0,14547
146,588.88,25.0,14722
147,593.88,25.0,14847
148,599.6,25.0,14990
149,605.88,25.0,15147
150,608.68,25.0,15216
151,611.96,25.0,15299
152,615.64,25.0,15391
153,620.64,25.0,15516
154,627.2,25.0,15680
155,630.2,25.0,15755
156,634.92,25.0,15872
157,637.92,25.0,15947
158,640.64,25.0,16016
159,642.6,25.0,16065
160,649.56,25.0,16238
161,653.2,25.0,16330
162,658.12,25.0,16453
163,662.84,25.0,16571
164,667.28,25.0,16682
165,672.8,25.0,16820
166,678.28,25.0,16957
167,683.4,25.0,17085
168,687.32,25.0,17183
169,691.04,25.0,17276
170,695.24,25.0,17381
171,700.04,25.0,17501
172,703.2,25.0,17580
173,710.2,25.0,17755
174,714.2,25.0,17855
175,717.28,25.0,17932
176,720.2,25.0,18005
177,724.2,25.0,18105
178,726.72,25.0,18168
179,729.0,25.0,18225
180,730.8,25.0,18270
181,733.12,25.0,18328
182,736.96,25.0,18424
183,739.04,25.0,18476
184,741.12,25.0,18528
185,743.04,25.0,18576
186,744.6,25.0,18615
187,747.76,25.0,18694
188,749.04,25.0,18726
189,750.8,25.0,18770
190,753.8,25.0,18845
191,760.68,25.0,19017
192,766.36,25.0,19159
193,768.2,25.0,19205
194,772.2,25.0,19305
195,778.12,25.0,19453
196,778.64,25.0,19466
197,783.64,25.0,19591
198,790.64,25.0,19766
199,794.96,25.0,19874
200,800.48,25.0,20012
201,804.36,25.0,20109
202,811.36,25.0,20284
203,815.64,25.0,20391
204,819.72,25.0,20493
205,824.52,25.0,20613
206,831.24,25.0,20781
207,836.96,25.0,20924
208,843.12,25.0,21078
209,849.52,25.0,21238
210,856.52,25.0,21413
211,861.36,25.0,21534
212,866.28,25.0,21657
213,872.48,25.0,21812
214,876.2,25.0,21905
215,878.68,25.0,21967
216,881.76,25.0,22044
217,884.4,25.0,22110
218,889.68,25.0,22242
219,891.28,25.0,22282
220,894.64,25.0,22366
221,897.56,25.0,22439
222,901.28,25.0,22532
223,905.64,25.0,22641
224,912.64,25.0,22816
225,918.2,25.0,22955
226,922.76,25.0,23069
227,927.76,25.0,23194
228,933.64,25.0,23341
229,939.92,25.0,23498
230,943.56,25.0,23589
231,947.72,25.0,23693
232,949.44,25.0,23736
233,955.96,25.0,23899
234,959.92,25.0,23998
235,962.8,25.0,24070
236,965.76,25.0,24144
237,966.76,25.0,24169
238,970.0,25.0,24250
239,977.0,25.0,24425
240,981.0,25.0,24525
241,986.52,25.0,24663
242,992.52,25.0,24813
243,994.8,25.0,24870
244,995.8,25.0,24895
245,1001.76,25.0,25044
246,1008.76,25.0,25219
247,1011.76,25.0,25294
248,1016.84,25.0,25421
249,1020.08,25.0,25502
250,1026.84,25.0,25670
251,1031.2,25.0,25780
252,1033.2,25.0,25830
253,1035.2,25.0,25880
254,1038.2,25.0,25955
255,1039.92,25.0,25998
256,1043.04,25.0,26076
257,1050.04,25.0,26251
258,1056.56,25.0,26414
259,1062.68,25.0,26567
260,1068.6,25.0,26714
261,1075.08,25.0,26877
262,1079.6,25.0,26989
263,1083.36,25.0,27083
264,1086.28,25.0,27157
265,1089.84,25.0,27245
266,1094.24,25.0,27356
267,1097.52,25.0,27438
268,1101.16,25.0,27529
269,1108.04,25.0,27701
270,1114.52,25.0,27863
271,1118.04,25.0,27951
272,1124.44,25.0,28111
