n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,4.08,25.0,102
4,5.12,25.0,128
5,8.08,25.0,202
6,10.24,25.0,256
7,13.88,25.0,347
8,15.36,25.0,384
9,15.56,25.0,389
10,16.8,25.0,420
11,18.76,25.0,469
12,20.48,25.0,512
13,25.4,25.0,635
14,25.6,25.0,640
15,30.72,25.0,768
16,32.2,25.0,805
17,35.84,25.0,896
18,36.24,25.0,906
19,39.04,25.0,976
20,40.96,25.0,1024
21,46.08,25.0,1152
22,51.2,25.0,1280
23,56.32,25.0,1408
24,57.84,25.0,1446
25,61.44,25.0,1536
26,61.84,25.0,1546
27,62.76,25.0,1569
28,62.92,25.0,1573
29,64.0,25.0,1600
30,64.76,25.0,1619
31,66.56,25.0,1664
32,67.32,25.0,1682
33,68.6,25.0,1714
34,69.32,25.0,1732
35,70.24,25.0,1755
36,71.68,25.0,1792
37,72.12,25.0,1803
38,72.16,25.0,1804
39,73.48,25.0,1837
40,74.84,25.0,1871
41,76.8,25.0,1920
42,77.28,25.0,1932
43,81.92,25.0,2048
44,87.04,25.0,2176
45,92.16,25.0,2304
46,97.28,25.0,2432
47,101.96,25.0,2549
48,102.4,25.0,2560
49,107.52,25.0,2688
50,109.28,25.0,2732
51,112.64,25.0,2816
52,116.6,25.0,2915
53,117.76,25.0,2944
54,122.88,25.0,3072
55,126.92,25.0,3173
56,128.0,25.0,3200
57,131.04,25.0,3276
58,133.12,25.0,3328
59,134.16,25.0,3354
60,136.76,25.0,3419
61,138.24,25.0,3456
62,143.36,25.0,3584
63,144.2,25.0,3604
64,147.84,25.0,3696
65,148.48,25.0,3711
66,151.6,25.0,3790
67,153.6,25.0,3840
68,156.72,25.0,3918
69,158.72,25.0,3968
70,160.84,25.0,4021
71,162.64,25.0,4065
72,163.84,25.0,4096
73,168.96,25.0,4224
74,174.08,25.0,4352
75,179.2,25.0,4480
76,181.8,25.0,4545
77,184.32,25.0,4608
78,188.64,25.0,4716
79,189.44,25.0,4736
80,189.88,25.0,4747
81,192.08,25.0,4802
82,194.56,25.0,4864
83,199.68,25.0,4992
84,204.8,25.0,5120
85,207.92,25.0,5198
86,209.92,25.0,5248
87,215.04,25.0,5376
88,217.68,25.0,5442
89,220.16,25.0,5504
90,220.24,25.0,5506
91,222.36,25.0,5559
92,223.52,25.0,5588
93,225.28,25.0,5632
94,226.2,25.0,5655
95,229.48,25.0,5737
96,230.4,25.0,5760
97,232.24,25.0,5806
98,235.52,25.0,5888
99,240.64,25.0,6016
100,245.76,25.0,6144
101,248.24,25.0,6206
102,250.88,25.0,6272
103,256.0,25.0,6400
104,261.12,25.0,6528
105,264.2,25.0,6605
106,266.24,25.0,6656
107,266.44,25.0,6661
108,269.68,25.0,6742
109,271.36,25.0,6784
110,273.96,25.0,6848
111,276.48,25.0,6912
112,276.96,25.0,6923
113,279.0,25.0,6975
114,281.6,25.0,7040
115,283.16,25.0,7079
116,286.72,25.0,7168
117,287.96,25.0,7198
118,291.84,25.0,7295
119,292.0,25.0,7300
120,296.96,25.0,7423
121,302.08,25.0,7552
122,307.2,25.0,7680
123,312.32,25.0,7808
124,317.44,25.0,7936
125,321.72,25.0,8043
126,322.56,25.0,8064
127,327.68,25.0,8192
128,331.44,25.0,8286
129,332.8,25.0,8320
130,337.32,25.0,8433
131,337.92,25.0,8448
132,343.04,25.0,8576
133,346.0,25.0,8650
134,348.16,25.0,8704
135,353.28,25.0,8832
136,354.32,25.0,8858
137,358.4,25.0,8960
138,363.52,25.0,9088
139,364.76,25.0,9119
140,368.64,25.0,9216
141,370.36,25.0,9259
142,372.52,25.0,9313
143,373.76,25.0,9344
144,376.52,25.0,9413
145,378.88,25.0,9472
146,384.0,25.0,9600
147,389.12,25.0,9728
148,394.24,25.0,9856
149,399.36,25.0,9984
150,399.56,25.0,9989
151,404.48,25.0,10112
152,408.52,25.0,10213
153,409.6,25.0,10240
154,411.12,25.0,10278
155,414.72,25.0,10368
156,417.28,25.0,10432
157,419.84,25.0,10496
158,422.12,25.0,10553
159,424.96,25.0,10624
160,425.0,25.0,10625
161,427.88,25.0,10697
162,430.08,25.0,10752
163,431.28,25.0,10782
164,435.2,25.0,10880
165,436.08,25.0,10902
166,438.0,25.0,10950
167,440.32,25.0,11008
168,445.12,25.0,11128
169,445.44,25.0,11136
170,450.56,25.0,11264
171,454.84,25.0,11371
172,455.68,25.0,11392
173,459.16,25.0,11479
174,460.8,25.0,11520
175,465.92,25.0,11648
176,471.04,25.0,11776
177,472.04,25.0,11801
178,476.16,25.0,11904
179,481.28,25.0,12032
180,483.44,25.0,12086
181,486.4,25.0,12160
182,491.28,25.0,12282
183,491.52,25.0,12288
184,494.4,25.0,12360
185,496.64,25.0,12416
186,499.88,25.0,12497
187,501.76,25.0,12544
188,504.12,25.0,12603
189,506.88,25.0,12672
190,507.24,25.0,12681
191,512.0,25.0,12800
192,512.56,25.0,12813
193,517.12,25.0,12928
194,517.48,25.0,12937
195,522.24,25.0,13056
196,523.84,25.0,13096
197,527.36,25.0,13184
198,532.48,25.0,13312
199,533.68,25.0,13341
200,537.0,25.0,13425
201,537.6,25.0,13440
202,542.0,25.0,13550
203,542.72,25.0,13568
204,547.84,25.0,13696
205,552.96,25.0,13824
206,558.08,25.0,13952
207,561.2,25.0,14030
208,563.2,25.0,14080
209,565.24,25.0,14131
210,568.32,25.0,14208
211,570.88,25.0,14272
212,573.44,25.0,14336
213,573.68,25.0,14341
214,577.88,25.0,14447
215,578.56,25.0,14463
216,581.48,25.0,14537
217,583.68,25.0,14591
218,584.04,25.0,14601
219,587.48,25.0,14687
220,588.8,25.0,14719
221,589.68,25.0,14741
222,592.28,25.0,14807
223,593.92,25.0,14847
224,599.04,25.0,14976
225,602.64,25.0,15066
226,604.16,25.0,15104
227,605.36,25.0,15134
228,607.6,25.0,15190
229,609.28,25.0,15232
230,611.04,25.0,15276
231,614.4,25.0,15360
232,619.52,25.0,15488
233,624.64,25.0,15616
234,629.56,25.0,15738
235,629.76,25.0,15744
236,632.96,25.0,15824
237,634.88,25.0,15872
238,635.48,25.0,15887
239,638.4,25.0,15960
240,640.0,25.0,16000
241,641.28,25.0,16032
242,644.48,25.0,16112
243,645.12,25.0,16128
244,650.24,25.0,16256
245,655.36,25.0,16384
246,660.48,25.0,16512
247,665.6,25.0,16640
248,670.72,25.0,16768
249,675.84,25.0,16896
250,680.96,25.0,17024
251,686.08,25.0,17152
252,689.4,25.0,17235
253,691.2,25.0,17280
254,693.24,25.0,17331
255,696.16,25.0,17404
256,696.32,25.0,17408
257,698.36,25.0,17459
258,700.48,25.0,17512
259,701.44,25.0,17536
260,703.08,25.0,17577
261,706.56,25.0,17664
262,711.68,25.0,17792
263,711.92,25.0,17798
264,715.0,25.0,17875
265,716.8,25.0,17920
266,717.68,25.0,17942
267,720.72,25.0,18018
268,721.92,25.0,18048
269,724.6,25.0,18115
270,727.04,25.0,18176
271,728.44,25.0,18211
272,731.24,25.0,18281
273,732.16,25.0,18304
274,733.96,25.0,18349
275,737.16,25.0,18429
276,737.28,25.0,18432
277,741.96,25.0,18549
278,742.4,25.0,18560
279,746.8,25.0,18670
280,747.52,25.0,18688
281,752.64,25.0,18816
282,757.76,25.0,18944
283,762.88,25.0,19072
284,768.0,25.0,19200
285,773.12,25.0,19328
286,775.72,25.0,19393
287,778.24,25.0,19456
288,783.36,25.0,19584
289,788.48,25.0,19712
290,793.6,25.0,19840
