n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.4,25.0,110
3,6.8,25.0,170
4,11.8,25.0,295
5,16.28,25.0,407
6,19.28,25.0,482
7,20.56,25.0,514
8,25.64,25.0,641
9,30.48,25.0,762
10,32.6,25.0,815
11,38.04,25.0,951
12,45.04,25.0,1126
13,51.04,25.0,1276
14,55.84,25.0,1396
15,58.84,25.0,1471
16,63.0,25.0,1575
17,65.44,25.0,1636
18,71.4,25.0,1785
19,74.4,25.0,1860
20,79.32,25.0,1982
21,82.52,25.0,2063
22,86.44,25.0,2161
23,87.8,25.0,2195
24,94.8,25.0,2370
25,101.64,25.0,2541
26,106.04,25.0,2651
27,107.8,25.0,2695
28,111.52,25.0,2788
29,113.72,25.0,2843
30,115.92,25.0,2898
31,117.84,25.0,2946
32,121.88,25.0,3047
33,125.68,25.0,3142
34,128.8,25.0,3220
35,133.64,25.0,3340
36,135.44,25.0,3386
37,140.44,25.0,3511
38,142.36,25.0,3559
39,144.68,25.0,3617
40,148.12,25.0,3703
41,155.12,25.0,3878
42,161.12,25.0,4028
43,167.8,25.0,4195
44,174.8,25.0,4370
45,181.56,25.0,4539
46,184.92,25.0,4623
47,188.8,25.0,4720
48,191.44,25.0,4786
49,194.48,25.0,4862
50,198.96,25.0,4974
51,200.68,25.0,5017
52,206.04,25.0,5151
53,209.92,25.0,5248
54,211.68,25.0,5292
55,216.64,25.0,5416
56,223.64,25.0,5591
57,229.84,25.0,5746
58,236.12,25.0,5903
59,243.12,25.0,6078
60,246.24,25.0,6156
61,252.44,25.0,6311
62,253.24,25.0,6331
63,260.12,25.0,6503
64,262.04,25.0,6551
65,264.92,25.0,6623
66,269.16,25.0,6729
67,272.16,25.0,6804
68,277.44,25.0,6936
69,283.36,25.0,7084
70,286.08,25.0,7152
71,290.04,25.0,7251
72,297.04,25.0,7426
73,302.04,25.0,7551
74,309.04,25.0,7726
75,313.08,25.0,7827
76,314.0,25.0,7850
77,320.32,25.0,8008
78,326.12,25.0,8153
79,326.68,25.0,8167
80,331.96,25.0,8299
81,335.0,25.0,8375
82,342.0,25.0,8550
83,349.0,25.0,8725
84,354.36,25.0,8859
85,356.2,25.0,8905
86,360.52,25.0,9013
87,364.84,25.0,9121
88,369.36,25.0,9234
89,371.36,25.0,9284
90,377.12,25.0,9428
91,378.2,25.0,9455
92,382.12,25.0,9553
93,386.48,25.0,9662
94,387.2,25.0,9680
95,393.2,25.0,9830
96,396.2,25.0,9905
97,402.12,25.0,10053
98,408.68,25.0,10217
99,411.6,25.0,10290
100,415.64,25.0,10391
101,419.24,25.0,10481
102,423.04,25.0,10576
103,424.6,25.0,10615
104,427.64,25.0,10691
105,431.88,25.0,10797
106,435.96,25.0,10899
107,439.0,25.0,10975
108,443.04,25.0,11076
109,445.72,25.0,11143
110,450.2,25.0,11255
111,452.24,25.0,11306
112,459.24,25.0,11481
113,465.24,25.0,11631
114,468.24,25.0,11706
115,471.44,25.0,11786
116,475.6,25.0,11890
117,482.2,25.0,12055
118,487.76,25.0,12194
119,493.4,25.0,12335
120,494.6,25.0,12365
121,499.96,25.0,12499
122,504.88,25.0,12622
123,508.08,25.0,12702
124,513.64,25.0,12841
125,517.64,25.0,12941
126,522.28,25.0,13057
127,529.28,25.0,13232
128,536.28,25.0,13407
129,541.08,25.0,13527
130,545.08,25.0,13627
131,550.96,25.0,13774
132,556.04,25.0,13901
133,561.08,25.0,14027
134,567.12,25.0,14178
135,573.0,25.0,14325
136,578.44,25.0,14461
137,583.0,25.0,14575
138,590.0,25.0,14750
139,595.04,25.0,14876
140,600.16,25.0,15004
141,603.72,25.0,15093
142,607.0,25.0,15175
143,611.88,25.0,15297
144,616.88,25.0,15422
145,618.4,25.0,15460
146,625.4,25.0,15635
147,628.4,25.0,15710
148,634.2,25.0,15855
149,637.72,25.0,15943
150,641.44,25.0,16036
151,645.6,25.0,16140
152,648.16,25.0,16204
153,652.12,25.0,16303
154,655.52,25.0,16388
155,658.48,25.0,16462
156,662.88,25.0,16572
157,666.6,25.0,16665
158,668.76,25.0,16719
159,675.76,25.0,16894
160,681.96,25.0,17049
161,687.96,25.0,17199
162,693.56,25.0,17339
163,697.16,25.0,17429
164,704.16,25.0,17604
165,707.28,25.0,17682
166,711.44,25.0,17786
167,712.44,25.0,17811
168,717.64,25.0,17941
169,724.64,25.0,18116
170,725.96,25.0,18149
171,731.64,25.0,18291
172,733.16,25.0,18329
173,738.44,25.0,18461
174,743.08,25.0,18577
175,743.76,25.0,18594
176,750.04,25.0,18751
177,753.04,25.0,18826
178,759.08,25.0,18977
179,762.44,25.0,19061
180,765.56,25.0,19139
181,769.08,25.0,19227
182,770.92,25.0,19273
183,775.28,25.0,19382
184,778.88,25.0,19472
185,781.96,25.0,19549
186,784.36,25.0,19609
187,788.96,25.0,19724
188,795.0,25.0,19875
189,800.88,25.0,20022
190,804.76,25.0,20119
191,807.52,25.0,20188
192,808.4,25.0,20210
193,812.28,25.0,20307
194,819.28,25.0,20482
195,824.28,25.0,20607
196,829.64,25.0,20741
197,835.48,25.0,20887
198,840.28,25.0,21007
199,844.24,25.0,21106
200,850.52,25.0,21263
201,857.08,25.0,21427
202,861.08,25.0,21527
203,864.4,25.0,21610
204,867.52,25.0,21688
205,871.16,25.0,21779
206,874.16,25.0,21854
207,878.76,25.0,21969
208,885.76,25.0,22144
209,888.84,25.0,22221
210,894.84,25.0,22371
211,898.84,25.0,22471
212,902.84,25.0,22571
213,904.84,25.0,22621
214,911.8,25.0,22795
215,914.88,25.0,22872
216,917.36,25.0,22934
217,920.8,25.0,23020
218,925.8,25.0,23145
219,930.0,25.0,23250
220,934.28,25.0,23357
221,937.28,25.0,23432
222,940.64,25.0,23516
223,945.4,25.0,23635
224,948.6,25.0,23715
225,951.48,25.0,23787
226,955.12,25.0,23878
227,957.72,25.0,23943
228,961.0,25.0,24025
229,963.04,25.0,24076
230,967.72,25.0,24193
231,970.32,25.0,24258
232,973.2,25.0,24330
233,974.68,25.0,24367
234,976.44,25.0,24411
235,983.44,25.0,24586
236,987.28,25.0,24682
237,991.24,25.0,24781
238,998.08,25.0,24952
239,1002.08,25.0,25052
240,1003.96,25.0,25099
241,1007.0,25.0,25175
242,1011.0,25.0,25275
243,1013.4,25.0,25335
244,1016.4,25.0,25410
245,1021.0,25.0,25525
246,1023.4,25.0,25585
247,1026.6,25.0,25664
248,1028.68,25.0,25717
249,1035.68,25.0,25892
250,1040.96,25.0,26024
251,1045.96,25.0,26149
252,1049.56,25.0,26239
253,1051.44,25.0,26286
254,1053.52,25.0,26338
255,1055.8,25.0,26395
256,1058.68,25.0,26467
257,1062.24,25.0,26556
258,1068.08,25.0,26702
259,1075.08,25.0,26877
260,1080.88,25.0,27022
