n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,10.0,25.0,250
4,16.16,25.0,404
5,17.44,25.0,436
6,21.2,25.0,530
7,22.52,25.0,563
8,25.52,25.0,638
9,27.48,25.0,687
10,32.52,25.0,813
11,39.0,25.0,975
12,40.64,25.0,1016
13,46.0,25.0,1150
14,51.64,25.0,1291
15,55.64,25.0,1391
16,58.88,25.0,1472
17,60.08,25.0,1502
18,67.08,25.0,1677
19,71.88,25.0,1797
20,77.92,25.0,1948
21,81.4,25.0,2035
22,87.0,25.0,2175
23,92.88,25.0,2322
24,97.72,25.0,2443
25,101.6,25.0,2540
26,106.28,25.0,2657
27,111.12,25.0,2778
28,112.92,25.0,2823
29,117.0,25.0,2925
30,118.48,25.0,2962
31,120.16,25.0,3004
32,127.16,25.0,3179
33,131.16,25.0,3279
34,137.0,25.0,3425
35,138.76,25.0,3469
36,141.76,25.0,3544
37,145.48,25.0,3636
38,148.2,25.0,3704
39,149.84,25.0,3746
40,153.56,25.0,3839
41,156.92,25.0,3922
42,160.96,25.0,4024
43,164.04,25.0,4101
44,168.64,25.0,4216
45,172.96,25.0,4324
46,179.76,25.0,4494
47,181.88,25.0,4547
48,184.84,25.0,4621
49,188.04,25.0,4701
50,190.68,25.0,4767
51,195.76,25.0,4894
52,196.36,25.0,4909
53,203.36,25.0,5084
54,208.36,25.0,5209
55,214.36,25.0,5359
56,221.36,25.0,5534
57,226.32,25.0,5658
58,232.48,25.0,5812
59,236.32,25.0,5908
60,241.28,25.0,6032
61,243.28,25.0,6082
62,245.56,25.0,6139
63,246.56,25.0,6164
64,250.72,25.0,6268
65,254.36,25.0,6359
66,257.08,25.0,6427
67,263.08,25.0,6577
68,266.8,25.0,6670
69,269.56,25.0,6739
70,276.4,25.0,6909
71,279.56,25.0,6989
72,280.56,25.0,7014
73,282.72,25.0,7068
74,286.24,25.0,7156
75,290.76,25.0,7269
76,297.76,25.0,7444
77,303.88,25.0,7597
78,309.64,25.0,7741
79,314.4,25.0,7859
80,316.04,25.0,7901
81,318.64,25.0,7966
82,320.36,25.0,8009
83,322.16,25.0,8054
84,325.56,25.0,8139
85,329.84,25.0,8246
86,333.28,25.0,8332
87,337.72,25.0,8443
88,342.64,25.0,8566
89,344.2,25.0,8605
90,349.72,25.0,8743
91,352.72,25.0,8818
92,356.8,25.0,8920
93,360.84,25.0,9021
94,367.84,25.0,9196
95,372.08,25.0,9302
96,375.96,25.0,9399
97,380.64,25.0,9516
98,385.04,25.0,9626
99,387.36,25.0,9684
100,390.92,25.0,9773
101,395.48,25.0,9887
102,399.88,25.0,9997
103,402.04,25.0,10051
104,404.2,25.0,10105
105,405.64,25.0,10141
106,409.4,25.0,10235
107,415.4,25.0,10385
108,418.48,25.0,10462
109,424.2,25.0,10605
110,429.52,25.0,10738
111,430.52,25.0,10763
112,434.52,25.0,10863
113,441.4,25.0,11035
114,444.08,25.0,11102
115,447.44,25.0,11186
116,454.44,25.0,11361
117,459.6,25.0,11490
118,464.52,25.0,11613
119,468.76,25.0,11719
120,474.0,25.0,11850
121,477.96,25.0,11949
122,483.32,25.0,12083
123,490.12,25.0,12253
124,496.2,25.0,12405
125,503.12,25.0,12578
126,507.2,25.0,12680
127,514.04,25.0,12851
128,517.08,25.0,12927
129,521.4,25.0,13035
130,527.56,25.0,13188
131,530.92,25.0,13272
132,536.28,25.0,13407
133,540.28,25.0,13507
134,542.04,25.0,13551
135,547.28,25.0,13682
136,554.28,25.0,13857
137,559.28,25.0,13982
138,565.16,25.0,14129
139,568.4,25.0,14210
140,572.36,25.0,14309
141,578.16,25.0,14454
142,582.84,25.0,14571
143,585.76,25.0,14644
144,588.84,25.0,14721
145,591.24,25.0,14781
146,595.16,25.0,14879
147,598.44,25.0,14961
148,601.44,25.0,15036
149,608.36,25.0,15209
150,608.84,25.0,15221
151,615.32,25.0,15383
152,618.48,25.0,15462
153,620.6,25.0,15515
154,627.6,25.0,15690
155,631.96,25.0,15799
156,634.68,25.0,15866
157,637.6,25.0,15940
158,638.88,25.0,15972
159,645.88,25.0,16147
160,652.6,25.0,16315
161,656.28,25.0,16407
162,661.6,25.0,16540
163,665.36,25.0,16634
164,667.96,25.0,16699
165,672.24,25.0,16806
166,673.16,25.0,16829
167,678.36,25.0,16959
168,685.16,25.0,17129
169,691.96,25.0,17299
170,698.48,25.0,17462
171,704.84,25.0,17621
172,707.84,25.0,17696
173,711.2,25.0,17780
174,718.2,25.0,17955
175,724.32,25.0,18108
176,729.32,25.0,18233
177,735.8,25.0,18395
178,741.12,25.0,18528
179,742.12,25.0,18553
180,745.4,25.0,18635
181,750.6,25.0,18765
182,756.28,25.0,18907
183,761.72,25.0,19043
184,766.0,25.0,19150
185,771.0,25.0,19275
186,773.0,25.0,19325
187,776.76,25.0,19419
188,780.8,25.0,19520
189,781.8,25.0,19545
190,784.8,25.0,19620
191,791.8,25.0,19795
192,797.88,25.0,19947
193,804.64,25.0,20116
194,807.64,25.0,20191
195,809.76,25.0,20244
196,814.48,25.0,20362
197,818.44,25.0,20461
198,821.0,25.0,20525
199,825.76,25.0,20644
200,829.96,25.0,20749
201,833.28,25.0,20832
202,836.8,25.0,20920
203,839.96,25.0,20999
204,843.28,25.0,21082
205,846.6,25.0,21165
206,850.08,25.0,21252
207,854.08,25.0,21352
208,861.08,25.0,21527
209,864.64,25.0,21616
210,867.64,25.0,21691
211,874.64,25.0,21866
212,881.12,25.0,22028
213,887.64,25.0,22191
214,893.76,25.0,22344
215,899.88,25.0,22497
216,906.72,25.0,22668
217,910.64,25.0,22766
218,913.4,25.0,22835
219,920.4,25.0,23010
220,923.56,25.0,23089
221,927.56,25.0,23189
222,931.36,25.0,23284
223,934.36,25.0,23359
224,940.36,25.0,23509
225,946.2,25.0,23655
226,946.36,25.0,23659
227,953.36,25.0,23834
228,958.2,25.0,23955
229,965.12,25.0,24128
230,968.16,25.0,24204
231,974.0,25.0,24350
232,977.0,25.0,24425
233,978.84,25.0,24471
234,980.84,25.0,24521
235,985.88,25.0,24647
236,989.28,25.0,24732
237,992.08,25.0,24802
238,994.08,25.0,24852
239,995.8,25.0,24895
240,999.36,25.0,24984
241,1001.0,25.0,25025
242,1004.72,25.0,25118
243,1008.88,25.0,25222
244,1015.88,25.0,25397
245,1021.88,25.0,25547
