n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,10.0,25.0,250
4,15.16,25.0,379
5,17.76,25.0,444
6,21.44,25.0,536
7,22.84,25.0,571
8,26.52,25.0,663
9,27.8,25.0,695
10,31.52,25.0,788
11,32.68,25.0,817
12,35.08,25.0,877
13,42.08,25.0,1052
14,47.6,25.0,1190
15,51.0,25.0,1275
16,57.56,25.0,1439
17,61.68,25.0,1542
18,62.88,25.0,1572
19,65.72,25.0,1643
20,66.72,25.0,1668
21,69.52,25.0,1738
22,73.56,25.0,1839
23,76.16,25.0,1904
24,79.0,25.0,1975
25,82.84,25.0,2071
26,84.24,25.0,2106
27,87.4,25.0,2185
28,89.24,25.0,2231
29,94.44,25.0,2361
30,94.88,25.0,2372
31,98.2,25.0,2455
32,99.72,25.0,2493
33,101.56,25.0,2539
34,102.6,25.0,2565
35,104.68,25.0,2617
36,106.44,25.0,2661
37,111.0,25.0,2775
38,114.24,25.0,2856
39,121.24,25.0,3031
40,124.84,25.0,3121
41,129.84,25.0,3246
42,135.36,25.0,3384
43,140.84,25.0,3521
44,144.88,25.0,3622
45,148.72,25.0,3718
46,152.28,25.0,3807
47,159.28,25.0,3982
48,162.92,25.0,4072
49,169.92,25.0,4248
50,173.76,25.0,4344
51,179.04,25.0,4476
52,181.84,25.0,4546
53,184.88,25.0,4622
54,191.88,25.0,4797
55,195.88,25.0,4897
56,202.36,25.0,5059
57,207.6,25.0,5190
58,212.56,25.0,5314
59,214.56,25.0,5364
60,218.2,25.0,5455
61,223.2,25.0,5580
62,230.16,25.0,5754
63,233.28,25.0,5832
64,236.68,25.0,5917
65,240.44,25.0,6011
66,242.44,25.0,6061
67,245.24,25.0,6131
68,248.24,25.0,6206
69,253.76,25.0,6344
70,257.4,25.0,6434
71,259.16,25.0,6479
72,262.32,25.0,6558
73,268.6,25.0,6715
74,271.6,25.0,6790
75,278.6,25.0,6965
76,282.16,25.0,7054
77,287.72,25.0,7193
78,292.52,25.0,7313
79,298.04,25.0,7451
80,304.56,25.0,7614
81,309.4,25.0,7734
82,310.88,25.0,7772
83,316.2,25.0,7905
84,319.4,25.0,7984
85,323.2,25.0,8080
86,325.0,25.0,8125
87,330.04,25.0,8251
88,334.44,25.0,8361
89,341.44,25.0,8536
90,347.44,25.0,8686
91,353.08,25.0,8827
92,356.44,25.0,8911
93,360.0,25.0,9000
94,362.0,25.0,9050
95,367.88,25.0,9197
96,369.8,25.0,9245
97,372.68,25.0,9317
98,374.68,25.0,9367
99,377.04,25.0,9426
100,379.08,25.0,9477
101,382.6,25.0,9565
102,383.72,25.0,9593
103,387.04,25.0,9676
104,388.4,25.0,9710
105,389.96,25.0,9749
106,391.68,25.0,9792
107,393.84,25.0,9846
108,395.08,25.0,9877
109,397.64,25.0,9941
110,399.56,25.0,9989
111,402.16,25.0,10054
112,405.0,25.0,10125
113,411.04,25.0,10276
114,414.64,25.0,10366
115,418.56,25.0,10464
116,420.88,25.0,10522
117,425.56,25.0,10639
118,428.72,25.0,10718
119,435.72,25.0,10893
120,439.72,25.0,10993
121,443.0,25.0,11075
122,448.6,25.0,11215
123,451.44,25.0,11286
124,454.0,25.0,11350
125,457.32,25.0,11433
126,460.36,25.0,11509
127,462.56,25.0,11564
128,467.8,25.0,11695
129,472.56,25.0,11814
130,475.64,25.0,11891
131,478.84,25.0,11971
132,482.24,25.0,12056
133,485.64,25.0,12141
134,488.36,25.0,12209
135,495.32,25.0,12383
136,501.36,25.0,12534
137,505.88,25.0,12647
138,508.88,25.0,12722
139,515.6,25.0,12890
140,520.76,25.0,13019
141,524.6,25.0,13115
142,526.56,25.0,13163
143,528.96,25.0,13224
144,531.4,25.0,13285
145,538.4,25.0,13460
146,542.48,25.0,13562
147,545.4,25.0,13635
148,549.12,25.0,13728
149,551.92,25.0,13797
150,554.92,25.0,13872
151,560.56,25.0,14013
152,566.64,25.0,14166
153,573.64,25.0,14341
154,577.64,25.0,14441
155,581.16,25.0,14529
156,588.08,25.0,14702
157,593.72,25.0,14843
158,597.92,25.0,14947
159,602.72,25.0,15068
160,604.56,25.0,15113
161,608.48,25.0,15212
162,611.64,25.0,15291
163,617.92,25.0,15447
164,621.36,25.0,15534
165,626.4,25.0,15660
166,632.44,25.0,15811
167,638.28,25.0,15957
168,645.28,25.0,16132
169,648.28,25.0,16207
170,652.44,25.0,16311
171,657.8,25.0,16445
172,660.8,25.0,16520
173,667.8,25.0,16695
174,672.88,25.0,16822
175,675.56,25.0,16889
176,678.6,25.0,16965
177,684.12,25.0,17103
178,686.92,25.0,17173
179,689.72,25.0,17243
180,693.32,25.0,17333
181,700.32,25.0,17508
182,704.68,25.0,17617
183,709.2,25.0,17730
184,714.8,25.0,17870
185,715.96,25.0,17899
186,720.32,25.0,18008
187,724.76,25.0,18119
188,731.48,25.0,18287
189,734.68,25.0,18367
190,741.48,25.0,18537
191,748.24,25.0,18706
192,753.8,25.0,18845
193,760.8,25.0,19020
194,766.2,25.0,19155
195,773.2,25.0,19330
196,776.2,25.0,19405
197,781.0,25.0,19525
198,785.12,25.0,19628
199,791.56,25.0,19789
200,796.72,25.0,19918
201,799.72,25.0,19993
202,805.6,25.0,20140
203,808.6,25.0,20215
204,813.24,25.0,20331
205,817.68,25.0,20442
206,823.72,25.0,20593
