n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.0,25.0,50
3,4.08,25.0,102
4,5.12,25.0,128
5,8.08,25.0,202
6,9.68,25.0,242
7,10.24,25.0,256
8,11.32,25.0,283
9,12.96,25.0,324
10,14.64,25.0,366
11,15.36,25.0,384
12,19.2,25.0,480
13,20.48,25.0,512
14,20.76,25.0,519
15,25.6,25.0,640
16,26.76,25.0,669
17,30.72,25.0,768
18,32.72,25.0,818
19,33.24,25.0,831
20,35.84,25.0,896
21,40.32,25.0,1008
22,40.96,25.0,1024
23,46.08,25.0,1152
24,51.2,25.0,1280
25,56.32,25.0,1408
26,58.76,25.0,1469
27,61.44,25.0,1536
28,62.76,25.0,1569
29,63.44,25.0,1586
30,63.68,25.0,1592
31,63.84,25.0,1596
32,64.92,25.0,1623
33,65.68,25.0,1642
34,66.56,25.0,1664
35,68.24,25.0,1705
36,69.52,25.0,1738
37,70.24,25.0,1755
38,71.16,25.0,1779
39,71.68,25.0,1792
40,73.04,25.0,1826
41,73.08,25.0,1827
42,74.4,25.0,1860
43,75.76,25.0,1894
44,76.8,25.0,1920
45,78.2,25.0,1955
46,81.92,25.0,2048
47,87.04,25.0,2176
48,92.16,25.0,2304
49,95.96,25.0,2399
50,97.28,25.0,2432
51,98.76,25.0,2469
52,102.4,25.0,2560
53,103.84,25.0,2596
54,106.6,25.0,2665
55,107.52,25.0,2688
56,107.8,25.0,2695
57,112.64,25.0,2816
58,117.76,25.0,2944
59,122.88,25.0,3072
60,127.6,25.0,3190
61,128.0,25.0,3200
62,129.6,25.0,3240
63,132.72,25.0,3318
64,133.12,25.0,3328
65,135.68,25.0,3392
66,138.24,25.0,3456
67,141.28,25.0,3532
68,143.36,25.0,3584
69,143.72,25.0,3593
70,145.64,25.0,3640
71,146.72,25.0,3668
72,148.48,25.0,3711
73,148.68,25.0,3717
74,153.6,25.0,3840
75,158.72,25.0,3968
76,163.84,25.0,4096
77,168.96,25.0,4224
78,169.92,25.0,4248
79,172.28,25.0,4307
80,174.08,25.0,4352
81,175.32,25.0,4383
82,179.2,25.0,4480
83,181.8,25.0,4545
84,184.32,25.0,4608
85,189.44,25.0,4736
86,193.84,25.0,4846
87,194.56,25.0,4864
88,194.88,25.0,4872
89,199.68,25.0,4992
90,200.68,25.0,5017
91,204.8,25.0,5120
92,204.84,25.0,5121
93,209.92,25.0,5248
94,213.8,25.0,5345
95,215.04,25.0,5376
96,220.16,25.0,5504
97,220.28,25.0,5507
98,224.2,25.0,5605
99,225.28,25.0,5632
100,229.16,25.0,5729
101,230.4,25.0,5760
102,234.84,25.0,5871
103,235.52,25.0,5888
104,240.64,25.0,6016
105,241.12,25.0,6028
106,244.96,25.0,6124
107,245.76,25.0,6144
108,250.52,25.0,6263
109,250.88,25.0,6272
110,256.0,25.0,6400
111,261.12,25.0,6528
112,266.24,25.0,6656
113,271.36,25.0,6784
114,276.48,25.0,6912
115,277.48,25.0,6937
116,281.6,25.0,7040
117,286.72,25.0,7168
118,291.84,25.0,7295
119,296.96,25.0,7423
120,302.08,25.0,7552
121,306.44,25.0,7661
122,307.2,25.0,7680
123,312.32,25.0,7808
124,314.16,25.0,7854
125,317.16,25.0,7929
126,317.44,25.0,7936
127,320.68,25.0,8017
128,322.56,25.0,8064
129,327.68,25.0,8192
130,327.8,25.0,8195
131,330.72,25.0,8268
132,332.8,25.0,8320
133,333.8,25.0,8345
134,337.48,25.0,8437
135,337.92,25.0,8448
136,341.92,25.0,8548
137,343.04,25.0,8576
138,346.4,25.0,8660
139,348.16,25.0,8704
140,350.72,25.0,8768
141,353.28,25.0,8832
142,353.52,25.0,8838
143,356.08,25.0,8902
144,358.4,25.0,8960
145,363.52,25.0,9088
146,368.36,25.0,9209
147,368.64,25.0,9216
148,372.36,25.0,9309
149,373.76,25.0,9344
150,376.8,25.0,9420
151,378.88,25.0,9472
152,378.96,25.0,9474
153,380.0,25.0,9500
154,381.92,25.0,9548
155,384.0,25.0,9600
156,389.12,25.0,9728
157,394.24,25.0,9856
158,399.36,25.0,9984
159,401.12,25.0,10028
160,403.92,25.0,10098
161,404.48,25.0,10112
162,408.6,25.0,10215
163,409.6,25.0,10240
164,411.2,25.0,10280
165,414.72,25.0,10368
166,417.8,25.0,10445
167,419.84,25.0,10496
168,424.96,25.0,10624
169,430.08,25.0,10752
170,432.32,25.0,10808
171,435.2,25.0,10880
172,436.32,25.0,10908
173,440.32,25.0,11008
174,441.32,25.0,11033
175,445.44,25.0,11136
176,445.48,25.0,11137
177,449.48,25.0,11237
178,450.56,25.0,11264
179,455.68,25.0,11392
180,460.8,25.0,11520
181,463.08,25.0,11577
182,465.92,25.0,11648
183,466.96,25.0,11674
184,470.08,25.0,11752
185,471.04,25.0,11776
186,472.56,25.0,11814
187,474.0,25.0,11850
188,476.16,25.0,11904
189,476.36,25.0,11909
190,479.12,25.0,11978
191,481.28,25.0,12032
192,482.08,25.0,12052
193,484.72,25.0,12118
194,486.4,25.0,12160
195,486.76,25.0,12169
196,488.76,25.0,12219
197,491.28,25.0,12282
198,491.52,25.0,12288
199,492.68,25.0,12317
200,494.6,25.0,12365
201,496.64,25.0,12416
202,497.12,25.0,12428
203,499.32,25.0,12483
204,501.76,25.0,12544
205,502.2,25.0,12555
206,504.12,25.0,12603
207,506.88,25.0,12672
208,508.4,25.0,12710
209,512.0,25.0,12800
210,517.12,25.0,12928
211,520.84,25.0,13021
212,522.24,25.0,13056
213,524.0,25.0,13100
214,526.56,25.0,13163
215,527.36,25.0,13184
216,528.96,25.0,13224
217,531.72,25.0,13293
218,532.48,25.0,13312
219,534.44,25.0,13361
220,536.96,25.0,13424
221,537.6,25.0,13440
222,539.6,25.0,13490
223,542.72,25.0,13568
224,544.88,25.0,13622
225,547.84,25.0,13696
226,552.96,25.0,13824
227,554.88,25.0,13872
228,558.08,25.0,13952
229,562.36,25.0,14059
230,563.2,25.0,14080
231,564.2,25.0,14105
232,567.12,25.0,14178
233,568.32,25.0,14208
234,569.28,25.0,14232
235,572.24,25.0,14306
236,572.28,25.0,14307
237,573.44,25.0,14336
238,575.28,25.0,14382
239,577.72,25.0,14443
240,578.56,25.0,14463
241,580.08,25.0,14502
242,582.28,25.0,14557
243,583.68,25.0,14591
244,585.08,25.0,14627
245,587.64,25.0,14691
246,588.8,25.0,14719
247,589.92,25.0,14747
248,593.6,25.0,14840
249,593.92,25.0,14847
250,596.2,25.0,14905
251,597.64,25.0,14941
252,599.04,25.0,14976
253,599.48,25.0,14987
254,604.16,25.0,15104
255,609.28,25.0,15232
256,609.32,25.0,15233
257,612.64,25.0,15316
258,614.4,25.0,15360
259,617.64,25.0,15441
260,619.52,25.0,15488
261,624.64,25.0,15616
262,629.76,25.0,15744
263,634.88,25.0,15872
264,640.0,25.0,16000
265,642.0,25.0,16050
266,645.12,25.0,16128
267,650.24,25.0,16256
268,652.32,25.0,16308
269,655.36,25.0,16384
270,655.68,25.0,16392
271,660.48,25.0,16512
272,661.96,25.0,16549
273,665.24,25.0,16631
274,665.6,25.0,16640
275,669.52,25.0,16738
276,670.72,25.0,16768
277,675.84,25.0,16896
278,678.92,25.0,16973
279,680.96,25.0,17024
280,685.24,25.0,17131
281,686.08,25.0,17152
282,691.2,25.0,17280
283,696.32,25.0,17408
284,701.44,25.0,17536
285,706.56,25.0,17664
286,710.08,25.0,17752
287,710.16,25.0,17754
288,711.68,25.0,17792
289,716.8,25.0,17920
290,720.0,25.0,18000
291,721.92,25.0,18048
292,725.84,25.0,18146
293,727.04,25.0,18176
294,729.2,25.0,18230
295,732.16,25.0,18304
296,733.72,25.0,18343
297,737.28,25.0,18432
298,738.28,25.0,18457
299,742.4,25.0,18560
300,743.88,25.0,18597
301,747.52,25.0,18688
302,748.96,25.0,18724
303,752.64,25.0,18816
304,754.88,25.0,18872
305,757.76,25.0,18944
306,762.88,25.0,19072
307,768.0,25.0,19200
308,773.12,25.0,19328
309,775.28,25.0,19382
310,778.24,25.0,19456
311,783.36,25.0,19584
312,788.48,25.0,19712
313,793.6,25.0,19840
314,798.72,25.0,19968
315,803.84,25.0,20096
316,803.96,25.0,20099
317,808.96,25.0,20224
318,814.08,25.0,20352
319,819.2,25.0,20480
320,824.32,25.0,20608
321,829.44,25.0,20736
322,832.2,25.0,20805
323,834.56,25.0,20864
324,838.72,25.0,20968
325,839.68,25.0,20992
326,844.8,25.0,21120
327,849.92,25.0,21248
328,850.56,25.0,21264
329,855.04,25.0,21376
330,860.16,25.0,21504
331,865.28,25.0,21632
332,870.4,25.0,21760
333,875.52,25.0,21888
334,877.36,25.0,21934
335,880.64,25.0,22016
336,885.76,25.0,22144
337,890.88,25.0,22272
