n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.84,25.0,96
3,8.52,25.0,213
4,15.4,25.0,385
5,22.4,25.0,560
6,29.4,25.0,735
7,35.92,25.0,898
8,37.2,25.0,930
9,42.28,25.0,1057
10,45.56,25.0,1139
11,47.24,25.0,1181
12,50.8,25.0,1270
13,52.24,25.0,1306
14,54.48,25.0,1362
15,61.48,25.0,1537
16,68.32,25.0,1707
17,74.48,25.0,1862
18,77.48,25.0,1937
19,84.16,25.0,2104
20,90.32,25.0,2258
21,91.2,25.0,2280
22,92.48,25.0,2312
23,93.48,25.0,2337
24,100.48,25.0,2512
25,104.52,25.0,2613
26,111.32,25.0,2783
27,114.32,25.0,2858
28,120.44,25.0,3011
29,126.56,25.0,3164
30,129.84,25.0,3246
31,134.48,25.0,3361
32,140.4,25.0,3510
33,142.24,25.0,3556
34,146.36,25.0,3659
35,150.08,25.0,3752
36,157.08,25.0,3927
37,164.08,25.0,4102
38,170.12,25.0,4253
39,172.28,25.0,4307
40,175.04,25.0,4376
41,177.64,25.0,4441
42,180.92,25.0,4523
43,183.72,25.0,4593
44,185.4,25.0,4635
45,186.6,25.0,4665
46,189.32,25.0,4733
47,191.76,25.0,4794
48,194.0,25.0,4850
49,195.12,25.0,4878
50,198.24,25.0,4956
51,202.12,25.0,5053
52,205.12,25.0,5128
53,208.6,25.0,5215
54,211.96,25.0,5299
55,214.48,25.0,5362
56,215.36,25.0,5384
57,216.64,25.0,5416
58,219.72,25.0,5493
59,221.72,25.0,5543
60,225.72,25.0,5643
61,229.44,25.0,5736
62,230.84,25.0,5771
63,233.04,25.0,5826
64,236.68,25.0,5917
65,237.96,25.0,5949
66,240.84,25.0,6021
67,244.32,25.0,6108
68,251.32,25.0,6283
69,255.32,25.0,6383
70,260.8,25.0,6520
71,261.68,25.0,6542
72,265.28,25.0,6631
73,269.68,25.0,6742
74,271.72,25.0,6793
75,274.64,25.0,6866
76,276.6,25.0,6915
77,280.76,25.0,7019
78,282.4,25.0,7059
79,288.44,25.0,7211
80,290.84,25.0,7270
81,292.84,25.0,7320
82,295.88,25.0,7397
83,300.08,25.0,7502
84,303.72,25.0,7593
85,306.36,25.0,7659
86,309.08,25.0,7727
87,314.24,25.0,7856
88,315.96,25.0,7898
89,319.24,25.0,7981
90,321.28,25.0,8031
91,322.96,25.0,8073
92,324.52,25.0,8113
93,326.44,25.0,8161
94,329.68,25.0,8242
95,336.52,25.0,8413
96,341.2,25.0,8530
97,344.2,25.0,8605
98,348.92,25.0,8723
99,354.92,25.0,8873
100,357.32,25.0,8933
101,360.08,25.0,9002
102,363.32,25.0,9083
103,366.6,25.0,9165
104,371.72,25.0,9293
105,372.72,25.0,9318
106,376.48,25.0,9412
107,378.16,25.0,9454
108,382.2,25.0,9555
109,385.2,25.0,9630
110,391.28,25.0,9782
111,396.04,25.0,9901
112,402.72,25.0,10068
113,408.76,25.0,10219
114,414.0,25.0,10350
115,416.76,25.0,10419
116,418.36,25.0,10459
117,425.36,25.0,10634
118,431.08,25.0,10777
119,435.12,25.0,10878
120,437.32,25.0,10933
121,440.68,25.0,11017
122,442.52,25.0,11063
123,444.4,25.0,11110
124,446.64,25.0,11166
125,449.56,25.0,11239
126,452.36,25.0,11309
127,459.36,25.0,11484
128,462.4,25.0,11560
129,469.24,25.0,11731
130,472.28,25.0,11807
131,478.12,25.0,11953
132,481.12,25.0,12028
133,486.92,25.0,12173
134,489.92,25.0,12248
135,493.84,25.0,12346
136,496.32,25.0,12408
137,499.68,25.0,12492
138,503.68,25.0,12592
139,506.16,25.0,12654
140,509.56,25.0,12739
141,510.92,25.0,12773
142,516.76,25.0,12919
143,522.36,25.0,13059
144,525.24,25.0,13131
145,527.32,25.0,13183
146,534.32,25.0,13358
147,540.52,25.0,13513
148,544.52,25.0,13613
149,549.44,25.0,13736
150,552.8,25.0,13819
151,558.8,25.0,13969
152,565.4,25.0,14135
153,570.84,25.0,14271
154,574.52,25.0,14363
155,575.32,25.0,14383
156,579.68,25.0,14491
157,584.24,25.0,14606
158,588.0,25.0,14700
159,590.56,25.0,14763
160,593.52,25.0,14838
161,594.08,25.0,14852
162,601.08,25.0,15027
163,605.08,25.0,15127
164,609.0,25.0,15225
165,610.32,25.0,15258
166,614.2,25.0,15355
167,616.92,25.0,15422
168,619.4,25.0,15485
169,622.52,25.0,15563
170,624.52,25.0,15613
171,628.92,25.0,15722
172,635.84,25.0,15896
173,639.92,25.0,15997
174,645.92,25.0,16147
175,651.0,25.0,16275
176,656.08,25.0,16402
177,657.88,25.0,16447
178,663.48,25.0,16587
179,666.76,25.0,16669
180,669.12,25.0,16728
181,673.4,25.0,16835
182,674.92,25.0,16873
183,681.16,25.0,17029
184,681.76,25.0,17044
185,686.76,25.0,17169
186,689.84,25.0,17246
187,695.76,25.0,17394
188,702.76,25.0,17569
189,709.6,25.0,17740
190,715.96,25.0,17899
191,720.48,25.0,18012
192,726.12,25.0,18153
193,731.2,25.0,18280
194,732.76,25.0,18319
195,738.36,25.0,18459
196,741.76,25.0,18544
197,742.6,25.0,18565
198,747.24,25.0,18681
199,751.16,25.0,18779
200,753.04,25.0,18826
201,754.92,25.0,18873
202,758.52,25.0,18963
203,764.28,25.0,19107
204,769.56,25.0,19239
205,776.56,25.0,19414
206,779.56,25.0,19489
207,783.8,25.0,19595
208,790.28,25.0,19757
209,792.8,25.0,19820
210,796.28,25.0,19907
211,800.44,25.0,20011
212,803.6,25.0,20090
213,806.32,25.0,20158
214,812.2,25.0,20305
215,815.68,25.0,20392
216,817.68,25.0,20442
217,818.0,25.0,20450
218,824.2,25.0,20605
219,825.2,25.0,20630
220,829.36,25.0,20734
221,836.0,25.0,20900
222,843.0,25.0,21075
223,849.56,25.0,21239
224,856.4,25.0,21410
225,859.4,25.0,21485
226,865.12,25.0,21628
227,870.92,25.0,21773
228,876.68,25.0,21917
229,881.04,25.0,22026
230,885.04,25.0,22126
231,887.12,25.0,22178
232,894.12,25.0,22353
233,898.72,25.0,22468
234,904.12,25.0,22603
235,907.12,25.0,22678
236,914.12,25.0,22853
237,917.24,25.0,22931
238,923.4,25.0,23085
239,928.76,25.0,23219
240,929.76,25.0,23244
241,934.28,25.0,23357
242,938.96,25.0,23474
243,942.72,25.0,23568
244,944.56,25.0,23614
245,949.28,25.0,23732
246,955.32,25.0,23883
247,958.6,25.0,23965
248,965.6,25.0,24140
249,971.32,25.0,24283
250,974.68,25.0,24367
251,980.24,25.0,24506
252,985.04,25.0,24626
253,988.64,25.0,24716
254,990.8,25.0,24770
255,996.52,25.0,24913
256,1001.96,25.0,25049
257,1005.64,25.0,25141
258,1010.08,25.0,25252
259,1012.64,25.0,25316
260,1018.68,25.0,25467
261,1025.68,25.0,25642
262,1030.0,25.0,25750
263,1034.12,25.0,25852
264,1037.8,25.0,25945
265,1042.52,25.0,26063
266,1047.84,25.0,26195
267,1054.64,25.0,26366
268,1057.64,25.0,26441
269,1061.52,25.0,26538
270,1065.24,25.0,26631
271,1067.16,25.0,26679
272,1068.52,25.0,26713
273,1071.4,25.0,26785
274,1075.28,25.0,26882
275,1080.28,25.0,27007
276,1085.28,25.0,27132
277,1088.44,25.0,27211
278,1095.0,25.0,27375
279,1098.0,25.0,27450
280,1102.12,25.0,27552
281,1104.0,25.0,27600
282,1107.0,25.0,27675
283,1114.0,25.0,27850
284,1117.12,25.0,27927
285,1123.88,25.0,28097
286,1130.8,25.0,28270
287,1135.88,25.0,28397
288,1142.88,25.0,28572
289,1148.64,25.0,28716
290,1149.88,25.0,28747
291,1155.8,25.0,28895
292,1162.32,25.0,29058
293,1167.72,25.0,29193
294,1174.28,25.0,29357
295,1178.84,25.0,29470
296,1181.84,25.0,29545
297,1187.48,25.0,29687
298,1192.72,25.0,29818
299,1198.44,25.0,29961
300,1201.44,25.0,30036
301,1204.72,25.0,30118
302,1210.72,25.0,30268
303,1213.72,25.0,30343
304,1218.72,25.0,30468
305,1222.04,25.0,30551
306,1226.32,25.0,30658
