n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,11.96,25.0,299
4,14.96,25.0,374
5,17.44,25.0,436
6,20.76,25.0,519
7,22.52,25.0,563
8,27.48,25.0,687
9,30.48,25.0,762
10,32.36,25.0,809
11,34.6,25.0,865
12,41.6,25.0,1040
13,48.6,25.0,1215
14,55.6,25.0,1390
15,58.6,25.0,1465
16,65.6,25.0,1639
17,70.52,25.0,1763
18,73.4,25.0,1835
19,75.92,25.0,1898
20,78.96,25.0,1973
21,79.96,25.0,1998
22,84.44,25.0,2111
23,90.76,25.0,2269
24,96.76,25.0,2419
25,99.0,25.0,2475
26,101.08,25.0,2527
27,103.08,25.0,2577
28,108.4,25.0,2710
29,111.56,25.0,2789
30,116.08,25.0,2902
31,119.08,25.0,2977
32,124.2,25.0,3105
33,126.76,25.0,3169
34,129.44,25.0,3236
35,130.32,25.0,3258
36,132.36,25.0,3309
37,134.48,25.0,3361
38,141.48,25.0,3536
39,148.36,25.0,3709
40,152.84,25.0,3821
41,154.48,25.0,3861
42,157.28,25.0,3932
43,159.08,25.0,3977
44,163.44,25.0,4086
45,165.72,25.0,4143
46,169.08,25.0,4227
47,171.16,25.0,4279
48,178.16,25.0,4454
49,181.48,25.0,4537
50,187.72,25.0,4693
51,194.24,25.0,4856
52,197.04,25.0,4926
53,198.92,25.0,4973
54,204.0,25.0,5100
55,211.0,25.0,5275
56,217.0,25.0,5425
57,222.0,25.0,5550
58,225.76,25.0,5644
59,232.52,25.0,5813
60,239.48,25.0,5987
61,246.28,25.0,6157
62,249.52,25.0,6238
63,255.0,25.0,6375
64,258.64,25.0,6466
65,264.28,25.0,6606
66,270.8,25.0,6770
67,275.64,25.0,6891
68,278.64,25.0,6966
69,282.36,25.0,7059
70,284.28,25.0,7106
71,290.92,25.0,7273
72,294.4,25.0,7359
73,297.92,25.0,7448
74,304.4,25.0,7609
75,310.48,25.0,7762
76,317.28,25.0,7931
77,324.2,25.0,8105
78,327.28,25.0,8181
79,332.04,25.0,8301
80,333.96,25.0,8349
81,339.04,25.0,8476
82,342.24,25.0,8556
83,348.0,25.0,8700
84,350.92,25.0,8773
85,353.48,25.0,8837
86,357.2,25.0,8930
87,364.2,25.0,9105
88,367.32,25.0,9183
89,373.04,25.0,9326
90,376.16,25.0,9404
91,383.16,25.0,9579
92,389.96,25.0,9749
93,396.96,25.0,9924
94,402.48,25.0,10062
95,405.48,25.0,10137
96,407.92,25.0,10198
97,410.28,25.0,10257
98,412.44,25.0,10311
99,415.2,25.0,10380
100,421.68,25.0,10542
101,425.44,25.0,10636
102,429.84,25.0,10746
103,436.56,25.0,10914
104,440.12,25.0,11003
105,442.68,25.0,11067
106,445.0,25.0,11125
107,446.92,25.0,11173
108,449.0,25.0,11225
109,451.16,25.0,11279
110,452.48,25.0,11312
111,455.2,25.0,11380
112,462.2,25.0,11555
113,468.2,25.0,11705
114,471.6,25.0,11790
115,478.6,25.0,11965
116,485.28,25.0,12132
117,492.28,25.0,12307
118,499.28,25.0,12482
119,504.28,25.0,12607
120,509.12,25.0,12728
121,516.12,25.0,12903
122,522.56,25.0,13063
123,527.56,25.0,13188
124,531.68,25.0,13291
125,535.8,25.0,13394
126,539.84,25.0,13496
127,542.4,25.0,13560
128,544.92,25.0,13622
129,547.96,25.0,13699
130,553.24,25.0,13831
131,556.24,25.0,13906
132,563.24,25.0,14081
133,568.24,25.0,14206
134,572.8,25.0,14319
135,574.32,25.0,14358
136,579.96,25.0,14499
137,585.56,25.0,14638
138,589.68,25.0,14741
139,594.28,25.0,14857
140,598.64,25.0,14966
141,605.16,25.0,15129
142,608.16,25.0,15204
143,614.36,25.0,15359
144,619.16,25.0,15479
145,624.04,25.0,15601
146,629.52,25.0,15738
147,632.52,25.0,15813
148,637.52,25.0,15938
149,641.04,25.0,16026
150,643.96,25.0,16099
151,646.72,25.0,16168
152,653.72,25.0,16343
153,659.72,25.0,16493
154,665.28,25.0,16632
155,672.28,25.0,16807
156,675.28,25.0,16882
157,679.68,25.0,16992
158,682.0,25.0,17050
159,685.36,25.0,17134
160,690.28,25.0,17257
161,694.12,25.0,17353
162,696.88,25.0,17422
163,699.6,25.0,17490
164,702.2,25.0,17555
165,709.2,25.0,17730
166,712.28,25.0,17807
167,714.88,25.0,17872
168,717.76,25.0,17944
169,721.44,25.0,18036
170,723.92,25.0,18098
171,726.24,25.0,18156
172,732.36,25.0,18309
173,736.96,25.0,18424
174,739.88,25.0,18497
175,742.88,25.0,18572
176,748.4,25.0,18710
177,749.8,25.0,18745
178,756.8,25.0,18920
179,760.2,25.0,19005
180,767.08,25.0,19177
181,770.08,25.0,19252
182,776.0,25.0,19400
183,783.0,25.0,19575
184,787.16,25.0,19679
185,790.96,25.0,19774
186,796.68,25.0,19917
187,800.76,25.0,20019
188,806.12,25.0,20153
189,810.72,25.0,20268
190,816.16,25.0,20404
191,821.4,25.0,20535
192,827.6,25.0,20690
193,830.8,25.0,20770
194,835.68,25.0,20892
195,840.36,25.0,21009
196,843.44,25.0,21086
197,850.04,25.0,21251
198,850.44,25.0,21261
199,853.6,25.0,21340
200,860.6,25.0,21515
201,863.96,25.0,21599
202,868.16,25.0,21704
203,873.16,25.0,21829
204,876.32,25.0,21908
205,881.32,25.0,22033
206,886.88,25.0,22172
207,892.48,25.0,22312
208,895.52,25.0,22388
209,902.32,25.0,22558
210,906.56,25.0,22664
211,911.48,25.0,22787
212,918.48,25.0,22962
213,923.48,25.0,23087
214,928.36,25.0,23209
215,931.48,25.0,23287
216,938.16,25.0,23454
217,940.16,25.0,23504
218,942.64,25.0,23566
219,946.16,25.0,23654
220,951.84,25.0,23796
221,955.64,25.0,23891
222,960.28,25.0,24007
223,966.96,25.0,24174
224,973.28,25.0,24332
225,976.28,25.0,24407
226,980.84,25.0,24521
227,985.52,25.0,24638
228,992.52,25.0,24813
229,998.72,25.0,24968
230,1001.72,25.0,25043
231,1008.32,25.0,25208
232,1015.0,25.0,25375
233,1020.76,25.0,25519
234,1022.0,25.0,25550
235,1025.88,25.0,25647
236,1027.72,25.0,25693
237,1031.6,25.0,25789
238,1037.4,25.0,25935
239,1040.88,25.0,26022
240,1044.08,25.0,26102
241,1047.28,25.0,26182
242,1050.4,25.0,26260
243,1052.88,25.0,26322
244,1059.88,25.0,26497
245,1065.88,25.0,26647
246,1071.68,25.0,26792
247,1077.88,25.0,26947
248,1080.92,25.0,27023
249,1082.92,25.0,27073
250,1084.6,25.0,27114
251,1089.2,25.0,27230
252,1090.28,25.0,27257
253,1092.04,25.0,27301
254,1095.4,25.0,27385
255,1098.04,25.0,27451
256,1102.24,25.0,27556
257,1105.52,25.0,27638
258,1106.52,25.0,27663
259,1107.64,25.0,27691
260,1112.8,25.0,27820
261,1118.68,25.0,27967
262,1125.68,25.0,28142
263,1129.0,25.0,28225
264,1133.68,25.0,28342
265,1139.12,25.0,28477
266,1140.2,25.0,28505
267,1143.88,25.0,28597
268,1146.64,25.0,28666
269,1152.92,25.0,28823
270,1159.92,25.0,28998
271,1163.44,25.0,29086
272,1166.48,25.0,29162
273,1171.6,25.0,29289
274,1178.6,25.0,29464
275,1182.36,25.0,29558
276,1188.68,25.0,29717
277,1193.4,25.0,29835
278,1194.96,25.0,29874
279,1197.2,25.0,29930
280,1199.28,25.0,29982
281,1201.4,25.0,30035
282,1204.52,25.0,30113
283,1205.8,25.0,30145
284,1209.52,25.0,30238
285,1210.52,25.0,30263
286,1212.12,25.0,30302
287,1214.28,25.0,30357
288,1217.64,25.0,30441
289,1221.0,25.0,30525
290,1228.0,25.0,30700
291,1233.0,25.0,30825
292,1237.28,25.0,30932
