n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.16,25.0,104
3,4.36,25.0,109
4,4.96,25.0,124
5,5.36,25.0,134
6,6.36,25.0,159
7,6.56,25.0,164
8,6.76,25.0,169
9,9.92,25.0,248
10,14.88,25.0,372
11,19.84,25.0,496
12,21.16,25.0,529
13,23.12,25.0,578
14,24.8,25.0,620
15,28.2,25.0,705
16,29.76,25.0,744
17,33.12,25.0,827
18,34.72,25.0,868
19,39.68,25.0,992
20,40.64,25.0,1016
21,44.64,25.0,1116
22,49.6,25.0,1240
23,54.56,25.0,1364
24,59.52,25.0,1488
25,61.12,25.0,1528
26,64.48,25.0,1612
27,69.44,25.0,1736
28,74.4,25.0,1860
29,79.36,25.0,1984
30,84.32,25.0,2108
31,89.28,25.0,2232
32,94.24,25.0,2356
33,95.56,25.0,2389
34,98.12,25.0,2453
35,99.2,25.0,2480
36,104.16,25.0,2604
37,109.12,25.0,2728
38,109.32,25.0,2733
39,114.08,25.0,2852
40,119.04,25.0,2976
41,124.0,25.0,3100
42,128.96,25.0,3224
43,133.4,25.0,3335
44,133.92,25.0,3347
45,138.88,25.0,3472
46,143.84,25.0,3596
47,147.2,25.0,3679
48,148.8,25.0,3720
49,153.76,25.0,3844
50,158.72,25.0,3968
51,163.68,25.0,4092
52,167.12,25.0,4178
53,168.64,25.0,4216
54,173.6,25.0,4340
55,178.56,25.0,4464
56,180.92,25.0,4523
57,183.52,25.0,4588
58,188.48,25.0,4712
59,193.08,25.0,4827
60,193.44,25.0,4836
61,194.52,25.0,4863
62,198.4,25.0,4960
63,203.36,25.0,5084
64,203.48,25.0,5087
65,204.8,25.0,5120
66,208.32,25.0,5208
67,209.96,25.0,5249
68,213.28,25.0,5332
69,215.72,25.0,5393
70,218.24,25.0,5456
71,223.2,25.0,5580
72,227.72,25.0,5693
73,228.16,25.0,5704
74,233.12,25.0,5828
75,235.72,25.0,5893
76,238.08,25.0,5952
77,240.16,25.0,6004
78,242.48,25.0,6062
79,243.04,25.0,6076
80,245.36,25.0,6134
81,247.04,25.0,6176
82,248.0,25.0,6200
83,248.2,25.0,6205
84,252.8,25.0,6320
85,252.96,25.0,6324
86,257.92,25.0,6448
87,258.36,25.0,6459
88,262.88,25.0,6572
89,266.56,25.0,6664
90,267.84,25.0,6695
91,271.68,25.0,6792
92,272.8,25.0,6820
93,276.28,25.0,6906
94,277.76,25.0,6944
95,278.12,25.0,6953
96,281.12,25.0,7028
97,282.72,25.0,7068
98,284.84,25.0,7120
99,287.68,25.0,7192
100,292.64,25.0,7316
101,297.6,25.0,7440
102,302.56,25.0,7564
103,303.8,25.0,7595
104,305.88,25.0,7647
105,307.52,25.0,7688
106,308.2,25.0,7705
107,312.48,25.0,7812
108,315.4,25.0,7884
109,317.44,25.0,7936
110,322.4,25.0,8059
111,325.8,25.0,8145
112,327.36,25.0,8184
113,332.32,25.0,8308
114,337.28,25.0,8432
115,339.64,25.0,8491
116,341.16,25.0,8529
117,342.24,25.0,8556
118,347.2,25.0,8680
119,349.4,25.0,8735
120,352.16,25.0,8804
121,357.12,25.0,8928
122,357.72,25.0,8943
123,360.48,25.0,9012
124,362.08,25.0,9052
125,365.92,25.0,9148
126,367.04,25.0,9176
127,368.96,25.0,9224
128,371.8,25.0,9295
129,372.0,25.0,9300
130,373.72,25.0,9343
131,376.96,25.0,9424
132,381.92,25.0,9548
133,385.84,25.0,9646
134,386.88,25.0,9672
135,391.84,25.0,9796
136,396.8,25.0,9920
137,401.76,25.0,10044
138,405.48,25.0,10137
139,406.72,25.0,10168
140,411.68,25.0,10292
141,416.64,25.0,10416
142,417.44,25.0,10436
143,421.6,25.0,10540
144,423.08,25.0,10577
145,426.56,25.0,10664
146,431.52,25.0,10788
147,436.48,25.0,10912
148,440.56,25.0,11014
149,441.44,25.0,11036
150,446.4,25.0,11160
151,451.36,25.0,11284
152,456.32,25.0,11408
153,460.88,25.0,11522
154,461.28,25.0,11532
155,462.6,25.0,11565
156,464.08,25.0,11602
157,466.24,25.0,11656
158,468.32,25.0,11708
159,471.2,25.0,11780
160,476.16,25.0,11904
161,480.68,25.0,12017
162,481.12,25.0,12028
163,486.08,25.0,12152
164,490.4,25.0,12260
165,491.04,25.0,12276
166,496.0,25.0,12400
167,496.56,25.0,12414
168,499.6,25.0,12490
169,500.96,25.0,12524
170,505.92,25.0,12648
171,508.28,25.0,12707
172,510.88,25.0,12772
173,515.84,25.0,12896
174,518.36,25.0,12959
175,520.32,25.0,13008
176,520.8,25.0,13019
177,522.04,25.0,13051
178,524.2,25.0,13105
179,525.76,25.0,13144
180,530.72,25.0,13268
181,531.4,25.0,13285
182,535.68,25.0,13391
183,540.64,25.0,13516
184,541.92,25.0,13547
185,545.6,25.0,13640
186,550.56,25.0,13763
187,555.52,25.0,13888
188,560.48,25.0,14012
189,565.44,25.0,14136
190,569.8,25.0,14244
191,570.4,25.0,14260
192,571.6,25.0,14290
193,574.96,25.0,14374
194,575.36,25.0,14384
195,578.0,25.0,14450
196,580.32,25.0,14508
197,581.32,25.0,14533
198,583.92,25.0,14597
199,585.28,25.0,14632
200,585.76,25.0,14644
201,587.12,25.0,14678
202,590.24,25.0,14756
203,595.2,25.0,14880
204,600.16,25.0,15004
205,603.12,25.0,15078
206,605.12,25.0,15128
207,610.08,25.0,15252
208,615.04,25.0,15376
209,620.0,25.0,15500
210,624.2,25.0,15605
211,624.96,25.0,15624
212,629.92,25.0,15747
213,634.88,25.0,15872
214,635.56,25.0,15888
215,638.32,25.0,15958
216,639.84,25.0,15996
217,641.08,25.0,16027
218,643.6,25.0,16090
219,644.8,25.0,16119
220,649.76,25.0,16244
221,650.32,25.0,16258
222,653.8,25.0,16344
223,654.72,25.0,16368
224,656.8,25.0,16420
225,659.68,25.0,16492
226,663.92,25.0,16598
227,664.64,25.0,16616
228,669.6,25.0,16740
229,674.56,25.0,16864
230,679.52,25.0,16988
231,683.84,25.0,17096
232,684.48,25.0,17112
233,689.44,25.0,17236
234,693.6,25.0,17340
235,694.4,25.0,17360
236,696.76,25.0,17419
237,699.36,25.0,17484
238,699.52,25.0,17488
239,701.88,25.0,17547
240,704.0,25.0,17600
241,704.32,25.0,17608
242,709.28,25.0,17732
243,714.24,25.0,17856
244,718.24,25.0,17956
245,719.2,25.0,17980
246,722.16,25.0,18054
247,724.16,25.0,18104
248,726.32,25.0,18158
249,729.12,25.0,18228
250,729.92,25.0,18248
251,732.84,25.0,18321
252,734.08,25.0,18352
253,734.88,25.0,18372
254,739.04,25.0,18476
255,744.0,25.0,18600
256,748.96,25.0,18724
257,750.08,25.0,18752
258,753.92,25.0,18848
259,758.88,25.0,18972
260,760.48,25.0,19012
261,762.16,25.0,19054
262,763.84,25.0,19096
263,768.8,25.0,19220
264,769.88,25.0,19247
265,771.72,25.0,19293
266,773.76,25.0,19344
267,775.96,25.0,19399
268,777.4,25.0,19435
269,778.72,25.0,19468
270,783.68,25.0,19592
271,784.0,25.0,19600
272,785.6,25.0,19640
273,787.36,25.0,19684
274,788.64,25.0,19716
275,790.88,25.0,19772
276,792.48,25.0,19812
277,793.6,25.0,19840
278,793.76,25.0,19844
279,795.32,25.0,19883
280,797.2,25.0,19930
281,798.56,25.0,19964
282,803.52,25.0,20088
283,807.08,25.0,20177
284,808.48,25.0,20212
285,808.92,25.0,20223
286,813.44,25.0,20336
287,816.12,25.0,20403
288,818.4,25.0,20460
289,818.76,25.0,20469
290,821.76,25.0,20544
291,823.2,25.0,20580
292,823.36,25.0,20584
293,828.32,25.0,20708
294,830.44,25.0,20761
