n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,9.0,25.0,225
4,11.68,25.0,292
5,12.0,25.0,300
6,13.36,25.0,334
7,18.44,25.0,461
8,23.4,25.0,585
9,28.24,25.0,706
10,30.4,25.0,760
11,37.4,25.0,935
12,41.4,25.0,1035
13,47.4,25.0,1185
14,53.72,25.0,1343
15,60.44,25.0,1511
16,63.88,25.0,1597
17,67.56,25.0,1689
18,74.52,25.0,1863
19,78.36,25.0,1959
20,83.64,25.0,2091
21,87.88,25.0,2197
22,90.28,25.0,2257
23,97.24,25.0,2431
24,100.28,25.0,2507
25,105.0,25.0,2625
26,111.08,25.0,2777
27,117.96,25.0,2949
28,124.32,25.0,3108
29,128.48,25.0,3211
30,131.44,25.0,3286
31,134.8,25.0,3370
32,138.0,25.0,3450
33,138.72,25.0,3468
34,145.68,25.0,3642
35,151.0,25.0,3775
36,158.0,25.0,3950
37,162.28,25.0,4057
38,167.44,25.0,4186
39,171.8,25.0,4295
40,176.92,25.0,4423
41,182.08,25.0,4552
42,185.24,25.0,4631
43,192.24,25.0,4806
44,195.24,25.0,4881
45,201.88,25.0,5047
46,207.32,25.0,5183
47,213.16,25.0,5329
48,218.92,25.0,5473
49,224.44,25.0,5611
50,227.96,25.0,5699
51,230.16,25.0,5754
52,235.32,25.0,5883
53,238.32,25.0,5958
54,245.0,25.0,6125
55,249.0,25.0,6225
56,252.0,25.0,6300
57,254.8,25.0,6370
58,257.76,25.0,6444
59,262.76,25.0,6569
60,269.76,25.0,6744
61,275.76,25.0,6894
62,281.68,25.0,7042
63,286.92,25.0,7173
64,292.36,25.0,7309
65,297.52,25.0,7438
66,299.68,25.0,7492
67,304.48,25.0,7612
68,308.28,25.0,7706
69,310.56,25.0,7764
70,316.56,25.0,7914
71,319.56,25.0,7989
72,321.4,25.0,8034
73,322.64,25.0,8066
74,326.76,25.0,8169
75,331.16,25.0,8279
76,334.32,25.0,8358
77,337.8,25.0,8445
78,339.96,25.0,8499
79,346.96,25.0,8674
80,351.96,25.0,8799
81,355.96,25.0,8899
82,361.04,25.0,9026
83,366.84,25.0,9171
84,370.04,25.0,9251
85,372.24,25.0,9306
86,376.84,25.0,9421
87,380.52,25.0,9513
88,383.56,25.0,9589
89,388.4,25.0,9710
90,390.68,25.0,9767
91,394.84,25.0,9871
92,396.2,25.0,9905
93,400.28,25.0,10007
94,403.56,25.0,10089
95,408.12,25.0,10203
96,413.32,25.0,10333
97,420.32,25.0,10508
98,425.48,25.0,10637
99,432.48,25.0,10812
100,438.92,25.0,10973
101,443.24,25.0,11081
102,446.24,25.0,11156
103,451.28,25.0,11282
104,455.4,25.0,11385
105,460.08,25.0,11502
106,463.6,25.0,11590
107,466.0,25.0,11650
108,470.64,25.0,11766
109,476.12,25.0,11903
110,481.12,25.0,12028
111,483.24,25.0,12081
112,485.4,25.0,12135
113,487.8,25.0,12195
114,494.8,25.0,12370
115,501.8,25.0,12545
116,506.56,25.0,12664
117,511.12,25.0,12778
118,515.84,25.0,12896
119,518.84,25.0,12971
120,523.72,25.0,13093
121,528.76,25.0,13219
122,535.68,25.0,13391
123,538.68,25.0,13466
124,543.72,25.0,13593
125,546.96,25.0,13674
126,553.96,25.0,13849
127,559.08,25.0,13977
128,562.96,25.0,14074
129,568.96,25.0,14224
130,572.0,25.0,14300
131,577.2,25.0,14430
132,581.28,25.0,14532
133,585.32,25.0,14633
134,589.16,25.0,14729
135,593.56,25.0,14838
136,597.96,25.0,14949
137,603.84,25.0,15096
138,610.84,25.0,15271
139,615.84,25.0,15396
140,622.84,25.0,15571
141,629.52,25.0,15738
142,634.04,25.0,15851
143,639.8,25.0,15994
144,645.96,25.0,16149
145,651.28,25.0,16282
146,657.88,25.0,16447
147,662.68,25.0,16567
148,664.0,25.0,16600
149,671.0,25.0,16775
150,678.0,25.0,16950
151,684.52,25.0,17113
152,688.04,25.0,17201
153,694.68,25.0,17367
154,699.04,25.0,17476
155,701.0,25.0,17525
156,705.12,25.0,17628
157,707.72,25.0,17693
158,711.64,25.0,17791
159,718.12,25.0,17953
160,725.04,25.0,18126
161,729.36,25.0,18234
162,735.24,25.0,18381
163,740.88,25.0,18522
164,743.28,25.0,18582
165,745.0,25.0,18625
166,747.2,25.0,18680
167,751.68,25.0,18792
168,754.6,25.0,18865
169,756.92,25.0,18923
170,763.64,25.0,19091
171,764.72,25.0,19118
172,770.64,25.0,19266
173,775.72,25.0,19393
174,781.72,25.0,19543
175,787.96,25.0,19699
176,794.08,25.0,19852
177,799.0,25.0,19975
178,805.32,25.0,20133
179,812.32,25.0,20308
180,819.32,25.0,20483
181,823.32,25.0,20583
182,826.24,25.0,20656
183,828.32,25.0,20708
184,832.8,25.0,20820
185,837.04,25.0,20926
186,844.04,25.0,21101
187,851.04,25.0,21276
188,857.04,25.0,21426
189,860.64,25.0,21516
190,864.56,25.0,21614
191,866.88,25.0,21672
192,869.2,25.0,21730
193,874.88,25.0,21872
194,876.12,25.0,21903
195,881.48,25.0,22037
196,883.28,25.0,22082
197,886.28,25.0,22157
198,891.0,25.0,22275
199,895.56,25.0,22389
200,902.32,25.0,22558
201,908.04,25.0,22701
202,912.08,25.0,22802
203,915.6,25.0,22890
204,922.0,25.0,23050
205,929.0,25.0,23225
206,932.88,25.0,23322
