n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,14.64,25.0,366
5,15.96,25.0,399
6,20.4,25.0,509
7,26.4,25.0,660
8,30.92,25.0,773
9,32.4,25.0,810
10,39.4,25.0,985
11,44.4,25.0,1110
12,50.4,25.0,1260
13,56.4,25.0,1410
14,60.92,25.0,1523
15,62.4,25.0,1560
16,68.4,25.0,1710
17,72.2,25.0,1805
18,73.48,25.0,1837
19,79.2,25.0,1980
20,86.16,25.0,2154
21,91.2,25.0,2280
22,94.96,25.0,2374
23,97.2,25.0,2430
24,100.8,25.0,2520
25,103.64,25.0,2591
26,104.84,25.0,2621
27,110.88,25.0,2772
28,116.56,25.0,2914
29,117.88,25.0,2947
30,124.84,25.0,3121
31,129.6,25.0,3240
32,133.56,25.0,3339
33,139.2,25.0,3479
34,144.28,25.0,3607
35,149.8,25.0,3745
36,155.4,25.0,3885
37,159.12,25.0,3978
38,164.4,25.0,4110
39,169.8,25.0,4245
40,176.4,25.0,4410
41,179.72,25.0,4493
42,186.72,25.0,4668
43,193.2,25.0,4830
44,198.48,25.0,4962
45,202.8,25.0,5070
46,208.04,25.0,5201
47,209.8,25.0,5245
48,214.88,25.0,5372
49,219.64,25.0,5491
50,221.8,25.0,5545
51,226.08,25.0,5652
52,228.8,25.0,5720
53,232.72,25.0,5818
54,235.76,25.0,5894
55,240.88,25.0,6022
56,241.84,25.0,6046
57,245.08,25.0,6127
58,247.36,25.0,6184
59,251.76,25.0,6294
60,256.32,25.0,6408
61,256.8,25.0,6420
62,263.8,25.0,6595
63,269.76,25.0,6744
64,273.32,25.0,6833
65,278.8,25.0,6970
66,281.6,25.0,7040
67,285.04,25.0,7126
68,287.56,25.0,7189
69,288.84,25.0,7220
70,292.28,25.0,7306
71,296.12,25.0,7403
72,296.84,25.0,7420
73,299.56,25.0,7489
74,302.96,25.0,7573
75,303.6,25.0,7590
76,308.56,25.0,7714
77,311.84,25.0,7795
78,313.72,25.0,7843
79,316.04,25.0,7901
80,322.64,25.0,8066
81,329.4,25.0,8235
82,333.72,25.0,8343
83,337.2,25.0,8430
84,344.2,25.0,8605
85,349.2,25.0,8730
86,352.24,25.0,8806
87,353.4,25.0,8835
88,357.6,25.0,8940
89,361.2,25.0,9030
90,362.24,25.0,9056
91,364.16,25.0,9104
