n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.84,25.0,96
3,6.76,25.0,169
4,8.28,25.0,206
5,14.76,25.0,369
6,18.32,25.0,458
7,20.68,25.0,517
8,23.32,25.0,583
9,25.76,25.0,644
10,29.52,25.0,738
11,30.72,25.0,768
12,34.52,25.0,863
13,35.72,25.0,893
14,39.36,25.0,984
15,41.68,25.0,1042
16,43.88,25.0,1097
17,50.88,25.0,1272
18,56.6,25.0,1415
19,60.24,25.0,1506
20,61.52,25.0,1538
21,66.72,25.0,1668
22,68.52,25.0,1713
23,71.52,25.0,1788
24,74.76,25.0,1869
25,76.56,25.0,1914
26,77.96,25.0,1948
27,82.04,25.0,2051
28,82.88,25.0,2072
29,85.08,25.0,2127
30,88.96,25.0,2224
31,89.88,25.0,2247
32,91.64,25.0,2291
33,93.76,25.0,2344
34,95.64,25.0,2391
35,100.64,25.0,2516
36,105.28,25.0,2632
37,107.64,25.0,2691
38,110.4,25.0,2760
39,114.08,25.0,2852
40,119.4,25.0,2985
41,123.2,25.0,3080
42,130.2,25.0,3254
43,136.2,25.0,3404
44,140.2,25.0,3504
45,145.76,25.0,3644
46,151.48,25.0,3786
47,155.0,25.0,3875
48,157.8,25.0,3945
49,160.92,25.0,4022
50,167.92,25.0,4198
51,171.16,25.0,4279
52,174.12,25.0,4353
53,176.72,25.0,4418
54,183.72,25.0,4593
55,187.8,25.0,4695
56,193.6,25.0,4840
57,197.04,25.0,4926
58,201.2,25.0,5030
59,208.2,25.0,5205
60,213.16,25.0,5329
61,219.16,25.0,5479
62,221.08,25.0,5527
63,223.76,25.0,5594
64,226.2,25.0,5655
65,227.84,25.0,5696
66,230.12,25.0,5753
67,233.24,25.0,5831
68,234.8,25.0,5870
69,237.52,25.0,5938
70,242.44,25.0,6061
71,245.08,25.0,6127
72,247.08,25.0,6177
73,249.2,25.0,6230
74,252.68,25.0,6317
75,256.52,25.0,6413
76,258.84,25.0,6470
77,260.72,25.0,6518
78,262.84,25.0,6570
79,264.32,25.0,6608
80,266.92,25.0,6673
81,272.92,25.0,6823
82,276.0,25.0,6900
83,279.16,25.0,6979
84,283.24,25.0,7081
85,287.16,25.0,7179
86,293.28,25.0,7331
87,296.28,25.0,7406
88,299.76,25.0,7494
89,302.96,25.0,7573
90,308.44,25.0,7711
91,315.44,25.0,7886
92,319.96,25.0,7998
93,326.96,25.0,8173
94,332.48,25.0,8312
95,337.72,25.0,8443
96,341.8,25.0,8545
97,344.4,25.0,8610
98,346.0,25.0,8650
99,348.52,25.0,8713
100,350.6,25.0,8765
101,354.04,25.0,8851
102,355.92,25.0,8898
103,358.24,25.0,8956
104,365.24,25.0,9131
105,369.24,25.0,9231
106,373.24,25.0,9331
107,379.96,25.0,9499
108,383.96,25.0,9599
109,387.72,25.0,9693
110,389.6,25.0,9740
111,395.08,25.0,9877
112,401.68,25.0,10042
113,408.52,25.0,10213
114,415.44,25.0,10386
115,418.88,25.0,10472
116,425.88,25.0,10647
117,431.88,25.0,10797
118,437.68,25.0,10942
119,444.2,25.0,11105
120,448.4,25.0,11210
121,453.32,25.0,11333
122,457.92,25.0,11448
123,462.28,25.0,11557
124,464.68,25.0,11617
125,469.8,25.0,11745
126,473.84,25.0,11846
127,476.04,25.0,11901
128,479.0,25.0,11975
129,482.6,25.0,12065
130,488.08,25.0,12202
131,491.8,25.0,12295
132,493.48,25.0,12337
133,499.56,25.0,12489
134,506.56,25.0,12664
135,510.56,25.0,12764
136,516.92,25.0,12922
137,522.96,25.0,13074
138,528.24,25.0,13206
139,531.92,25.0,13297
140,533.72,25.0,13343
141,537.08,25.0,13427
142,540.72,25.0,13518
143,544.36,25.0,13609
144,550.44,25.0,13761
145,554.08,25.0,13852
146,556.88,25.0,13922
147,560.6,25.0,14015
148,562.96,25.0,14074
149,569.16,25.0,14229
150,576.16,25.0,14404
151,581.16,25.0,14529
152,587.32,25.0,14683
153,591.76,25.0,14794
154,594.76,25.0,14869
155,600.16,25.0,15004
156,605.16,25.0,15129
157,609.0,25.0,15225
158,616.0,25.0,15400
159,621.0,25.0,15525
160,627.08,25.0,15677
161,633.32,25.0,15833
162,636.32,25.0,15908
163,640.72,25.0,16018
164,643.72,25.0,16093
165,648.48,25.0,16212
166,651.48,25.0,16287
167,656.52,25.0,16413
168,660.88,25.0,16522
169,662.84,25.0,16571
170,669.6,25.0,16740
171,676.6,25.0,16915
172,682.96,25.0,17074
173,687.76,25.0,17194
174,692.6,25.0,17315
175,699.04,25.0,17476
176,703.8,25.0,17595
177,707.72,25.0,17693
178,712.4,25.0,17810
179,717.72,25.0,17943
180,723.44,25.0,18086
181,726.44,25.0,18161
182,731.88,25.0,18297
183,736.12,25.0,18403
184,743.12,25.0,18578
185,748.12,25.0,18703
186,752.76,25.0,18819
187,759.76,25.0,18994
188,765.4,25.0,19135
189,770.48,25.0,19262
190,774.56,25.0,19364
191,777.32,25.0,19433
192,780.6,25.0,19515
193,784.48,25.0,19612
194,790.48,25.0,19762
195,797.48,25.0,19937
196,801.84,25.0,20046
197,804.48,25.0,20112
198,806.08,25.0,20152
199,812.72,25.0,20318
200,817.12,25.0,20428
201,819.32,25.0,20483
202,822.32,25.0,20558
203,829.28,25.0,20732
204,832.32,25.0,20808
205,839.08,25.0,20977
206,840.92,25.0,21023
207,842.68,25.0,21067
208,844.6,25.0,21115
209,845.4,25.0,21135
210,847.36,25.0,21184
211,851.72,25.0,21293
212,852.92,25.0,21323
213,858.2,25.0,21455
214,860.12,25.0,21503
215,863.68,25.0,21592
216,870.56,25.0,21764
217,877.56,25.0,21939
218,884.56,25.0,22114
219,889.48,25.0,22237
220,894.12,25.0,22353
221,898.76,25.0,22469
222,904.52,25.0,22613
223,909.04,25.0,22726
224,913.4,25.0,22835
225,918.72,25.0,22968
226,924.48,25.0,23112
227,928.72,25.0,23218
228,935.72,25.0,23393
229,940.72,25.0,23518
230,944.72,25.0,23618
231,950.88,25.0,23772
232,954.76,25.0,23869
233,960.44,25.0,24011
234,964.44,25.0,24111
235,968.52,25.0,24213
236,973.2,25.0,24330
237,977.16,25.0,24429
238,983.96,25.0,24599
239,986.96,25.0,24674
240,993.8,25.0,24845
241,997.96,25.0,24949
242,1002.56,25.0,25064
243,1006.4,25.0,25160
244,1012.8,25.0,25320
245,1015.96,25.0,25399
246,1022.84,25.0,25571
247,1029.36,25.0,25733
248,1032.36,25.0,25808
249,1038.0,25.0,25950
250,1044.8,25.0,26120
251,1050.8,25.0,26270
252,1055.24,25.0,26381
253,1061.24,25.0,26531
254,1068.24,25.0,26706
255,1071.68,25.0,26792
256,1075.68,25.0,26892
257,1080.64,25.0,27016
258,1081.32,25.0,27033
259,1085.8,25.0,27145
260,1090.16,25.0,27254
261,1094.44,25.0,27361
262,1096.08,25.0,27402
263,1100.16,25.0,27504
264,1102.4,25.0,27560
265,1106.4,25.0,27660
266,1108.88,25.0,27722
267,1115.88,25.0,27897
268,1118.96,25.0,27974
269,1125.96,25.0,28149
270,1132.52,25.0,28313
271,1137.88,25.0,28447
272,1141.28,25.0,28532
273,1145.52,25.0,28638
274,1146.96,25.0,28674
275,1147.96,25.0,28699
276,1148.68,25.0,28717
277,1154.68,25.0,28867
278,1157.68,25.0,28942
279,1163.68,25.0,29092
280,1168.68,25.0,29217
281,1174.48,25.0,29362
282,1180.08,25.0,29502
283,1186.28,25.0,29657
284,1190.96,25.0,29774
285,1196.64,25.0,29916
286,1202.76,25.0,30069
287,1206.4,25.0,30160
288,1209.44,25.0,30236
289,1210.64,25.0,30266
290,1214.0,25.0,30350
291,1215.64,25.0,30391
292,1222.64,25.0,30566
293,1229.04,25.0,30726
294,1232.96,25.0,30824
295,1239.08,25.0,30977
296,1244.92,25.0,31123
297,1250.92,25.0,31273
298,1254.4,25.0,31360
299,1256.4,25.0,31410
300,1262.04,25.0,31551
301,1268.84,25.0,31720
302,1271.84,25.0,31795
303,1275.84,25.0,31895
304,1279.96,25.0,31999
305,1283.76,25.0,32094
306,1290.04,25.0,32251
307,1293.12,25.0,32327
308,1298.04,25.0,32451
309,1305.04,25.0,32626
310,1311.04,25.0,32776
