n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.48,25.0,87
3,6.68,25.0,167
4,13.2,25.0,330
5,19.52,25.0,488
6,21.76,25.0,544
7,25.2,25.0,630
8,26.84,25.0,671
9,30.52,25.0,763
10,31.8,25.0,795
11,36.72,25.0,918
12,38.64,25.0,966
13,45.6,25.0,1140
14,49.2,25.0,1230
15,55.88,25.0,1397
16,56.0,25.0,1400
17,62.68,25.0,1567
18,66.52,25.0,1663
19,70.08,25.0,1752
20,75.32,25.0,1882
21,78.52,25.0,1963
22,80.8,25.0,2020
23,85.52,25.0,2138
24,92.52,25.0,2313
25,98.52,25.0,2463
26,104.52,25.0,2613
27,110.04,25.0,2751
28,116.64,25.0,2916
29,121.44,25.0,3036
30,125.04,25.0,3126
31,128.96,25.0,3224
32,130.32,25.0,3258
33,135.36,25.0,3384
34,138.72,25.0,3468
35,142.04,25.0,3551
36,144.24,25.0,3606
37,148.36,25.0,3709
38,155.32,25.0,3883
39,161.84,25.0,4046
40,164.36,25.0,4109
41,168.04,25.0,4201
42,173.0,25.0,4325
43,179.24,25.0,4481
44,182.52,25.0,4563
45,185.96,25.0,4649
46,188.12,25.0,4703
47,194.64,25.0,4866
48,197.72,25.0,4943
49,199.48,25.0,4987
50,204.6,25.0,5115
51,206.56,25.0,5164
52,208.96,25.0,5224
53,213.16,25.0,5329
54,215.72,25.0,5393
55,219.56,25.0,5489
56,222.6,25.0,5565
57,229.6,25.0,5740
58,232.92,25.0,5823
59,235.52,25.0,5888
60,237.8,25.0,5945
61,243.16,25.0,6079
62,248.12,25.0,6203
63,250.08,25.0,6252
64,255.16,25.0,6379
65,259.56,25.0,6489
66,264.6,25.0,6615
67,270.12,25.0,6753
68,274.48,25.0,6862
69,278.36,25.0,6959
70,280.84,25.0,7020
71,287.8,25.0,7195
72,292.92,25.0,7323
73,298.92,25.0,7473
74,302.16,25.0,7554
75,307.32,25.0,7683
76,311.28,25.0,7781
77,316.92,25.0,7923
78,322.16,25.0,8054
79,327.32,25.0,8183
80,328.92,25.0,8223
81,333.56,25.0,8339
82,338.24,25.0,8456
83,338.52,25.0,8463
84,343.0,25.0,8575
85,345.32,25.0,8633
86,348.4,25.0,8710
87,351.72,25.0,8793
88,355.32,25.0,8883
89,357.72,25.0,8943
90,364.72,25.0,9118
91,368.72,25.0,9218
92,374.44,25.0,9361
93,379.72,25.0,9493
94,384.52,25.0,9613
95,390.04,25.0,9751
96,397.0,25.0,9925
97,400.96,25.0,10024
98,401.88,25.0,10047
99,403.28,25.0,10082
100,408.84,25.0,10221
101,415.32,25.0,10383
102,421.04,25.0,10526
103,421.32,25.0,10533
104,428.32,25.0,10708
105,433.32,25.0,10833
106,439.88,25.0,10997
107,445.16,25.0,11129
108,451.24,25.0,11281
109,456.28,25.0,11407
110,460.2,25.0,11505
111,461.88,25.0,11547
112,465.24,25.0,11631
113,471.72,25.0,11793
114,476.4,25.0,11910
115,483.4,25.0,12085
116,487.96,25.0,12199
117,494.52,25.0,12363
118,501.16,25.0,12529
119,506.24,25.0,12656
120,509.24,25.0,12731
121,513.72,25.0,12843
122,520.24,25.0,13006
123,527.24,25.0,13181
124,530.52,25.0,13263
125,537.24,25.0,13431
126,542.0,25.0,13550
127,548.36,25.0,13709
128,552.16,25.0,13804
129,555.96,25.0,13899
130,559.44,25.0,13986
131,563.96,25.0,14099
132,565.96,25.0,14149
133,568.76,25.0,14219
134,570.76,25.0,14269
135,577.2,25.0,14430
136,584.2,25.0,14605
137,589.56,25.0,14738
138,593.64,25.0,14841
139,597.24,25.0,14931
140,600.68,25.0,15016
141,603.6,25.0,15090
142,608.96,25.0,15224
143,613.0,25.0,15325
144,616.28,25.0,15407
145,619.44,25.0,15486
146,625.6,25.0,15640
147,632.52,25.0,15813
148,637.44,25.0,15936
149,638.16,25.0,15954
150,641.16,25.0,16029
151,645.28,25.0,16132
152,649.0,25.0,16225
153,655.92,25.0,16398
154,658.92,25.0,16473
155,663.2,25.0,16580
156,667.32,25.0,16683
157,673.16,25.0,16829
158,678.6,25.0,16965
159,683.2,25.0,17080
160,688.6,25.0,17215
161,694.48,25.0,17362
162,701.32,25.0,17533
163,706.88,25.0,17672
164,713.44,25.0,17836
165,714.08,25.0,17852
166,716.44,25.0,17911
167,720.16,25.0,18004
168,723.64,25.0,18091
169,729.2,25.0,18230
170,733.32,25.0,18333
171,734.08,25.0,18352
172,740.32,25.0,18508
173,746.52,25.0,18663
174,752.6,25.0,18815
175,755.24,25.0,18881
176,756.8,25.0,18920
177,761.52,25.0,19038
178,765.84,25.0,19146
179,770.04,25.0,19251
180,772.16,25.0,19304
181,775.44,25.0,19386
182,777.48,25.0,19437
183,781.0,25.0,19525
184,783.88,25.0,19597
185,787.48,25.0,19687
186,790.16,25.0,19754
187,796.24,25.0,19906
188,799.24,25.0,19981
189,804.12,25.0,20103
190,808.4,25.0,20210
191,813.08,25.0,20327
192,820.08,25.0,20502
193,826.84,25.0,20671
194,832.52,25.0,20813
195,839.36,25.0,20984
196,844.12,25.0,21103
197,847.12,25.0,21178
198,852.28,25.0,21307
199,858.12,25.0,21453
200,862.68,25.0,21567
201,866.0,25.0,21650
202,869.6,25.0,21740
203,876.12,25.0,21903
204,879.16,25.0,21979
205,885.72,25.0,22143
206,892.4,25.0,22310
207,899.4,25.0,22485
208,901.92,25.0,22548
209,903.84,25.0,22596
210,908.0,25.0,22700
211,911.0,25.0,22775
212,918.0,25.0,22950
213,923.8,25.0,23095
214,930.36,25.0,23259
215,934.0,25.0,23350
216,936.24,25.0,23406
217,938.16,25.0,23454
218,940.4,25.0,23510
219,944.16,25.0,23604
220,948.28,25.0,23707
221,952.12,25.0,23803
222,957.04,25.0,23926
223,963.68,25.0,24092
224,970.68,25.0,24267
225,977.56,25.0,24439
226,984.56,25.0,24614
227,989.96,25.0,24749
228,994.92,25.0,24873
229,999.2,25.0,24980
230,1004.36,25.0,25109
231,1008.68,25.0,25217
232,1010.68,25.0,25267
233,1012.68,25.0,25317
234,1014.68,25.0,25367
235,1016.04,25.0,25401
236,1023.0,25.0,25575
237,1028.52,25.0,25713
238,1032.04,25.0,25801
239,1034.24,25.0,25856
240,1038.12,25.0,25952
241,1040.32,25.0,26008
242,1042.88,25.0,26072
243,1045.04,25.0,26126
244,1048.88,25.0,26222
245,1052.76,25.0,26319
246,1057.0,25.0,26425
247,1062.12,25.0,26552
248,1068.52,25.0,26713
249,1071.96,25.0,26799
250,1076.64,25.0,26916
251,1083.08,25.0,27077
252,1090.08,25.0,27252
253,1093.32,25.0,27333
254,1097.28,25.0,27432
255,1101.08,25.0,27527
256,1107.72,25.0,27693
257,1112.48,25.0,27812
258,1113.72,25.0,27843
259,1118.92,25.0,27973
