n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.4,25.0,110
3,6.8,25.0,170
4,10.8,25.0,270
5,17.8,25.0,445
6,22.04,25.0,551
7,23.32,25.0,583
8,28.4,25.0,710
9,33.4,25.0,835
10,34.4,25.0,860
11,38.32,25.0,958
12,39.72,25.0,993
13,41.6,25.0,1040
14,46.6,25.0,1165
15,53.6,25.0,1340
16,60.12,25.0,1503
17,65.84,25.0,1646
18,71.24,25.0,1780
19,72.0,25.0,1800
20,78.36,25.0,1959
21,82.64,25.0,2066
22,85.64,25.0,2141
23,92.48,25.0,2312
24,97.4,25.0,2435
25,99.0,25.0,2475
26,105.2,25.0,2630
27,109.64,25.0,2741
28,111.08,25.0,2777
29,117.04,25.0,2926
30,121.96,25.0,3049
31,128.96,25.0,3224
32,134.96,25.0,3374
33,141.96,25.0,3549
34,147.48,25.0,3686
35,148.72,25.0,3718
36,154.84,25.0,3871
37,160.32,25.0,4008
38,165.72,25.0,4143
39,170.16,25.0,4254
40,177.16,25.0,4429
41,184.0,25.0,4600
42,186.68,25.0,4667
43,189.96,25.0,4749
44,196.68,25.0,4917
45,199.76,25.0,4994
46,203.72,25.0,5093
47,206.44,25.0,5161
48,211.32,25.0,5283
49,212.96,25.0,5324
50,216.96,25.0,5424
51,219.48,25.0,5487
52,222.32,25.0,5558
53,225.2,25.0,5630
54,227.36,25.0,5684
55,229.48,25.0,5737
56,230.92,25.0,5773
57,234.4,25.0,5860
58,236.28,25.0,5907
59,238.24,25.0,5956
60,245.24,25.0,6131
61,251.36,25.0,6284
62,256.56,25.0,6414
63,260.4,25.0,6509
64,264.2,25.0,6605
65,268.56,25.0,6714
66,272.32,25.0,6808
67,276.28,25.0,6906
68,278.28,25.0,6956
69,283.32,25.0,7083
70,286.64,25.0,7166
71,289.6,25.0,7240
72,291.24,25.0,7281
73,294.24,25.0,7356
74,298.96,25.0,7473
75,305.96,25.0,7648
76,308.96,25.0,7723
77,313.32,25.0,7833
78,319.76,25.0,7994
79,323.76,25.0,8094
80,327.48,25.0,8187
81,334.32,25.0,8358
82,338.96,25.0,8474
83,343.96,25.0,8599
84,345.88,25.0,8647
85,349.72,25.0,8743
86,353.64,25.0,8841
87,357.36,25.0,8934
88,359.0,25.0,8975
89,364.32,25.0,9108
90,369.08,25.0,9227
91,370.64,25.0,9266
92,372.6,25.0,9315
93,376.72,25.0,9418
94,381.76,25.0,9544
95,383.96,25.0,9599
96,386.64,25.0,9666
97,393.0,25.0,9825
98,394.2,25.0,9855
99,400.0,25.0,10000
100,403.32,25.0,10083
101,410.12,25.0,10253
102,414.16,25.0,10354
103,418.36,25.0,10459
104,422.96,25.0,10574
105,426.76,25.0,10669
106,430.28,25.0,10757
107,431.28,25.0,10782
108,435.56,25.0,10889
109,439.2,25.0,10980
110,445.68,25.0,11142
111,449.76,25.0,11244
112,454.04,25.0,11351
113,459.36,25.0,11484
114,461.96,25.0,11549
115,464.8,25.0,11620
116,467.44,25.0,11686
117,468.76,25.0,11719
118,471.2,25.0,11780
119,473.44,25.0,11836
120,480.44,25.0,12011
121,487.44,25.0,12186
122,488.96,25.0,12224
123,493.6,25.0,12340
124,497.32,25.0,12433
125,500.12,25.0,12503
126,503.12,25.0,12578
127,508.28,25.0,12707
128,514.2,25.0,12855
129,517.64,25.0,12941
130,520.4,25.0,13010
131,523.8,25.0,13094
132,525.92,25.0,13147
133,530.2,25.0,13255
134,537.2,25.0,13430
135,541.96,25.0,13549
136,547.64,25.0,13691
137,554.04,25.0,13851
138,557.4,25.0,13935
139,560.4,25.0,14010
140,564.12,25.0,14103
141,570.0,25.0,14250
142,573.24,25.0,14331
143,575.6,25.0,14390
144,579.92,25.0,14497
145,580.92,25.0,14522
146,583.36,25.0,14584
147,586.44,25.0,14661
148,590.0,25.0,14750
149,592.88,25.0,14822
150,599.68,25.0,14991
151,602.72,25.0,15068
152,609.2,25.0,15230
153,616.12,25.0,15403
154,619.48,25.0,15487
155,625.48,25.0,15637
156,631.24,25.0,15781
157,634.6,25.0,15865
158,641.2,25.0,16030
159,647.84,25.0,16196
160,651.08,25.0,16277
161,654.16,25.0,16354
162,657.16,25.0,16429
163,664.16,25.0,16604
164,671.12,25.0,16778
165,674.72,25.0,16868
166,678.96,25.0,16974
167,682.0,25.0,17050
168,687.04,25.0,17176
169,691.52,25.0,17288
170,697.56,25.0,17439
171,701.08,25.0,17527
172,703.6,25.0,17590
173,707.8,25.0,17695
174,712.6,25.0,17815
175,715.52,25.0,17888
176,719.16,25.0,17979
177,726.16,25.0,18154
178,731.36,25.0,18284
179,734.36,25.0,18359
180,739.12,25.0,18478
181,745.52,25.0,18638
182,749.12,25.0,18728
183,752.24,25.0,18806
184,755.28,25.0,18882
185,759.28,25.0,18982
186,762.44,25.0,19061
187,766.88,25.0,19172
188,768.68,25.0,19217
189,772.0,25.0,19300
190,775.08,25.0,19377
191,780.6,25.0,19515
192,787.6,25.0,19690
193,789.68,25.0,19742
194,792.36,25.0,19809
195,794.92,25.0,19873
196,797.52,25.0,19938
197,800.68,25.0,20017
198,803.28,25.0,20082
199,804.72,25.0,20118
200,805.72,25.0,20143
201,807.12,25.0,20178
202,811.12,25.0,20278
203,814.32,25.0,20358
204,816.84,25.0,20421
205,820.56,25.0,20514
206,824.88,25.0,20622
207,831.88,25.0,20797
208,838.76,25.0,20969
209,842.08,25.0,21052
210,848.16,25.0,21204
211,852.56,25.0,21314
212,858.32,25.0,21458
213,859.32,25.0,21483
214,862.48,25.0,21562
215,868.08,25.0,21702
216,871.48,25.0,21787
217,873.92,25.0,21848
218,877.08,25.0,21927
219,882.36,25.0,22059
220,883.08,25.0,22077
221,890.08,25.0,22252
222,896.0,25.0,22400
223,901.08,25.0,22527
224,905.92,25.0,22648
225,912.92,25.0,22823
226,916.92,25.0,22923
227,922.6,25.0,23065
228,927.6,25.0,23190
229,930.76,25.0,23269
230,935.04,25.0,23376
231,936.04,25.0,23401
232,942.68,25.0,23567
233,946.76,25.0,23669
234,953.76,25.0,23844
235,956.76,25.0,23919
236,960.8,25.0,24020
237,967.8,25.0,24195
238,973.6,25.0,24340
239,980.4,25.0,24510
240,986.16,25.0,24654
241,989.16,25.0,24729
242,994.28,25.0,24857
243,998.28,25.0,24957
244,1001.8,25.0,25045
245,1008.04,25.0,25201
246,1013.04,25.0,25326
247,1015.92,25.0,25398
248,1018.52,25.0,25463
249,1025.52,25.0,25638
250,1028.52,25.0,25713
251,1033.16,25.0,25829
252,1038.84,25.0,25970
253,1043.88,25.0,26097
254,1047.28,25.0,26182
255,1049.44,25.0,26236
256,1052.16,25.0,26304
257,1056.44,25.0,26411
258,1060.16,25.0,26504
259,1065.96,25.0,26649
260,1069.92,25.0,26748
261,1076.92,25.0,26923
262,1080.36,25.0,27008
263,1085.88,25.0,27147
264,1089.08,25.0,27227
265,1092.48,25.0,27312
266,1093.28,25.0,27332
267,1096.28,25.0,27407
268,1100.2,25.0,27505
269,1104.76,25.0,27619
270,1107.76,25.0,27694
271,1112.32,25.0,27808
272,1113.96,25.0,27849
273,1116.96,25.0,27924
