n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,7.2,25.0,180
4,10.8,25.0,270
5,13.24,25.0,331
6,16.6,25.0,415
7,19.96,25.0,499
8,21.64,25.0,541
9,25.2,25.0,630
10,28.04,25.0,701
11,30.76,25.0,769
12,37.76,25.0,944
13,43.12,25.0,1078
14,47.12,25.0,1178
15,52.8,25.0,1320
16,55.52,25.0,1388
17,58.6,25.0,1465
18,62.56,25.0,1564
19,68.76,25.0,1719
20,74.64,25.0,1866
21,81.6,25.0,2039
22,86.04,25.0,2151
23,90.12,25.0,2253
24,95.2,25.0,2380
25,98.12,25.0,2453
26,101.6,25.0,2540
27,104.2,25.0,2605
28,105.76,25.0,2644
29,107.48,25.0,2687
30,111.48,25.0,2787
31,116.12,25.0,2903
32,123.12,25.0,3078
33,128.4,25.0,3210
34,131.88,25.0,3297
35,138.56,25.0,3464
36,144.36,25.0,3609
37,149.2,25.0,3729
38,152.44,25.0,3811
39,154.6,25.0,3865
40,161.6,25.0,4040
41,165.6,25.0,4140
42,170.68,25.0,4267
43,177.6,25.0,4440
44,181.52,25.0,4538
45,185.68,25.0,4642
46,187.76,25.0,4694
47,190.6,25.0,4765
48,194.44,25.0,4861
49,197.76,25.0,4944
50,201.44,25.0,5036
51,207.6,25.0,5190
52,214.6,25.0,5365
53,219.0,25.0,5475
54,222.0,25.0,5550
55,227.16,25.0,5679
56,230.16,25.0,5754
57,236.0,25.0,5900
58,243.0,25.0,6075
59,246.0,25.0,6150
60,253.0,25.0,6325
61,259.24,25.0,6481
62,265.2,25.0,6630
63,271.2,25.0,6780
64,274.92,25.0,6873
65,277.6,25.0,6940
66,281.04,25.0,7026
67,282.52,25.0,7063
68,286.2,25.0,7155
69,292.28,25.0,7306
70,296.4,25.0,7409
71,300.04,25.0,7501
72,301.92,25.0,7548
73,307.12,25.0,7678
74,311.48,25.0,7787
75,313.24,25.0,7831
76,318.76,25.0,7969
77,325.76,25.0,8144
78,330.2,25.0,8255
79,335.16,25.0,8379
80,338.4,25.0,8460
81,340.68,25.0,8517
82,347.48,25.0,8687
83,350.64,25.0,8766
84,357.6,25.0,8940
85,360.6,25.0,9015
86,367.2,25.0,9180
87,373.2,25.0,9330
88,379.36,25.0,9484
89,383.32,25.0,9583
90,385.32,25.0,9633
91,387.88,25.0,9697
